Préface	NOM	préface
vivant	VER:ppre	vivre
de	PRP	de
la	DET:ART	le
vie	NOM	vie
du	PRP:det	du
nomade	NOM	nomade
,	PUN	,
si	ADV	si
pleine	ADJ	plein
d'	PRP	de
attraits	NOM	attrait
;	PUN	;
tantôt	ADV	tantôt
m'	PRO:PER	me
arrêtant	VER:ppre	arrêter
dans	PRP	dans
une	DET:ART	un
tolderia	NOM	tolderia
,	PUN	,
tantôt	NOM	tantôt
campant	VER:ppre	camper
dans	PRP	dans
le	DET:ART	le
désert	NOM	désert
,	PUN	,
chassant	VER:ppre	chasser
les	DET:ART	le
fauves	NOM	fauve
,	PUN	,
et	KON	et
m'	PRO:PER	me
enfonçant	VER:ppre	enfoncer
de	PRP	de
plus	ADV	plus
en	PRP	en
plus	ADV	plus
dans	PRP	dans
des	PRP:det	du
régions	NOM	région
inconnues	ADJ	inconnu
.	SENT	.
J'	PRO:PER	je
avais	VER:impf	avoir
,	PUN	,
de	PRP	de
cette	PRO:DEM	ce
façon	NOM	façon
,	PUN	,
traversé	VER:pper	traverser
sans	PRP	sans
encombre	NOM	encombre
,	PUN	,
Fredericksburg	NAM	Fredericksburg
,	PUN	,
le	DET:ART	le
Llano	NAM	Llano
Braunfels	ADJ	Braunfels
,	PUN	,
et	KON	et
je	PRO:PER	je
venais	VER:impf	venir
de	PRP	de
quitter	VER:infi	quitter
Castroville	NAM	Castroville
,	PUN	,
pour	PRP	pour
me	PRO:PER	me
rendre	VER:infi	rendre
à	PRP	à
Quihi	NAM	Quihi
.	SENT	.
De	PRP	de
même	ADV	même
que	KON	que
tous	PRO:IND	tout
les	DET:ART	le
villages	NOM	village
hispano-américains	ADJ	hispano-américain
,	PUN	,
Castroville	NAM	Castroville
est	VER:pres	être
une	DET:ART	un
misérable	ADJ	misérable
agglomération	NOM	agglomération
de	PRP	de
cabanes	NOM	cabane
ruinées	VER:pper	ruiner
,	PUN	,
coupée	VER:pper	couper
à	PRP	à
angles	ADJ	angle
droits	NOM	droit
par	PRP	par
des	PRP:det	du
rues	NOM	rue
obstruées	VER:pper	obstruer
de	PRP	de
mauvaises	ADJ	mauvais
herbes	NOM	herbe
qui	PRO:REL	qui
y	PRO:PER	y
poussent	VER:pres	pousser
en	PRP	en
liberté	NOM	liberté
,	PUN	,
et	KON	et
cachent	VER:pres	cacher
des	PRP:det	du
multitudes	NOM	multitude
de	PRP	de
fourmis	NOM	fourmi
,	PUN	,
de	PRP	de
reptiles	NOM	reptile
,	PUN	,
et	KON	et
même	ADV	même
de	PRP	de
lapins	NOM	lapin
d'	PRP	de
une	DET:ART	un
fort	ADV	fort
petite	ADJ	petit
espèce	NOM	espèce
,	PUN	,
qui	PRO:REL	qui
partent	VER:pres	partir
sous	PRP	sous
les	DET:ART	le
pieds	NOM	pied
des	PRP:det	du
rares	ADJ	rare
passants	NOM	passant
.	SENT	.
Le	DET:ART	le
pueblo	NOM	pueblo
est	VER:pres	être
borné	VER:pper	borner
à	PRP	à
l'	DET:ART	le
ouest	NOM	ouest
par	PRP	par
la	DET:ART	le
Médina	NAM	Médina
,	PUN	,
mince	ADJ	mince
filet	NOM	filet
d'	PRP	de
eau	NOM	eau
presque	ADV	presque
à	PRP	à
sec	ADJ	sec
dans	PRP	dans
les	DET:ART	le
grandes	ADJ	grand
chaleurs	NOM	chaleur
,	PUN	,
et	KON	et
à	PRP	à
l'	PRO:PER	la|le
est	VER:pres	être
par	PRP	par
des	PRP:det	du
collines	NOM	colline
boisées	ADJ	boisé
,	PUN	,
dont	PRO:REL	dont
le	DET:ART	le
vert	NOM	vert
sombre	ADJ	sombre
tranche	VER:pres	trancher
agréablement	ADV	agréablement
à	PRP	à
l'	DET:ART	le
horizon	NOM	horizon
sur	PRP	sur
le	DET:ART	le
bleu	NOM	bleu
pâle	ADJ	pâle
du	PRP:det	du
ciel	NOM	ciel
.	SENT	.
Je	PRO:PER	je
m'	PRO:PER	me
étais	VER:impf	être
chargé	VER:pper	charger
à	PRP	à
Galveston	NAM	Galveston
d'	PRP	de
une	DET:ART	un
lettre	NOM	lettre
pour	PRP	pour
un	DET:ART	un
habitant	NOM	habitant
de	PRP	de
Castroville	NAM	Castroville
.	SENT	.
Le	DET:ART	le
digne	ADJ	digne
homme	NOM	homme
,	PUN	,
dans	PRP	dans
ce	PRO:DEM	ce
village	NOM	village
,	PUN	,
vivait	VER:impf	vivre
comme	ADV	comme
le	DET:ART	le
rat	NOM	rat
de	PRP	de
La	DET:ART	le
Fontaine	NAM	Fontaine
,	PUN	,
au	PRP:det	au
fond	NOM	fond
de	PRP	de
son	DET:POS	son
fromage	NOM	fromage
de	PRP	de
Hollande	NAM	Hollande
.	SENT	.
Charmé	VER:pper	charmer
de	PRP	de
l'	DET:ART	le
arrivée	NOM	arrivé|arrivée
d'	PRP	de
un	DET:ART	un
étranger	ADJ	étranger
,	PUN	,
qui	PRO:REL	qui
lui	PRO:PER	lui
apprendrait	VER:cond	apprendre
sans	PRP	sans
doute	NOM	doute
des	PRP:det	du
nouvelles	ADJ	nouveau
,	PUN	,
dont	PRO:REL	dont
,	PUN	,
depuis	PRP	depuis
si	ADV	si
longtemps	ADV	longtemps
,	PUN	,
il	PRO:PER	il
était	VER:impf	être
sevré	VER:pper	sevrer
,	PUN	,
il	PRO:PER	il
m'	PRO:PER	me
avait	VER:impf	avoir
reçu	VER:pper	recevoir
de	PRP	de
la	DET:ART	le
manière	NOM	manière
la	DET:ART	le
plus	ADV	plus
cordiale	ADJ	cordial
,	PUN	,
ne	ADV	ne
sachant	VER:ppre	savoir
qu'	KON	que
imaginer	VER:infi	imaginer
pour	PRP	pour
me	PRO:PER	me
retenir	VER:infi	retenir
.	SENT	.
Malheureusement	ADV	malheureusement
,	PUN	,
le	DET:ART	le
peu	ADV	peu
que	KON	que
j'	PRO:PER	je
avais	VER:impf	avoir
vu	VER:pper	voir
de	PRP	de
Castroville	NAM	Castroville
avait	VER:impf	avoir
suffi	VER:pper	suffire
pour	PRP	pour
m'	PRO:PER	me
en	PRP	en
dégoûter	VER:infi	dégoûter
complètement	ADV	complètement
,	PUN	,
et	KON	et
je	PRO:PER	je
n'	ADV	ne
aspirais	VER:impf	aspirer
qu'	ADV	qu'
à	PRP	à
partir	VER:infi	partir
au	PRP:det	au
plus	ADV	plus
vite	ADV	vite
.	SENT	.
Mon	DET:POS	mon
hôte	NOM	hôte
,	PUN	,
désespéré	VER:pper	désespérer
de	PRP	de
voir	VER:infi	voir
toutes	PRO:IND	tout
ses	DET:POS	son
avances	NOM	avance
repoussées	ADJ	repoussé
,	PUN	,
consentit	VER:simp	consentir
enfin	ADV	enfin
à	PRP	à
me	PRO:PER	me
laisser	VER:infi	laisser
continuer	VER:infi	continuer
ma	DET:POS	mon
route	NOM	route
.	SENT	.
--	PUN	--
Adieu	NOM	adieu
donc	ADV	donc
!	SENT	!
puisque	KON	puisque
vous	PRO:PER	vous
le	PRO:PER	le
voulez	VER:pres	vouloir
,	PUN	,
me	PRO:PER	me
dit-il	NOM	dit-il
,	PUN	,
en	PRP	en
me	PRO:PER	me
serrant	VER:ppre	serrer
la	DET:ART	le
main	NOM	main
avec	PRP	avec
un	DET:ART	un
soupir	NOM	soupir
de	PRP	de
regret	NOM	regret
;	PUN	;
Dieu	NOM	Dieu
vous	PRO:PER	vous
aide	VER:subp	aider
!	SENT	!
vous	PRO:PER	vous
avez	VER:pres	avoir
tort	NOM	tort
de	PRP	de
partir	VER:infi	partir
si	KON	si
tard	ADV	tard
;	PUN	;
le	DET:ART	le
chemin	NOM	chemin
que	PRO:REL	que
vous	PRO:PER	vous
devez	VER:pres	devoir
suivre	VER:infi	suivre
est	VER:pres	être
dangereux	ADJ	dangereux
,	PUN	,
les	DET:ART	le
Indios	NOM	Indios
Bravos	NAM	Bravos
sont	VER:pres	être
levés	VER:pper	lever
,	PUN	,
ils	PRO:PER	il
assassinent	VER:pres	assassiner
sans	PRP	sans
pitié	NOM	pitié
les	DET:ART	le
blancs	NOM	blanc
qui	PRO:REL	qui
tombent	VER:pres	tomber
entre	PRP	entre
leurs	DET:POS	leur
mains	NOM	main
;	PUN	;
prenez	VER:pres	prendre
garde	NOM	garde
!	SENT	!
Je	PRO:PER	je
souris	VER:pres	sourire
à	PRP	à
cet	PRO:DEM	ce
avertissement	NOM	avertissement
,	PUN	,
que	KON	que
je	PRO:PER	je
pris	VER:pper	prendre
pour	PRP	pour
un	DET:ART	un
dernier	ADJ	dernier
effort	NOM	effort
tenté	VER:pper	tenter
par	PRP	par
le	DET:ART	le
brave	ADJ	brave
homme	NOM	homme
.	SENT	.
--	PUN	--
Bah	INT	bah
!	SENT	!
lui	PRO:PER	lui
répondis	VER:simp	répondre
-je	PRO:PER	je
gaiement	ADV	gaiement
,	PUN	,
les	DET:ART	le
Indiens	NOM	indien
et	KON	et
moi	PRO:PER	moi
sommes	VER:pres	sommer|être
de	PRP	de
trop	ADV	trop
vieilles	ADJ	vieux
connaissances	NOM	connaissance
,	PUN	,
pour	KON	pour
que	KON	que
j'	PRO:PER	je
aie	VER:subp	avoir
rien	ADV	rien
à	PRP	à
redouter	VER:infi	redouter
de	PRP	de
leur	DET:POS	leur
part	NOM	part
.	SENT	.
Mon	DET:POS	mon
hôte	NOM	hôte
secoua	VER:simp	secouer
tristement	ADV	tristement
la	DET:ART	le
tête	NOM	tête
et	KON	et
rentra	VER:simp	rentrer
dans	PRP	dans
sa	DET:POS	son
hutte	NOM	hutte
,	PUN	,
en	PRP	en
me	PRO:PER	me
faisant	VER:ppre	faire
un	DET:ART	un
dernier	ADJ	dernier
signe	NOM	signe
d'	PRP	de
adieu	NOM	adieu
.	SENT	.
Je	PRO:PER	je
partis	VER:pper	partir
.	SENT	.
Il	PRO:PER	il
était	VER:impf	être
effectivement	ADV	effectivement
assez	ADV	assez
tard	ADV	tard
.	SENT	.
Je	PRO:PER	je
pressai	VER:simp	presser
mon	DET:POS	mon
cheval	NOM	cheval
afin	KON	afin
de	PRP	de
passer	VER:infi	passer
,	PUN	,
avant	PRP	avant
la	DET:ART	le
nuit	NOM	nuit
,	PUN	,
un	DET:ART	un
chaparral	NOM	chaparral
ou	KON	ou
taillis	NOM	taillis
,	PUN	,
de	PRP	de
plus	ADV	plus
de	PRP	de
deux	NUM	deux
kilomètres	NOM	kilomètre
de	PRP	de
longueur	NOM	longueur
,	PUN	,
dont	PRO:REL	dont
mon	DET:POS	mon
hôte	NOM	hôte
m'	PRO:PER	me
avait	VER:impf	avoir
surtout	ADV	surtout
averti	VER:pper	avertir
de	PRP	de
me	PRO:PER	me
méfier	VER:infi	méfier
.	SENT	.
Cet	PRO:DEM	ce
endroit	NOM	endroit
,	PUN	,
mal	ADV	mal
famé	ADJ	famé
,	PUN	,
avait	VER:impf	avoir
un	DET:ART	un
aspect	NOM	aspect
sinistre	ADJ	sinistre
.	SENT	.
Le	DET:ART	le
mezquite	NOM	mezquite
,	PUN	,
l'	DET:ART	le
acacia	NOM	acacia
et	KON	et
le	DET:ART	le
cactus	NOM	cactus
,	PUN	,
formaient	VER:impf	former
sa	DET:POS	son
seule	ADJ	seul
végétation	NOM	végétation
.	SENT	.
Çà	ADV	çà
et	KON	et
là	ADV	là
,	PUN	,
des	PRP:det	du
os	NOM	os
blanchis	VER:pper	blanchir
et	KON	et
des	PRP:det	du
croix	NOM	croix
plantées	VER:pper	planter
en	PRP	en
terre	NOM	terre
marquaient	VER:impf	marquer
les	DET:ART	le
places	NOM	place
où	PRO:REL	où
des	PRP:det	du
meurtres	NOM	meurtre
avaient	VER:impf	avoir
été	VER:pper	être
commis	VER:pper	commettre
.	SENT	.
Au-delà	ADV	au-delà
,	PUN	,
s'	PRO:PER	se
étendait	VER:impf	étendre
une	DET:ART	un
vaste	ADJ	vaste
plaine	NOM	plaine
,	PUN	,
nommée	VER:pper	nommer
la	DET:ART	le
Léona	NAM	Léona
--	PUN	--
la	DET:ART	le
Lionne	NAM	Lionne
--	PUN	--
peuplée	VER:pper	peupler
d'	PRP	de
animaux	NOM	animal
de	PRP	de
toutes	PRO:IND	tout
sortes	NOM	sorte
.	SENT	.
Cette	PRO:DEM	ce
prairie	NOM	prairie
,	PUN	,
couverte	VER:pper	couvrir
d'	PRP	de
une	DET:ART	un
herbe	NOM	herbe
d'	PRP	de
au	PRP:det	au
moins	ADV	moins
deux	NUM	deux
pieds	NOM	pied
de	PRP	de
haut	NOM	haut
,	PUN	,
était	VER:impf	être
semée	VER:pper	semer
par	PRP	par
intervalles	NOM	intervalle
de	PRP	de
bouquets	NOM	bouquet
d'	PRP	de
arbres	NOM	arbre
,	PUN	,
sur	PRP	sur
lesquels	PRO:REL	lequel
gazouillaient	VER:impf	gazouiller
des	PRP:det	du
milliers	NOM	millier
d'	PRP	de
étourneaux	NOM	étourneau
à	PRP	à
la	DET:ART	le
gorge	NOM	gorge
dorée	ADJ	doré
,	PUN	,
des	PRP:det	du
cardinaux	NOM	cardinal
et	KON	et
des	PRP:det	du
oiseaux	NOM	oiseau
bleus	ADJ	bleu
.	SENT	.
J'	PRO:PER	je
avais	VER:impf	avoir
hâte	NOM	hâte
d'	PRP	de
être	VER:infi	être
dans	PRP	dans
la	DET:ART	le
Léona	NAM	Léona
,	PUN	,
que	PRO:REL	que
j'	PRO:PER	je
entrevoyais	VER:impf	entrevoir
au	PRP:det	au
loin	ADV	loin
;	PUN	;
mais	KON	mais
il	PRO:PER	il
me	PRO:PER	me
fallait	VER:impf	falloir
d'	PRP	de
abord	NOM	abord
traverser	VER:infi	traverser
le	DET:ART	le
chaparral	NOM	chaparral
.	SENT	.
Après	PRP	après
avoir	VER:infi	avoir
visité	VER:pper	visiter
mes	DET:POS	mon
armes	NOM	arme
avec	PRP	avec
soin	NOM	soin
,	PUN	,
jeté	VER:pper	jeter
un	DET:ART	un
regard	NOM	regard
défiant	VER:ppre	défier
autour	ADV	autour
de	PRP	de
moi	PRO:PER	moi
,	PUN	,
comme	KON	comme
je	PRO:PER	je
n'	ADV	ne
aperçus	VER:pper	apercevoir
rien	ADV	rien
de	PRP	de
positivement	ADV	positivement
suspect	ADJ	suspect
aux	PRP:det	au
environs	NOM	environ|environs
,	PUN	,
je	PRO:PER	je
piquai	VER:simp	piquer
résolument	ADV	résolument
mon	DET:POS	mon
cheval	NOM	cheval
,	PUN	,
déterminé	VER:pper	déterminer
,	PUN	,
le	DET:ART	le
cas	NOM	cas
échéant	ADJ	échéant
,	PUN	,
à	PRP	à
vendre	VER:infi	vendre
ma	DET:POS	mon
vie	NOM	vie
le	DET:ART	le
plus	ADV	plus
cher	ADV	cher
possible	ADJ	possible
.	SENT	.
Cependant	ADV	cependant
le	DET:ART	le
soleil	NOM	soleil
déclinait	VER:impf	décliner
rapidement	ADV	rapidement
à	PRP	à
l'	DET:ART	le
horizon	NOM	horizon
;	PUN	;
les	DET:ART	le
feux	NOM	feu
rougeâtres	ADJ	rougeâtre
du	PRP:det	du
couchant	NOM	couchant
teignaient	VER:impf	teindre
de	PRP	de
reflets	NOM	reflet
changeants	ADJ	changeant
la	DET:ART	le
cime	NOM	cime
des	PRP:det	du
collines	NOM	colline
boisées	ADJ	boisé
;	PUN	;
une	DET:ART	un
fraîche	ADJ	frais
brise	NOM	brise
qui	PRO:REL	qui
se	PRO:PER	se
levait	VER:impf	lever
agitait	VER:impf	agiter
les	DET:ART	le
branches	NOM	branche
des	PRP:det	du
arbres	NOM	arbre
avec	PRP	avec
de	PRP	de
mystérieux	ADJ	mystérieux
murmures	NOM	murmure
.	SENT	.
Dans	PRP	dans
ce	PRO:DEM	ce
pays	NOM	pays
,	PUN	,
où	PRO:REL	où
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
a	VER:pres	avoir
pas	ADV	pas
de	PRP	de
crépuscule	NOM	crépuscule
,	PUN	,
la	DET:ART	le
nuit	NOM	nuit
ne	ADV	ne
tarderait	VER:cond	tarder
pas	ADV	pas
à	PRP	à
m'	PRO:PER	me
envelopper	VER:infi	envelopper
de	PRP	de
ses	DET:POS	son
épaisses	ADJ	épais
ténèbres	NOM	ténèbre
.	SENT	.
Je	PRO:PER	je
me	PRO:PER	me
trouvais	VER:impf	trouver
à	PRP	à
peu	ADV	peu
près	ADV	près
aux	PRP:det	au
deux	NUM	deux
tiers	NOM	tiers
du	PRP:det	du
chaparral	NOM	chaparral
.	SENT	.
Déjà	ADV	déjà
j'	PRO:PER	je
espérais	VER:impf	espérer
atteindre	VER:infi	atteindre
sain	ADJ	sain
et	KON	et
sauf	PRP	sauf
la	DET:ART	le
Léona	NAM	Léona
,	PUN	,
lorsque	KON	lorsque
,	PUN	,
tout	ADV	tout
à	PRP	à
coup	NOM	coup
,	PUN	,
mon	DET:POS	mon
cheval	NOM	cheval
fit	VER:simp	faire
un	DET:ART	un
brusque	ADJ	brusque
bond	NOM	bond
de	PRP	de
côté	NOM	côté
,	PUN	,
en	PRP	en
dressant	VER:ppre	dresser
les	DET:ART	le
oreilles	NOM	oreille
et	KON	et
en	PRP	en
renâclant	VER:ppre	renâcler
avec	PRP	avec
force	NOM	force
.	SENT	.
La	DET:ART	le
secousse	NOM	secousse
subite	ADJ	subit
que	PRO:REL	que
je	PRO:PER	je
reçus	VER:simp	recevoir
faillit	VER:pres	faillir
me	PRO:PER	me
désarçonner	VER:infi	désarçonner
.	SENT	.
Ce	PRO:DEM	ce
ne	ADV	ne
fut	VER:simp	être
qu'	ADV	qu'
à	PRP	à
grand-peine	ADV	grand-peine
que	KON	que
je	PRO:PER	je
parvins	VER:simp	parvenir
à	PRP	à
me	PRO:PER	me
rendre	VER:infi	rendre
enfin	ADV	enfin
maître	NOM	maître
de	PRP	de
ma	DET:POS	mon
monture	NOM	monture
,	PUN	,
qui	PRO:REL	qui
donnait	VER:impf	donner
des	PRP:det	du
marques	NOM	marque
du	PRP:det	du
plus	ADV	plus
grand	ADJ	grand
effroi	NOM	effroi
.	SENT	.
Comme	KON	comme
cela	PRO:DEM	cela
arrive	VER:pres	arriver
toujours	ADV	toujours
en	PRP	en
pareil	ADJ	pareil
cas	NOM	cas
,	PUN	,
je	PRO:PER	je
cherchai	VER:simp	chercher
instinctivement	ADV	instinctivement
autour	ADV	autour
de	PRP	de
moi	PRO:PER	moi
la	DET:ART	le
cause	NOM	cause
de	PRP	de
cette	PRO:DEM	ce
panique	NOM	panique
.	SENT	.
Bientôt	ADV	bientôt
,	PUN	,
la	DET:ART	le
vérité	NOM	vérité
me	PRO:PER	me
fut	VER:simp	être
révélée	VER:pper	révéler
.	SENT	.
Une	DET:ART	un
sueur	NOM	sueur
froide	ADJ	froid
inonda	VER:simp	inonder
mon	DET:POS	mon
visage	NOM	visage
,	PUN	,
et	KON	et
un	DET:ART	un
frisson	NOM	frisson
de	PRP	de
terreur	NOM	terreur
parcourut	VER:simp	parcourir
tous	PRO:IND	tout
mes	DET:POS	mon
membres	NOM	membre
au	PRP:det	au
spectacle	NOM	spectacle
effroyable	ADJ	effroyable
qui	PRO:REL	qui
s'	PRO:PER	se
offrit	VER:simp	offrir
à	PRP	à
mes	DET:POS	mon
regards	NOM	regard
.	SENT	.
Cinq	NUM	cinq
cadavres	NOM	cadavre
étaient	VER:impf	être
étendus	VER:pper	étendre
à	PRP	à
dix	NUM	dix
pas	NOM	pas
de	PRP	de
moi	PRO:PER	moi
,	PUN	,
sous	PRP	sous
les	DET:ART	le
arbres	NOM	arbre
.	SENT	.
Dans	PRP	dans
le	DET:ART	le
nombre	NOM	nombre
,	PUN	,
se	PRO:PER	se
trouvaient	VER:impf	trouver
ceux	PRO:DEM	celui
d'	PRP	de
une	DET:ART	un
femme	NOM	femme
et	KON	et
d'	PRP	de
une	DET:ART	un
jeune	ADJ	jeune
fille	NOM	fille
de	PRP	de
quatorze	NUM	quatorze
ans	NOM	an
.	SENT	.
Ces	PRO:DEM	ce
cinq	NUM	cinq
personnes	NOM	personne
appartenaient	VER:impf	appartenir
à	PRP	à
la	DET:ART	le
race	NOM	race
blanche	ADJ	blanc
.	SENT	.
Elles	PRO:PER	elle
paraissaient	VER:impf	paraître
avoir	VER:infi	avoir
longtemps	ADV	longtemps
et	KON	et
opiniâtrement	ADV	opiniâtrement
combattu	VER:pper	combattre
avant	PRP	avant
de	PRP	de
succomber	VER:infi	succomber
;	PUN	;
leurs	DET:POS	leur
corps	NOM	corps
étaient	VER:impf	être
littéralement	ADV	littéralement
couverts	VER:pper	couvrir
de	PRP	de
blessures	NOM	blessure
;	PUN	;
de	PRP	de
longues	ADJ	longue
flèches	NOM	flèche
à	PRP	à
cannelures	NOM	cannelure
ondulées	VER:pper	onduler
,	PUN	,
peintes	VER:pper	peindre
en	PRP	en
rouge	ADJ	rouge
,	PUN	,
leur	PRO:PER	lui
traversaient	VER:impf	traverser
la	DET:ART	le
poitrine	NOM	poitrine
de	PRP	de
part	NOM	part
en	PRP	en
part	NOM	part
.	SENT	.
Les	DET:ART	le
victimes	NOM	victime
avaient	VER:impf	avoir
été	VER:pper	être
scalpées	VER:pper	scalper
.	SENT	.
De	PRP	de
la	DET:ART	le
poitrine	NOM	poitrine
de	PRP	de
la	DET:ART	le
jeune	ADJ	jeune
fille	NOM	fille
,	PUN	,
ouverte	VER:pper	ouvrir
en	PRP	en
croix	NOM	croix
,	PUN	,
le	DET:ART	le
cœur	NOM	cœur
était	VER:impf	être
enlevé	VER:pper	enlever
,	PUN	,
arraché	VER:pper	arracher
.	SENT	.
Les	DET:ART	le
Indiens	NOM	indien
avaient	VER:impf	avoir
passé	VER:pper	passer
là	ADV	là
,	PUN	,
avec	PRP	avec
leur	DET:POS	leur
rage	NOM	rage
sanguinaire	ADJ	sanguinaire
,	PUN	,
et	KON	et
leur	DET:POS	leur
haine	NOM	haine
invétérée	VER:pper	invétérer
pour	PRP	pour
les	DET:ART	le
blancs	NOM	blanc
.	SENT	.
La	DET:ART	le
forme	NOM	forme
et	KON	et
la	DET:ART	le
couleur	NOM	couleur
des	PRP:det	du
flèches	NOM	flèche
dénonçaient	VER:impf	dénoncer
les	DET:ART	le
Apaches	NAM	Apaches
,	PUN	,
les	DET:ART	le
plus	ADV	plus
cruels	ADJ	cruel
pillards	NOM	pillard
du	PRP:det	du
désert	NOM	désert
.	SENT	.
Autour	ADV	autour
des	PRP:det	du
morts	NOM	mort
,	PUN	,
je	PRO:PER	je
remarquai	VER:simp	remarquer
des	PRP:det	du
débris	NOM	débris
informes	ADJ	informe
de	PRP	de
charrettes	NOM	charrette
et	KON	et
de	PRP	de
meubles	NOM	meuble
.	SENT	.
Les	DET:ART	le
malheureux	NOM	malheureux
,	PUN	,
assassinés	VER:pper	assassiner
avec	PRP	avec
ces	PRO:DEM	ce
raffinements	NOM	raffinement
affreux	ADJ	affreux
de	PRP	de
barbarie	NOM	barbarie
,	PUN	,
étaient	VER:impf	être
sans	PRP	sans
doute	NOM	doute
de	PRP	de
pauvres	ADJ	pauvre
émigrants	NOM	émigrant
qui	PRO:REL	qui
se	PRO:PER	se
rendaient	VER:impf	rendre
à	PRP	à
Castroville	NAM	Castroville
.	SENT	.
À	PRP	à
l'	DET:ART	le
aspect	NOM	aspect
de	PRP	de
ce	PRO:DEM	ce
spectacle	NOM	spectacle
navrant	ADJ	navrant
,	PUN	,
rien	NOM	rien
ne	ADV	ne
peut	VER:pres	pouvoir
rendre	VER:infi	rendre
la	DET:ART	le
pitié	NOM	pitié
et	KON	et
la	DET:ART	le
douleur	NOM	douleur
qui	PRO:REL	qui
envahirent	VER:simp	envahir
mon	DET:POS	mon
âme	NOM	âme
!	SENT	!
Au	PRP:det	au
plus	ADV	plus
haut	ADV	haut
des	PRP:det	du
airs	NOM	air
,	PUN	,
des	PRP:det	du
urubus	NOM	urubu
et	KON	et
des	PRP:det	du
vautours	NOM	vautour
,	PUN	,
attirés	VER:pper	attirer
par	PRP	par
l'	DET:ART	le
odeur	NOM	odeur
du	PRP:det	du
sang	NOM	sang
,	PUN	,
tournoyaient	VER:impf	tournoyer
lentement	ADV	lentement
au-dessus	ADV	au-dessus
des	PRP:det	du
cadavres	NOM	cadavre
,	PUN	,
en	PRO:PER	en
poussant	VER:ppre	pousser
de	PRP	de
lugubres	ADJ	lugubre
cris	NOM	cri
de	PRP	de
joie	NOM	joie
,	PUN	,
et	KON	et
,	PUN	,
dans	PRP	dans
les	DET:ART	le
profondeurs	NOM	profondeur
du	PRP:det	du
chaparral	NOM	chaparral
,	PUN	,
les	DET:ART	le
loups	NOM	loup
et	KON	et
les	DET:ART	le
jaguars	NOM	jaguar
commençaient	VER:impf	commencer
à	PRP	à
gronder	VER:infi	gronder
sourdement	ADV	sourdement
.	SENT	.
Je	PRO:PER	je
jetai	VER:simp	jeter
un	DET:ART	un
regard	NOM	regard
triste	ADJ	triste
autour	ADV	autour
de	PRP	de
moi	PRO:PER	moi
.	SENT	.
Tout	PRO:IND	tout
était	VER:impf	être
calme	ADJ	calme
.	SENT	.
Les	DET:ART	le
Apaches	NOM	apache
avaient	VER:impf	avoir
,	PUN	,
selon	PRP	selon
toute	PRO:IND	tout
probabilité	NOM	probabilité
,	PUN	,
surpris	VER:pper	surprendre
les	DET:ART	le
émigrants	NOM	émigrant
pendant	PRP	pendant
une	DET:ART	un
halte	NOM	halte
.	SENT	.
Des	PRP:det	du
ballots	NOM	ballot
effondrés	VER:pper	effondrer
étaient	VER:impf	être
encore	ADV	encore
rangés	VER:pper	ranger
dans	PRP	dans
une	DET:ART	un
certaine	ADJ	certain
symétrie	NOM	symétrie
,	PUN	,
et	KON	et
un	DET:ART	un
feu	NOM	feu
,	PUN	,
auprès	ADV	auprès
duquel	PRO:REL	duquel
se	PRO:PER	se
trouvait	VER:impf	trouver
un	DET:ART	un
amas	NOM	amas
de	PRP	de
bois	NOM	bois
sec	ADJ	sec
,	PUN	,
achevait	VER:impf	achever
de	PRP	de
brûler	VER:infi	brûler
.	SENT	.
--	PUN	--
Non	ADV	non
,	PUN	,
me	PRO:PER	me
dis	VER:pres	dire
-je	PRO:PER	je
,	PUN	,
quoi	PRO:REL	quoi
qu'	KON	que
il	PRO:PER	il
arrive	VER:pres	arriver
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
laisserai	VER:futu	laisser
pas	ADV	pas
des	PRP:det	du
chrétiens	NOM	chrétien
sans	PRP	sans
sépulture	NOM	sépulture
devenir	VER:infi	devenir
,	PUN	,
dans	PRP	dans
ce	PRO:DEM	ce
désert	NOM	désert
,	PUN	,
la	DET:ART	le
proie	NOM	proie
des	PRP:det	du
bêtes	NOM	bête
fauves	ADJ	fauve
!	SENT	!
Ma	DET:POS	mon
résolution	NOM	résolution
prise	ADJ	pris
,	PUN	,
je	PRO:PER	je
l'	PRO:PER	la|le
exécutai	VER:simp	exécuter
immédiatement	ADV	immédiatement
.	SENT	.
Sautant	VER:ppre	sauter
à	PRP	à
terre	NOM	terre
,	PUN	,
j'	PRO:PER	je
entravai	VER:simp	entraver
mon	DET:POS	mon
cheval	NOM	cheval
à	PRP	à
l'	DET:ART	le
amble	NOM	amble
.	SENT	.
Je	PRO:PER	je
lui	PRO:PER	lui
donnai	VER:simp	donner
la	DET:ART	le
provende	NOM	provende
et	KON	et
je	PRO:PER	je
jetai	VER:simp	jeter
quelques	PRO:IND	quelque
brassées	NOM	brassée
de	PRP	de
bois	NOM	bois
dans	PRP	dans
le	DET:ART	le
feu	NOM	feu
qui	PRO:REL	qui
bientôt	ADV	bientôt
pétilla	VER:simp	pétiller
et	KON	et
lança	VER:simp	lancer
vers	PRP	vers
le	DET:ART	le
ciel	NOM	ciel
une	DET:ART	un
colonne	NOM	colonne
de	PRP	de
flammes	NOM	flamme
.	SENT	.
Parmi	PRP	parmi
les	DET:ART	le
objets	NOM	objet
que	KON	que
