TALE	NN1	tale
,	PUN	,
on	PRP	on
<SEG>
n't	XX0	not
;	PUN	;
track	NN1	track
the	AT0	the
upon	PRP	upon
the	AT0	the
is	VBZ	be
ice	NN1	ice
and	CJC	and
it	PNP	it
<SEG>
free	AJ0	free
the	AT0	the
and	CJC	and
water	NN1	water
and	CJC	and
is	VBZ	be
water	NN1	water
,	PUN	,
n't	XX0	not
;	PUN	;
<SEG>
is	VBZ	be
ought	VM0	ought
say	VVI	say
n't	XX0	not
anything	PNI	anything
what	DTQ	what
you	PNP	you
could	VM0	could
it	PNP	it
that	CJT	that
<SEG>
,	PUN	,
coming	VVG	come|coming
to	TO0	to
but	CJC	but
,	PUN	,
coming	VVG	come|coming
be	VBI	be
he	PNP	he
;	PUN	;
's	VBZ	be
<SEG>
,	PUN	,
---	AJ0	---
if	CJS	if
here	AV0	here
,	PUN	,
coming	VVG	come|coming
!	SENT	!
like	VVB	like
you	PNP	you
And	CJC	and
<SEG>
with	PRP	with
Cricket	NN1	cricket
in	PRP	in
DID	VDD	do
,	PUN	,
a	AT0	a
Chirrup	NN1	chirrup
the	AT0	the
!	SENT	!
chime	VVI	chime
<SEG>
by	PRP	by
such	DT0	such
Chirrup	NP0	Chirrup
of	PRF	of
,	PUN	,
magnitude	NN1	magnitude
Chirrup	NN1	chirrup
of	PRF	of
way	NN1	way
,	PUN	,
<SEG>
chorus	NN1	chorus
its	DPS	it
voice	NN1	voice
with	PRP	with
;	PUN	;
so	AV0	so
to	PRP	to
disproportionate	AJ0	disproportionate
astoundingly	AV0	astoundingly
a	AT0	a
<SEG>
with	PRP	with
compared	VVN	compare
the	AT0	the
size	NN1	size
kettle	NN1	kettle
,	PUN	,
(	PUL	(
size	NN1	size
as	CJS	as
;	PUN	;
<SEG>
n't	XX0	not
that	CJT	that
you	PNP	you
,	PUN	,
!	SENT	!
)	PUR	)
could	VM0	could
it	PNP	it
see	VVI	see
!	SENT	!
<SEG>
there	AV0	there
like	PRP	like
had	VHD	have
and	CJC	and
an	AT0	an
if	CJS	if
then	AV0	then
burst	VVD	burst
it	PNP	it
itself	PNX	itself
<SEG>
had	VHD	have
fallen	VVN	fall|fallen
it	PNP	it
,	PUN	,
[	PUL	[
107	CRD	107
if	CJS	if
]	PUR	]
gun	NN1	gun
overcharged	AJ0	overcharged
<SEG>
victim	NN1	victim
,	PUN	,
and	CJC	and
its	DPS	it
little	AJ0	little
on	PRP	on
spot	NN1	spot
chirruped	VVD	chirrupe
a	AT0	a
the	AT0	the
<SEG>
would	VM0	would
,	PUN	,
seemed	VVN	seem
into	PRP	into
have	VHI	have
a	AT0	a
it	PNP	it
body	NN1	body
fifty	CRD	fifty
pieces	NN2	piece
<SEG>
inevitable	AJ0	inevitable
natural	AJ0	natural
consequence	NN1	consequence
which	DTQ	which
and	CJC	and
it	PNP	it
had	VHD	have
expressly	AV0	expressly
,	PUN	,
for	PRP	for
<SEG>
of	PRF	of
had	VHD	have
laboured	VVN	labour|laboured
had	VHN	have
the	AT0	the
.	SENT	.
last	ORD	last
its	DPS	it
The	AT0	the
kettle	NN1	kettle
<SEG>
undiminished	AJ0	undiminished
performance	NN1	performance
with	PRP	with
but	CJC	but
solo	NN1	solo
persevered	VVD	persevere
ardour	NN1	ardour
.	SENT	.
It	PNP	it
;	PUN	;
<SEG>
and	CJC	and
took	VVD	take
.	SENT	.
kept	VVD	keep
,	PUN	,
Cricket	NN1	cricket
first	ORD	first
it	PNP	it
the	AT0	the
fiddle	NN1	fiddle
<SEG>
Heaven	NN1	heaven
how	AVQ	how
!	SENT	!
it	PNP	it
,	PUN	,
,	PUN	,
shrill	AJ0	shrill
chirped	VVD	chirp
Good	AJ0	good
Its	DPS	it
<SEG>
sharp	AJ0	sharp
,	PUN	,
and	CJC	and
through	PRP	through
resounded	VVD	resound
house	NN1	house
,	PUN	,
voice	NN1	voice
piercing	AJ0	piercing|pierce
the	AT0	the
<SEG>
darkness	NN1	darkness
twinkle	VVI	twinkle
a	AT0	a
outer	AJ0	outer
to	TO0	to
the	AT0	the
seemed	VVD	seem
like	PRP	like
star	NN1	star
in	PRP	in
<SEG>
in	PRP	in
There	EX0	there
.	SENT	.
tremble	VVB	tremble
indescribable	AJ0	indescribable
trill	NN1	trill
little	AJ0	little
an	AT0	an
and	CJC	and
was	VBD	be
<SEG>
its	DPS	it
,	PUN	,
at	PRP	at
it	PNP	it
suggested	VVD	suggest|suggested
which	DTQ	which
being	VBG	be
carried	VVN	carry
loudest	AJS	loud
its	DPS	it
<SEG>
,	PUN	,
its	DPS	it
to	TO0	to
again	AV0	again
off	AVP	off
legs	NN2	leg
,	PUN	,
leap	VVI	leap
and	CJC	and
made	VVD	make
<SEG>
own	DT0	own
they	PNP	they
its	DPS	it
Yet	AV0	yet
by	PRP	by
enthusiasm	NN1	enthusiasm
.	SENT	.
very	AV0	very
went	VVD	go
intense	AJ0	intense
<SEG>
.	SENT	.
together	AV0	together
The	AT0	the
the	AT0	the
Cricket	NN1	cricket
the	AT0	the
and	CJC	and
kettle	NN1	kettle
well	AV0	well
,	PUN	,
<SEG>
the	AT0	the
the	AT0	the
was	VBD	be
and	CJC	and
song	NN1	song
of	PRF	of
burden	NN1	burden
;	PUN	;
still	AV0	still
same	DT0	same
<SEG>
,	PUN	,
sang	VVD	sing
it	PNP	it
still	AV0	still
,	PUN	,
louder	AJC	loud
,	PUN	,
louder	AJC	loud
they	PNP	they
louder	AJC	loud
<SEG>
listener	NN1	listener
little	AJ0	little
for	PRP	for
emulation	NN1	emulation
The	AT0	the
their	DPS	they
.	SENT	.
fair	AJ0	fair
---	NN1	---
in	PRP	in
<SEG>
though	CJS	though
,	PUN	,
she	PNP	she
;	PUN	;
of	PRF	of
something	PNI	something
and	CJC	and
young	AJ0	young
was	VBD	be
fair	AJ0	fair
<SEG>
;	PUN	;
called	VVN	call|called
dumpling	NN1	dumpling
I	PNP	i
the	AT0	the
what	DTQ	what
but	CJC	but
shape	NN1	shape
is	VBZ	be
do	VDB	do
<SEG>
n't	XX0	not
candle	NN1	candle
object	VVI	object
to	PRP	to
---	NN1	---
myself	PNX	myself
a	AT0	a
that	DT0	that
lighted	VVD	light
,	PUN	,
<SEG>
top	NN1	top
clock	NN1	clock
glanced	VVD	glance
of	PRF	of
the	AT0	the
on	PRP	on
Hay-maker	NN1	Hay-maker
at	PRP	at
the	AT0	the
the	AT0	the
<SEG>
,	PUN	,
of	PRF	of
crop	NN1	crop
pretty	AJ0	pretty
was	VBD	be
in	PRP	in
getting	VVG	get
average	AJ0	average
a	AT0	a
who	PNQ	who
<SEG>
;	PUN	;
the	AT0	the
looked	VVD	look
,	PUN	,
and	CJC	and
window	NN1	window
out	AVP	out
of	PRF	of
minutes	NN2	minute
where	CJS	where
<SEG>
nothing	PNI	nothing
,	PUN	,
,	PUN	,
saw	VVD	see
to	PRP	to
the	AT0	the
darkness	NN1	darkness
but	CJC	but
owing	VVG	owe|owing
she	PNP	she
<SEG>
the	AT0	the
glass	NN1	glass
face	NN1	face
my	DPS	i
And	CJC	and
.	SENT	.
imaged	VVN	image
her	DPS	she
own	DT0	own
in	PRP	in
<SEG>
(	PUL	(
is	VBZ	be
)	PUR	)
and	CJC	and
been	VBN	be
opinion	NN1	opinion
have	VHI	have
would	VM0	would
yours	PNP	yours
so	AV0	so
<SEG>
way	NN1	way
and	CJC	and
long	AJ0	long
she	PNP	she
that	CJT	that
a	AT0	a
looked	VVN	look
might	VM0	might
seen	VVN	see
have	VHI	have
<SEG>
she	PNP	she
so	CJS	so
When	CJS	when
nothing	PNI	nothing
half	DT0	half
back	AVP	back
came	VVD	come
agreeable	AJ0	agreeable
,	PUN	,
.	SENT	.
<SEG>
in	PRP	in
down	AVP	down
Cricket	NN1	cricket
former	DT0	former
the	AT0	the
sat	VVD	sit
and	CJC	and
seat	NN1	seat
her	DPS	she
,	PUN	,
<SEG>
it	PNP	it
kettle	NN1	kettle
up	AVP	up
keeping	VVG	keep|keeping
and	CJC	and
with	PRP	with
the	AT0	the
were	VBD	be
,	PUN	,
still	AV0	still
<SEG>
perfect	AJ0	perfect
The	AT0	the
weak	AJ0	weak
fury	NN1	fury
's	POS	's
kettle	NN1	kettle
.	SENT	.
competition	NN1	competition
of	PRF	of
a	AT0	a
<SEG>
side	NN1	side
he	PNP	he
know	VVI	know
he	PNP	he
being	VBG	be
when	AVQ	when
that	CJT	that
n't	XX0	not
did	VDD	do
clearly	AV0	clearly
<SEG>
all	DT0	all
was	VBD	be
There	EX0	there
was	VBD	be
excitement	NN1	excitement
a	AT0	a
of	PRF	of
the	AT0	the
beat	NN1	beat
.	SENT	.
<SEG>
,	PUN	,
!	SENT	!
Chirp	NN1	chirp
,	PUN	,
chirp	NN1	chirp
.	SENT	.
about	PRP	about
chirp	NN1	chirp
it	PNP	it
race	NN1	race
<SEG>
ahead	AV0	ahead
a	AT0	a
,	PUN	,
Cricket	NN1	cricket
hum	ITJ	hum
,	PUN	,
hum	ITJ	hum
.	SENT	.
mile	NN1	mile
Hum	ITJ	hum
<SEG>
---	AJ0	---
m	ZZ0	m
Kettle	NN1	kettle
play	NN1	play
---	AJ0	---
m	NN0	m
in	PRP	in
!	SENT	!
making	VVG	make|making
the	AT0	the
<SEG>
great	AJ0	great
distance	NN1	distance
,	PUN	,
a	AT0	a
.	SENT	.
like	PRP	like
Chirp	NN1	chirp
,	PUN	,
chirp	NN1	chirp
top	NN1	top
<SEG>
the	AT0	the
chirp	NN1	chirp
Cricket	NN1	cricket
round	PRP	round
corner	NN1	corner
Hum	ITJ	hum
,	PUN	,
!	SENT	!
.	SENT	.
,	PUN	,
<SEG>
,	PUN	,
hum	ITJ	hum
m	NN0	m
!	SENT	!
m	ZZ0	m
Kettle	NN1	kettle
---	AJ0	---
hum	ITJ	hum
---	AJ0	---
sticking	VVG	stick|sticking
<SEG>
him	PNP	he
no	AT0	no
way	NN1	way
of	PRF	of
own	DT0	own
in	PRP	in
;	PUN	;
his	DPS	he
to	PRP	to
idea	NN1	idea
<SEG>
in	PRP	in
Cricket	NN1	cricket
,	PUN	,
.	SENT	.
,	PUN	,
chirp	NN1	chirp
giving	VVG	give|giving
Chirp	NN1	chirp
!	SENT	!
chirp	NN1	chirp
<SEG>
---	AJ0	---
.	SENT	.
ever	AV0	ever
,	PUN	,
hum	ITJ	hum
,	PUN	,
than	CJS	than
fresher	AJC	fresh
hum	ITJ	hum
Hum	ITJ	hum
<SEG>
Kettle	NN1	kettle
m	NN0	m
Chirp	NN1	chirp
and	CJC	and
---	AJ0	---
!	SENT	!
.	SENT	.
slow	AJ0	slow
m	ZZ0	m
steady	AJ0	steady
<SEG>
,	PUN	,
to	TO0	to
chirp	NN1	chirp
in	AVP	in
going	VVG	go|going
!	SENT	!
Cricket	NN1	cricket
chirp	NN1	chirp
finish	VVI	finish
,	PUN	,
<SEG>
Hum	ITJ	hum
him	PNP	he
hum	ITJ	hum
hum	ITJ	hum
,	PUN	,
.	SENT	.
m	ZZ0	m
[	PUL	[
---	NN1	---
,	PUN	,
<SEG>
---	NN1	---
Kettle	NN1	kettle
finished	VVN	finish|finished
108	CRD	108
m	CRD	m
be	VBI	be
]	PUR	]
to	TO0	to
!	SENT	!
not	XX0	not
<SEG>
at	PRP	at
jumbled	AJ0	jumbled|jumble
Until	CJS	until
last	ORD	last
.	SENT	.
they	PNP	they
,	PUN	,
got	VVD	get
together	AV0	together
so	AV0	so
<SEG>
the	AT0	the
the	AT0	the
helter-skelter	NN1	helter-skelter
match	NN1	match
,	PUN	,
in	PRP	in
hurry-skurry	NN1	hurry-skurry
,	PUN	,
,	PUN	,
of	PRF	of
<SEG>
kettle	NN1	kettle
the	AT0	the
,	PUN	,
hummed	VVD	hum
the	AT0	the
chirped	VVD	chirp
that	CJT	that
and	CJC	and
whether	CJS	whether
Cricket	NN1	cricket
<SEG>
hummed	VVD	hum
kettle	NN1	kettle
Cricket	NN1	cricket
chirped	VVD	chirp
,	PUN	,
or	CJC	or
and	CJC	and
the	AT0	the
or	CJC	or
the	AT0	the
<SEG>
would	VM0	would
hummed	VVD	hum
have	VHI	have
chirped	VVD	chirp
both	AV0	both
it	PNP	it
,	PUN	,
both	AV0	both
and	CJC	and
they	PNP	they
<SEG>
head	NN1	head
or	CJC	or
to	TO0	to
have	VHI	have
a	AT0	a
taken	VVN	take|taken
clearer	AJC	clear
mine	VVB	mine
yours	PNP	yours
than	CJS	than
<SEG>
of	PRF	of
this	DT0	this
decided	VVN	decide|decided
like	PRP	like
But	CJC	but
anything	PNI	anything
certainty	NN1	certainty
.	SENT	.
there	EX0	there
with	PRP	with
<SEG>
and	CJC	and
no	AT0	no
the	AT0	the
:	PUN	:
is	VBZ	be
that	DT0	that
the	AT0	the
doubt	NN1	doubt
kettle	NN1	kettle
,	PUN	,
<SEG>
and	CJC	and
,	PUN	,
,	PUN	,
at	PRP	at
same	DT0	same
and	CJC	and
the	AT0	the
moment	NN1	moment
one	CRD	one
Cricket	NN1	cricket
<SEG>
of	PRF	of
amalgamation	NN1	amalgamation
known	VVN	know|known
some	DT0	some
power	NN1	power
themselves	PNX	themselves
best	AV0	best
to	PRP	to
,	PUN	,
by	PRP	by
<SEG>
each	DT0	each
his	DPS	he
song	NN1	song
,	PUN	,
,	PUN	,
of	PRF	of
comfort	NN1	comfort
streaming	VVG	stream|streaming
fireside	NN1	fireside
sent	VVD	send
<SEG>
through	PRP	through
ray	NN1	ray
of	PRF	of
candle	NN1	candle
out	AVP	out
shone	VVD	shine
into	PRP	into
that	CJT	that
a	AT0	a
the	AT0	the
<SEG>
the	AT0	the
a	AT0	a
lane	NN1	lane
way	NN1	way
long	AJ0	long
window	NN1	window
and	CJC	and
the	AT0	the
down	PRP	down
,	PUN	,
<SEG>
,	PUN	,
a	AT0	a
And	CJC	and
.	SENT	.
bursting	VVG	burst|bursting
on	PRP	on
light	NN1	light
person	NN1	person
certain	AJ0	certain
this	DT0	this
<SEG>
,	PUN	,
on	PRP	on
who	PNQ	who
through	PRP	through
instant	NN1	instant
,	PUN	,
towards	PRP	towards
it	PNP	it
the	AT0	the
approached	VVD	approach|approached
<SEG>
whole	AJ0	whole
,	PUN	,
expressed	VVD	express|expressed
the	AT0	the
thing	NN1	thing
him	PNP	he
to	PRP	to
,	PUN	,
gloom	NN1	gloom
the	AT0	the
<SEG>
a	AT0	a
Welcome	VVB	welcome
cried	VVD	cry
in	PRP	in
"	PUQ	"
twinkling	NN1	twinkling|twinkle
literally	AV0	literally
,	PUN	,
,	PUN	,
and	CJC	and
<SEG>
!	SENT	!
home	AV0	home
my	DPS	i
old	AJ0	old
Welcome	AJ0	welcome
,	PUN	,
fellow	NN1	fellow
,	PUN	,
boy	NN1	boy
home	NN1	home
<SEG>
,	PUN	,
the	AT0	the
,	PUN	,
!	SENT	!
being	VBG	be
"	PUQ	"
attained	VVN	attain
This	DT0	this
kettle	NN1	kettle
end	NN1	end
<SEG>
and	CJC	and
boiled	VVD	boil
taken	VVN	take|taken
off	PRP	off
beat	NN1	beat
dead	AJ0	dead
,	PUN	,
over	AVP	over
,	PUN	,
was	VBD	be
<SEG>
running	VVG	run|running
.	SENT	.
Mrs.	NP0	mrs.
the	AT0	the
to	PRP	to
then	AV0	then
Peerybingle	NP0	peerybingle
went	VVD	go
the	AT0	the
fire	NN1	fire
<SEG>
where	AVQ	where
,	PUN	,
door	NN1	door
wheels	NN2	wheel
with	PRP	with
of	PRF	of
the	AT0	the
,	PUN	,
a	AT0	a
what	DTQ	what
<SEG>
a	AT0	a
of	PRF	of
the	AT0	the
voice	NN1	voice
,	PUN	,
horse	NN1	horse
,	PUN	,
cart	NN1	cart
the	AT0	the
tramp	NN1	tramp
<SEG>
tearing	VVG	tear|tearing
a	AT0	a
of	PRF	of
man	NN1	man
and	CJC	and
out	AVP	out
,	PUN	,
of	PRF	of
the	AT0	the
in	AVP	in
<SEG>
an	AT0	an
,	PUN	,
dog	NN1	dog
excited	AJ0	excited|excite
surprising	AJ0	surprising|surprise
and	CJC	and
the	AT0	the
appearance	NN1	appearance
mysterious	AJ0	mysterious
and	CJC	and
<SEG>
very	AJ0	very
a	AT0	a
What's-his-name	NP0	what's-his-name
the	AT0	the
there	EX0	there
baby	NN1	baby
of	PRF	of
,	PUN	,
was	VBD	be
soon	AV0	soon
<SEG>
to	TO0	to
came	VVD	come
from	PRP	from
the	AT0	the
.	SENT	.
Where	CJS	where
,	PUN	,
baby	NN1	baby
play	VVI	play
or	CJC	or
<SEG>
it	PNP	it
Peerybingle	NP0	peerybingle
got	VVD	get
of	PRF	of
in	PRP	in
that	DT0	that
Mrs.	NP0	mrs.
hold	NN1	hold
flash	NN1	flash
how	AVQ	how
<SEG>
time	NN1	time
n't	XX0	not
a	AT0	a
But	CJC	but
,	PUN	,
do	VDB	do
.	SENT	.
I	PNP	i
of	PRF	of
know	VVI	know
<SEG>
Mrs.	NP0	mrs.
live	AJ0	live
there	EX0	there
was	VBD	be
;	PUN	;
Peerybingle	NP0	peerybingle
baby	NN1	baby
in	PRP	in
arms	NN2	arm
's	POS	's
<SEG>
seemed	VVD	seem
to	TO0	to
she	PNP	she
of	PRF	of
and	CJC	and
tolerable	AJ0	tolerable
pretty	AJ0	pretty
pride	NN1	pride
a	AT0	a
amount	NN1	amount
<SEG>
it	PNP	it
to	PRP	to
when	CJS	when
,	PUN	,
was	VBD	be
drawn	VVN	draw
gently	AV0	gently
have	VHI	have
she	PNP	she
in	PRP	in
<SEG>
man	NN1	man
a	AT0	a
fire	NN1	fire
figure	NN1	figure
sturdy	AJ0	sturdy
a	AT0	a
,	PUN	,
of	PRF	of
the	AT0	the
by	PRP	by
<SEG>
herself	PNX	herself
who	PNQ	who
much	AV0	much
older	AJC	old
,	PUN	,
than	CJS	than
,	PUN	,
taller	AJC	tall
and	CJC	and
much	AV0	much
<SEG>
way	NN1	way
stoop	VVI	stoop
her	PNP	she
to	TO0	to
long	AJ0	long
down	AVP	down
to	TO0	to
kiss	VVI	kiss
a	AT0	a
had	VHD	have
<SEG>
Six	CRD	six
.	SENT	.
But	CJC	but
.	SENT	.
trouble	NN1	trouble
the	AT0	the
worth	PRP	worth
was	VBD	be
she	PNP	she
foot	NN1	foot
<SEG>
,	PUN	,
six	CRD	six
done	VDN	do
lumbago	NN1	lumbago
might	VM0	might
have	VHI	have
,	PUN	,
it	PNP	it
the	AT0	the
with	PRP	with
<SEG>
goodness	NN1	goodness
Oh	ITJ	oh
said	VVD	say|said
"	PUQ	"
!	SENT	!
Mrs.	NP0	mrs.
.	SENT	.
"	PUQ	"
,	PUN	,
John	NP0	john
<SEG>
you	PNP	you
What	DTQ	what
the	AT0	the
with	PRP	with
state	NN1	state
in	AVP	in
P.	NP0	p.
"	PUQ	"
're	VBB	be
a	AT0	a
<SEG>
---	AJ0	---
"	PUQ	"
"	PUQ	"
here	AV0	here
dot	NN1	dot
!	SENT	!
weather	NN1	weather
and	CJC	and
"	PUQ	"
A	AT0	a
<SEG>
dot	NN1	dot
at	PRP	at
"	PUQ	"
glanced	VVD	glance
baby	NN1	baby
and	CJC	and
he	PNP	he
the	AT0	the
---	NN1	---
a	AT0	a
<SEG>
wo	VM0	will
it	PNP	it
,	PUN	,
for	PRP	for
say	VVI	say
I	PNP	i
---	AJ0	---
n't	XX0	not
carry	VVB	carry
fear	NN1	fear
<SEG>
should	VM0	should
it	PNP	it
I	PNP	i
was	VBD	be
I	PNP	i
near	PRP	near
;	PUN	;
but	CJC	but
very	AV0	very
spoil	VVI	spoil
<SEG>
a	AT0	a
.	SENT	.
for	PRP	for
something	PNI	something
"	PUQ	"
the	AT0	the
was	VBD	be
worse	AJC	bad
He	PNP	he
joke	NN1	joke
<SEG>
in	PRP	in
hung	VVN	hang|hung
clots	NN2	clot
undeniably	AV0	undeniably
it	PNP	it
mist	NN1	mist
.	SENT	.
thick	AJ0	thick
The	AT0	the
upon	PRP	upon
<SEG>
[	PUL	[
his	DPS	he
eyelashes	NN2	eyelash
candied	AJ0	candied|candy
and	CJC	and
like	PRP	like
thaw	NN1	thaw
109	CRD	109
;	PUN	;
,	PUN	,
<SEG>
fire	NN1	fire
the	AT0	the
there	EX0	there
together	AV0	together
]	PUR	]
between	PRP	between
fog	NN1	fog
and	CJC	and
were	VBD	be
,	PUN	,
<SEG>
Why	AVQ	why
.	SENT	.
you	PNP	you
whiskers	NN2	whisker
,	PUN	,
"	PUQ	"
very	AJ0	very
in	PRP	in
his	DPS	he
rainbows	NN2	rainbow
<SEG>
"	PUQ	"
see	VVB	see
made	VVD	make
,	PUN	,
,	PUN	,
slowly	AV0	slowly
answer	NN1	answer
Dot	NP0	dot
,	PUN	,
John	NP0	john
<SEG>
he	PNP	he
shawl	NN1	shawl
about	PRP	about
his	DPS	he
a	AT0	a
from	PRP	from
as	CJS	as
unrolled	VVD	unrol
,	PUN	,
throat	NN1	throat
<SEG>
and	CJC	and
---	AJ0	---
a	AT0	a
warmed	VVD	warm
his	DPS	he
hands	NN2	hand
"	PUQ	"
it	PNP	it
it	PNP	it
;	PUN	;
<SEG>
So	AV0	so
.	SENT	.
weather	NN1	weather
wonder	NN1	wonder
n't	XX0	not
"	PUQ	"
.	SENT	.
summer	NN1	summer
no	AT0	no
exactly	AV0	exactly
<SEG>
me	PNP	i
call	VVI	call
"	PUQ	"
would	VM0	would
,	PUN	,
you	PNP	you
Dot	NP0	dot
wish	VVB	wish
n't	XX0	not
I	PNP	i
<SEG>
n't	XX0	not
do	VDB	do
"	PUQ	"
,	PUN	,
said	VVD	say|said
John	NP0	john
I	PNP	i
it	PNP	it
.	SENT	.
like	VVI	like
<SEG>
Peerybingle	NP0	peerybingle
Mrs.	NP0	mrs.
that	CJT	that
in	PRP	in
clearly	AV0	clearly
:	PUN	:
a	AT0	a
pouting	VVG	pout
showed	VVD	show
way	NN1	way
<SEG>
it	PNP	it
did	VDD	do
.	SENT	.
like	VVI	like
very	AV0	very
"	PUQ	"
,	PUN	,
much	AV0	much
she	PNP	she
Why	AVQ	why
<SEG>
,	PUN	,
John	NP0	john
returned	VVD	return
are	VBB	be
"	PUQ	"
?	SENT	?
looking	VVG	look|looking
else	AV0	else
you	PNP	you
what	DTQ	what
<SEG>
and	CJC	and
,	PUN	,
down	AVP	down
giving	VVG	give|giving
a	AT0	a
smile	NN1	smile
with	PRP	with
upon	PRP	upon
her	DPS	she
her	PNP	she
<SEG>
as	PRP	as
and	CJC	and
hand	NN1	hand
his	DPS	he
squeeze	NN1	squeeze
waist	NN1	waist
a	AT0	a
huge	AJ0	huge
as	PRP	as
light	NN1	light
<SEG>
"	PUQ	"
---	AJ0	---
arm	NN1	arm
dot	NN1	dot
"	PUQ	"
A	AT0	a
and	CJC	and
could	VM0	could
.	SENT	.
give	VVI	give
<SEG>
a	AT0	a
---	NN1	---
baby	NN1	baby
glanced	VVD	glance
at	PRP	at
the	AT0	the
"	PUQ	"
dot	NN1	dot
here	AV0	here
he	PNP	he
<SEG>
wo	VM0	will
and	CJC	and
it	PNP	it
---	AJ0	---
for	PRP	for
,	PUN	,
n't	XX0	not
say	VVI	say
I	PNP	i
carry	VVB	carry
<SEG>
I	PNP	i
very	AV0	very
fear	NN1	fear
I	PNP	i
spoil	VVI	spoil
;	PUN	;
but	CJC	but
it	PNP	it
should	VM0	should
was	VBD	be
<SEG>
as	CJS	as
joke	NN1	joke
do	VDB	do
n't	XX0	not
.	SENT	.
I	PNP	i
ever	AV0	ever
near	PRP	near
know	VVI	know
a	AT0	a
<SEG>
nearer	AJC	near
often	AV0	often
I	PNP	i
was	VBD	be
.	SENT	.
to	PRP	to
near	AJ0	near
He	PNP	he
was	VBD	be
"	PUQ	"
<SEG>
or	CJC	or
clever	AJ0	clever
,	PUN	,
his	DPS	he
something	PNI	something
account	NN1	account
by	PRP	by
other	AJ0	other
own	DT0	own
very	AV0	very
<SEG>
this	DT0	this
John	NP0	john
slow	AJ0	slow
:	PUN	:
this	DT0	this
lumbering	AJ0	lumbering|lumber
honest	AJ0	honest
,	PUN	,
,	PUN	,
;	PUN	;
<SEG>
,	PUN	,
;	PUN	;
light	NN1	light
so	AV0	so
John	NP0	john
of	PRF	of
heavy	AJ0	heavy
but	CJC	but
so	AV0	so
spirit	NN1	spirit
<SEG>
the	AT0	the
rough	AJ0	rough
at	PRP	at
surface	NN1	surface
gentle	AJ0	gentle
but	CJC	but
so	AV0	so
,	PUN	,
upon	PRP	upon
so	AV0	so
<SEG>
so	AV0	so
,	PUN	,
so	AV0	so
without	PRP	without
;	PUN	;
core	NN1	core
dull	AJ0	dull
quick	AJ0	quick
within	PRP	within
the	AT0	the
<SEG>
but	CJC	but
stolid	AJ0	stolid
Oh	ITJ	oh
so	AV0	so
so	AV0	so
,	PUN	,
,	PUN	,
good	AJ0	good
;	PUN	;
!	SENT	!
<SEG>
give	VVB	give
Nature	NN1	nature
thy	DPS	thou
the	AT0	the
of	PRF	of
true	AJ0	true
,	PUN	,
poetry	NN1	poetry
Mother	NN1	mother
children	NN2	child
<SEG>
heart	NN1	heart
Carrier	NN1	carrier
breast	NN1	breast
that	CJT	that
in	PRP	in
's	POS	's
hid	VVD	hide
itself	PNX	itself
this	DT0	this
poor	AJ0	poor
<SEG>
was	VBD	be
Carrier	NN1	carrier
the	AT0	the
,	PUN	,
he	PNP	he
by	PRP	by
but	CJC	but
way	NN1	way
---	NN1	---
a	AT0	a
<SEG>
them	PNP	they
have	VHI	have
---	NN1	---
we	PNP	we
prose	NN1	prose
and	CJC	and
talking	VVG	talk|talking
can	VM0	can
bear	VVI	bear
to	TO0	to
<SEG>
and	CJC	and
lives	NN2	life|live
prose	NN1	prose
and	CJC	and
to	TO0	to
,	PUN	,
bear	VVB	bear
of	PRF	of
;	PUN	;
leading	AJ0	leading|lead
<SEG>
thee	PNP	thou
pleasant	AJ0	pleasant
company	NN1	company
their	DPS	they
bless	VVI	bless
was	VBD	be
to	TO0	to
for	PRP	for
It	PNP	it
!	SENT	!
<SEG>
figure	NN1	figure
,	PUN	,
little	AJ0	little
her	DPS	she
see	VVI	see
and	CJC	and
with	PRP	with
Dot	NN1	dot
baby	NN1	baby
her	DPS	she
<SEG>
a	AT0	a
of	PRF	of
:	PUN	:
her	DPS	she
in	PRP	in
a	AT0	a
doll	NN1	doll
arms	NN2	arm
baby	NN1	baby
very	AJ0	very
<SEG>
at	PRP	at
fire	NN1	fire
the	AT0	the
a	AT0	a
glancing	VVG	glance
thoughtfulness	NN1	thoughtfulness
:	PUN	:
,	PUN	,
with	PRP	with
coquettish	AJ0	coquettish
<SEG>
inclining	VVG	incline
and	CJC	and
just	AV0	just
on	PRP	on
little	AJ0	little
delicate	AJ0	delicate
one	CRD	one
enough	AV0	enough
her	DPS	she
head	NN1	head
<SEG>
an	AT0	an
in	PRP	in
half-natural	AJ0	half-natural
to	TO0	to
,	PUN	,
side	NN1	side
rest	VVI	rest
odd	AJ0	odd
it	PNP	it
let	VVI	let
<SEG>
nestling	VVG	nestle
,	PUN	,
agreeable	AJ0	agreeable
,	PUN	,
wholly	AV0	wholly
on	PRP	on
,	PUN	,
and	CJC	and
half-affected	AJ0	half-affected
manner	NN1	manner
<SEG>
great	AJ0	great
the	AT0	the
of	PRF	of
Carrier	NN1	carrier
.	SENT	.
rugged	AJ0	rugged
was	VBD	be
figure	NN1	figure
the	AT0	the
It	PNP	it
<SEG>
tender	AJ0	tender
see	VVI	see
,	PUN	,
pleasant	AJ0	pleasant
him	PNP	he
with	PRP	with
,	PUN	,
his	DPS	he
to	TO0	to
awkwardness	NN1	awkwardness
<SEG>
to	TO0	to
to	PRP	to
adapt	VVI	adapt
need	NN1	need
support	NN1	support
rude	AJ0	rude
his	DPS	he
slight	AJ0	slight
