mystérieuse	ADJ	mystérieux
pour	PRP	pour
de	PRP	de
,	PUN	,
m'	PRO:PER	me
contrées	NOM	contrée
,	PUN	,
seul	ADJ	seul
revêtu	VER:pper	revêtir
sauvage	ADJ	sauvage
des	PRP:det	du
et	KON	et
je	PRO:PER	je
sur	PRP	sur
personne	NOM	personne
,	PUN	,
m'	PRO:PER	me
du	PRP:det	du
m'	PRO:PER	me
avait	VER:impf	avoir
voyais	VER:impf	voir
,	PUN	,
dents	NOM	dent
ne	ADV	ne
aux	PRP:det	au
détrousser	VER:infi	détrousser
vous	PRO:PER	vous
sympathie	NOM	sympathie
autour	ADV	autour
,	PUN	,
vous	PRO:PER	vous
piastres	NOM	piastre
,	PUN	,
;	PUN	;
en	PRP	en
avais	VER:impf	avoir
en	PRO:PER	en
,	PUN	,
je	PRO:PER	je
mon	DET:POS	mon
de	PRP	de
profitent	VER:pres	profiter
<SEG>
m'	PRO:PER	me
rendre	VER:infi	rendre
pour	PRP	pour
.	SENT	.
insoucieusement	ADV	insoucieusement
.	SENT	.
Castroville	NAM	castroville
et	KON	et
chevaux	NOM	cheval
chassant	VER:ppre	chasser
désert	NOM	désert
régions	NOM	région
,	PUN	,
,	PUN	,
pleine	ADJ	plein
presque	ADV	presque
plus	ADV	plus
de	PRP	de
quitter	VER:infi	quitter
que	KON	que
tantôt	NOM	tantôt
des	PRP:det	du
hispano-américains	ADJ	hispano-américain
;	PUN	;
cette	PRO:DEM	ce
la	DET:ART	le
à	PRP	à
une	DET:ART	un
traversé	VER:pper	traverser
en	PRP	en
,	PUN	,
avais	VER:impf	avoir
dans	PRP	dans
les	DET:ART	le
tolderia	NOM	tolderia
villages	NOM	village
les	DET:ART	le
où	PRO:REL	où
inconnues	ADJ	inconnu
donc	ADV	donc
me	PRO:PER	me
,	PUN	,
encombre	NOM	encombre
fauves	NOM	fauve
,	PUN	,
campant	VER:ppre	camper
sont	VER:pres	être
même	ADV	même
,	PUN	,
Quihi	NAM	quihi
nomade	NOM	nomade
façon	NOM	façon
De	PRP	de
,	PUN	,
le	DET:ART	le
allais	VER:impf	aller
Braunfels	ADJ	braunfels
est	VER:pres	être
<EOS>	<EOS>	<EOS>
Castroville	NAM	castroville
m'	PRO:PER	me
tous	PRO:IND	tout
de	PRP	de
dans	PRP	dans
de	PRP	de
les	DET:ART	le
une	DET:ART	un
.	SENT	.
<EOS>	<EOS>	<EOS>
en	PRO:PER	en
,	PUN	,
plus	ADV	plus
vie	NOM	vie
m'	PRO:PER	me
et	KON	et
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
dans	PRP	dans
du	PRP:det	du
Fredericksburg	NAM	fredericksburg
si	ADV	si
,	PUN	,
,	PUN	,
à	PRP	à
vivant	VER:ppre	vivre
arrêtant	VER:ppre	arrêter
venais	VER:impf	venir
J'	PRO:PER	je
de	PRP	de
sans	PRP	sans
attraits	NOM	attrait
le	DET:ART	le
enfonçant	VER:ppre	enfoncer
,	PUN	,
,	PUN	,
tantôt	ADV	tantôt
d'	PRP	de
Llano	NAM	llano
rien	NOM	rien
Je	PRO:PER	je
<SEG>
en	PRP	en
grandes	ADJ	grand
partent	VER:pres	partir
agglomération	NOM	agglomération
liberté	NOM	liberté
coupée	VER:pper	couper
est	VER:pres	être
petite	ADJ	petit
borné	VER:pper	borner
de	PRP	de
agréablement	ADV	agréablement
,	PUN	,
le	DET:ART	le
collines	NOM	colline
,	PUN	,
de	PRP	de
,	PUN	,
et	KON	et
ouest	NOM	ouest
.	SENT	.
ciel	NOM	ciel
mince	ADJ	mince
par	PRP	par
à	PRP	à
droits	NOM	droit
sec	ADJ	sec
des	PRP:det	du
filet	NOM	filet
pâle	ADJ	pâle
les	DET:ART	le
rues	NOM	rue
multitudes	NOM	multitude
du	PRP:det	du
et	KON	et
reptiles	NOM	reptile
espèce	NOM	espèce
de	PRP	de
sous	PRP	sous
cabanes	NOM	cabane
misérable	ADJ	misérable
les	DET:ART	le
à	PRP	à
l'	PRO:PER	la|le
qui	PRO:REL	qui
cachent	VER:pres	cacher
la	DET:ART	le
herbes	NOM	herbe
l'	DET:ART	le
à	PRP	à
de	PRP	de
des	PRP:det	du
<EOS>	<EOS>	<EOS>
le	DET:ART	le
obstruées	VER:pper	obstruer
presque	ADV	presque
sur	PRP	sur
fort	ADV	fort
chaleurs	NOM	chaleur
,	PUN	,
,	PUN	,
même	ADV	même
d'	PRP	de
dont	PRO:REL	dont
lapins	NOM	lapin
sombre	ADJ	sombre
,	PUN	,
ruinées	VER:pper	ruiner
eau	NOM	eau
des	PRP:det	du
Médina	NAM	médina
une	DET:ART	un
bleu	NOM	bleu
de	PRP	de
l'	DET:ART	le
est	VER:pres	être
dans	PRP	dans
et	KON	et
horizon	NOM	horizon
à	PRP	à
qui	PRO:REL	qui
à	PRP	à
boisées	ADJ	boisé
,	PUN	,
par	PRP	par
des	PRP:det	du
d'	PRP	de
,	PUN	,
y	PRO:PER	y
Le	DET:ART	le
rares	ADJ	rare
mauvaises	ADJ	mauvais
par	PRP	par
vert	NOM	vert
poussent	VER:pres	pousser
angles	ADJ	angle
fourmis	NOM	fourmi
tranche	VER:pres	trancher
passants	NOM	passant
pieds	NOM	pied
pueblo	NOM	pueblo
<SEG>
de	PRP	de
Malheureusement	ADV	malheureusement
nouvelles	ADJ	nouveau
homme	NOM	homme
.	SENT	.
qu'	KON	que
village	NOM	village
le	DET:ART	le
avait	VER:impf	avoir
digne	ADJ	digne
Hollande	NAM	hollande
m'	PRO:PER	me
d'	PRP	de
vu	VER:pper	voir
à	PRP	à
pour	PRP	pour
son	DET:POS	son
,	PUN	,
un	DET:ART	un
.	SENT	.
Castroville	NAM	castroville
de	PRP	de
j'	PRO:PER	je
lettre	NOM	lettre
,	PUN	,
depuis	PRP	depuis
le	DET:ART	le
qui	PRO:REL	qui
étranger	ADJ	étranger
de	PRP	de
ne	ADV	ne
m'	PRO:PER	me
,	PUN	,
avais	VER:impf	avoir
<EOS>	<EOS>	<EOS>
sevré	VER:pper	sevrer
imaginer	VER:infi	imaginer
de	PRP	de
La	DET:ART	le
plus	ADV	plus
peu	ADV	peu
sans	PRP	sans
si	ADV	si
étais	VER:impf	être
Charmé	VER:pper	charmer
un	DET:ART	un
la	DET:ART	le
que	KON	que
Castroville	NAM	castroville
cordiale	ADJ	cordial
vivait	VER:impf	vivre
,	PUN	,
chargé	VER:pper	charger
sachant	VER:ppre	savoir
arrivée	NOM	arrivé|arrivée
rat	NOM	rat
,	PUN	,
Le	DET:ART	le
habitant	NOM	habitant
comme	ADV	comme
au	PRP:det	au
<EOS>	<EOS>	<EOS>
de	PRP	de
il	PRO:PER	il
de	PRP	de
,	PUN	,
me	PRO:PER	me
.	SENT	.
de	PRP	de
manière	NOM	manière
reçu	VER:pper	recevoir
retenir	VER:infi	retenir
une	DET:ART	un
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
longtemps	ADV	longtemps
était	VER:impf	être
ce	PRO:DEM	ce
apprendrait	VER:cond	apprendre
,	PUN	,
Fontaine	NAM	fontaine
dans	PRP	dans
.	SENT	.
fond	NOM	fond
,	PUN	,
avait	VER:impf	avoir
,	PUN	,
d'	PRP	de
fromage	NOM	fromage
dont	PRO:REL	dont
la	DET:ART	le
des	PRP:det	du
Galveston	NAM	galveston
,	PUN	,
Je	PRO:PER	je
l'	DET:ART	le
doute	NOM	doute
pour	PRP	pour
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
<SEG>
soupir	NOM	soupir
les	DET:ART	le
est	VER:pres	être
dit-il	NOM	dit-il
me	PRO:PER	me
plus	ADV	plus
pour	PRP	pour
vous	PRO:PER	vous
si	KON	si
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
voulez	VER:pres	vouloir
,	PUN	,
route	NOM	route
partir	VER:infi	partir
toutes	PRO:IND	tout
hôte	NOM	hôte
désespéré	VER:pper	désespérer
,	PUN	,
les	DET:ART	le
.	SENT	.
<EOS>	<EOS>	<EOS>
puisque	KON	puisque
avances	NOM	avance
la	DET:ART	le
continuer	VER:infi	continuer
de	PRP	de
,	PUN	,
ses	DET:POS	son
Mon	DET:POS	mon
laisser	VER:infi	laisser
levés	VER:pper	lever
le	PRO:PER	le
de	PRP	de
suffi	VER:pper	suffire
Bravos	NAM	bravos
serrant	VER:ppre	serrer
aide	VER:subp	aider
m'	PRO:PER	me
à	PRP	à
blancs	NOM	blanc
;	PUN	;
--	PUN	--
au	PRP:det	au
vous	PRO:PER	vous
chemin	NOM	chemin
devez	VER:pres	devoir
Adieu	NOM	adieu
ma	DET:POS	mon
tombent	VER:pres	tomber
avez	VER:pres	avoir
Dieu	NOM	dieu
de	PRP	de
vite	ADV	vite
,	PUN	,
partir	VER:infi	partir
que	PRO:REL	que
pitié	NOM	pitié
!	SENT	!
tard	ADV	tard
avec	PRP	avec
consentit	VER:simp	consentir
complètement	ADV	complètement
,	PUN	,
;	PUN	;
!	SENT	!
vous	PRO:PER	vous
en	PRP	en
Indios	NOM	indios
.	SENT	.
repoussées	ADJ	repoussé
je	PRO:PER	je
suivre	VER:infi	suivre
dangereux	ADJ	dangereux
<EOS>	<EOS>	<EOS>
à	PRP	à
dégoûter	VER:infi	dégoûter
et	KON	et
assassinent	VER:pres	assassiner
ils	PRO:PER	il
un	DET:ART	un
voir	VER:infi	voir
donc	ADV	donc
,	PUN	,
,	PUN	,
sont	VER:pres	être
aspirais	VER:impf	aspirer
me	PRO:PER	me
me	PRO:PER	me
en	PRP	en
regret	NOM	regret
le	DET:ART	le
main	NOM	main
<EOS>	<EOS>	<EOS>
qu'	ADV	qu'
enfin	ADV	enfin
n'	ADV	ne
vous	PRO:PER	vous
sans	PRP	sans
tort	NOM	tort
<SEG>
Je	PRO:PER	je
effectivement	ADV	effectivement
<EOS>	<EOS>	<EOS>
partis	VER:pper	partir
assez	ADV	assez
passer	VER:infi	passer
<EOS>	<EOS>	<EOS>
connaissances	NOM	connaissance
je	PRO:PER	je
et	KON	et
vieilles	ADJ	vieux
,	PUN	,
à	PRP	à
prenez	VER:pres	prendre
,	PUN	,
brave	ADJ	brave
Je	PRO:PER	je
d'	PRP	de
et	KON	et
,	PUN	,
!	SENT	!
mon	DET:POS	mon
pour	KON	pour
pressai	VER:simp	presser
me	PRO:PER	me
,	PUN	,
dernier	ADJ	dernier
trop	ADV	trop
<EOS>	<EOS>	<EOS>
tristement	ADV	tristement
.	SENT	.
secoua	VER:simp	secouer
tard	ADV	tard
hôte	NOM	hôte
hutte	NOM	hutte
dans	PRP	dans
<EOS>	<EOS>	<EOS>
mains	NOM	main
Indiens	NOM	indien
la	DET:ART	le
leur	DET:POS	leur
--	PUN	--
-je	PRO:PER	je
!	SENT	!
.	SENT	.
lui	PRO:PER	lui
répondis	VER:simp	répondre
Je	PRO:PER	je
;	PUN	;
que	KON	que
signe	NOM	signe
un	DET:ART	un
par	PRP	par
les	DET:ART	le
.	SENT	.
dernier	ADJ	dernier
tête	NOM	tête
homme	NOM	homme
souris	VER:pres	sourire
<EOS>	<EOS>	<EOS>
de	PRP	de
moi	PRO:PER	moi
cheval	NOM	cheval
cet	PRO:DEM	ce
entre	PRP	entre
part	NOM	part
était	VER:impf	être
de	PRP	de
<EOS>	<EOS>	<EOS>
pris	VER:pper	prendre
un	DET:ART	un
pour	PRP	pour
adieu	NOM	adieu
.	SENT	.
Mon	DET:POS	mon
de	PRP	de
tenté	VER:pper	tenter
gaiement	ADV	gaiement
faisant	VER:ppre	faire
effort	NOM	effort
rentra	VER:simp	rentrer
Il	PRO:PER	il
que	KON	que
garde	NOM	garde
afin	KON	afin
rien	ADV	rien
redouter	VER:infi	redouter
j'	PRO:PER	je
aie	VER:subp	avoir
avertissement	NOM	avertissement
sommes	VER:pres	sommer|être
à	PRP	à
Bah	INT	bah
le	DET:ART	le
leurs	DET:POS	leur
sa	DET:POS	son
<EOS>	<EOS>	<EOS>
,	PUN	,
.	SENT	.
en	PRP	en
<SEG>
la	DET:ART	le
,	PUN	,
,	PUN	,
,	PUN	,
chaparral	NOM	chaparral
,	PUN	,
de	PRP	de
là	ADV	là
où	PRO:REL	où
,	PUN	,
<EOS>	<EOS>	<EOS>
été	VER:pper	être
me	PRO:PER	me
nommée	VER:pper	nommer
toutes	PRO:IND	tout
un	DET:ART	un
<EOS>	<EOS>	<EOS>
le	DET:ART	le
formaient	VER:impf	former
de	PRP	de
dont	PRO:REL	dont
mezquite	NOM	mezquite
places	NOM	place
sa	DET:POS	son
cactus	NOM	cactus
os	NOM	os
les	DET:ART	le
terre	NOM	terre
peuplée	VER:pper	peupler
,	PUN	,
la	DET:ART	le
avait	VER:impf	avoir
avaient	VER:impf	avoir
de	PRP	de
.	SENT	.
longueur	NOM	longueur
seule	ADJ	seul
des	PRP:det	du
,	PUN	,
averti	VER:pper	avertir
avant	PRP	avant
méfier	VER:infi	méfier
<EOS>	<EOS>	<EOS>
et	KON	et
plus	ADV	plus
deux	NUM	deux
taillis	NOM	taillis
--	PUN	--
blanchis	VER:pper	blanchir
surtout	ADV	surtout
s'	PRO:PER	se
d'	PRP	de
Cet	PRO:DEM	ce
m'	PRO:PER	me
de	PRP	de
Le	DET:ART	le
.	SENT	.
.	SENT	.
hôte	NOM	hôte
,	PUN	,
végétation	NOM	végétation
plantées	VER:pper	planter
et	KON	et
des	PRP:det	du
une	DET:ART	un
,	PUN	,
<EOS>	<EOS>	<EOS>
meurtres	NOM	meurtre
croix	NOM	croix
ou	KON	ou
la	DET:ART	le
kilomètres	NOM	kilomètre
sinistre	ADJ	sinistre
mal	ADV	mal
Léona	NAM	léona
de	PRP	de
des	PRP:det	du
endroit	NOM	endroit
.	SENT	.
en	PRP	en
famé	ADJ	famé
avait	VER:impf	avoir
un	DET:ART	un
,	PUN	,
commis	VER:pper	commettre
acacia	NOM	acacia
et	KON	et
étendait	VER:impf	étendre
nuit	NOM	nuit
Lionne	NAM	lionne
plaine	NOM	plaine
mon	DET:POS	mon
marquaient	VER:impf	marquer
l'	DET:ART	le
--	PUN	--
Çà	ADV	çà
Au-delà	ADV	au-delà
vaste	ADJ	vaste
aspect	NOM	aspect
animaux	NOM	animal
<SEG>
oiseaux	NOM	oiseau
me	PRO:PER	me
lesquels	PRO:REL	lequel
hâte	NOM	hâte
,	PUN	,
défiant	VER:ppre	défier
environs	NOM	environ|environs
soin	NOM	soin
jeté	VER:pper	jeter
entrevoyais	VER:impf	entrevoir
loin	ADV	loin
des	PRP:det	du
j'	PRO:PER	je
suspect	ADJ	suspect
le	DET:ART	le
milliers	NOM	millier
d'	PRP	de
<EOS>	<EOS>	<EOS>
d'	PRP	de
une	DET:ART	un
haut	NOM	haut
gorge	NOM	gorge
rien	ADV	rien
J'	PRO:PER	je
d'	PRP	de
Après	PRP	après
pieds	NOM	pied
d'	PRP	de
,	PUN	,
,	PUN	,
abord	NOM	abord
prairie	NOM	prairie
avec	PRP	avec
un	DET:ART	un
armes	NOM	arme
regard	NOM	regard
cardinaux	NOM	cardinal
la	DET:ART	le
de	PRP	de
aperçus	VER:pper	apercevoir
je	PRO:PER	je
semée	VER:pper	semer
.	SENT	.
moi	PRO:PER	moi
à	PRP	à
comme	KON	comme
par	PRP	par
que	PRO:REL	que
.	SENT	.
être	VER:infi	être
intervalles	NOM	intervalle
positivement	ADV	positivement
la	DET:ART	le
mais	KON	mais
sur	PRP	sur
chaparral	NOM	chaparral
au	PRP:det	au
couverte	VER:pper	couvrir
de	PRP	de
et	KON	et
<EOS>	<EOS>	<EOS>
dorée	ADJ	doré
arbres	NOM	arbre
de	PRP	de
moins	ADV	moins
,	PUN	,
Léona	NAM	léona
avais	VER:impf	avoir
.	SENT	.
<EOS>	<EOS>	<EOS>
fallait	VER:impf	falloir
bouquets	NOM	bouquet
sortes	NOM	sorte
;	PUN	;
visité	VER:pper	visiter
des	PRP:det	du
avoir	VER:infi	avoir
était	VER:impf	être
,	PUN	,
des	PRP:det	du
Cette	PRO:DEM	ce
aux	PRP:det	au
,	PUN	,
dans	PRP	dans
au	PRP:det	au
étourneaux	NOM	étourneau
d'	PRP	de
traverser	VER:infi	traverser
il	PRO:PER	il
bleus	ADJ	bleu
gazouillaient	VER:impf	gazouiller
deux	NUM	deux
,	PUN	,
d'	PRP	de
mes	DET:POS	mon
autour	ADV	autour
,	PUN	,
de	PRP	de
herbe	NOM	herbe
n'	ADV	ne
<SEG>
à	PRP	à
la	DET:ART	le
.	SENT	.
<EOS>	<EOS>	<EOS>
vendre	VER:infi	vendre
deux	NUM	deux
près	ADV	près
envelopper	VER:infi	envelopper
cime	NOM	cime
soleil	NOM	soleil
de	PRP	de
une	DET:ART	un
feux	NOM	feu
nuit	NOM	nuit
tarderait	VER:cond	tarder
.	SENT	.
se	PRO:PER	se
couchant	NOM	couchant
levait	VER:impf	lever
mystérieux	ADJ	mystérieux
de	PRP	de
à	PRP	à
des	PRP:det	du
je	PRO:PER	je
qui	PRO:REL	qui
a	VER:pres	avoir
collines	NOM	colline
Cependant	ADV	cependant
le	DET:ART	le
,	PUN	,
pas	ADV	pas
déterminé	VER:pper	déterminer
cher	ADV	cher
<EOS>	<EOS>	<EOS>
agitait	VER:impf	agiter
à	PRP	à
brise	NOM	brise
n'	ADV	ne
<EOS>	<EOS>	<EOS>
de	PRP	de
;	PUN	;
,	PUN	,
reflets	NOM	reflet
déclinait	VER:impf	décliner
l'	DET:ART	le
plus	ADV	plus
ténèbres	NOM	ténèbre
fraîche	ADJ	frais
m'	PRO:PER	me
Dans	PRP	dans
mon	DET:POS	mon
pays	NOM	pays
.	SENT	.
le	DET:ART	le
peu	ADV	peu
ne	ADV	ne
,	PUN	,
tiers	NOM	tiers
cas	NOM	cas
avec	PRP	avec
ma	DET:POS	mon
possible	ADJ	possible
,	PUN	,
branches	NOM	branche
rougeâtres	ADJ	rougeâtre
y	PRO:PER	y
vie	NOM	vie
où	PRO:REL	où
trouvais	VER:impf	trouver
épaisses	ADJ	épais
à	PRP	à
les	DET:ART	le
la	DET:ART	le
horizon	NOM	horizon
aux	PRP:det	au
échéant	ADJ	échéant
de	PRP	de
teignaient	VER:impf	teindre
des	PRP:det	du
pas	ADV	pas
changeants	ADJ	changeant
le	DET:ART	le
cheval	NOM	cheval
crépuscule	NOM	crépuscule
résolument	ADV	résolument
du	PRP:det	du
;	PUN	;
rapidement	ADV	rapidement
arbres	NOM	arbre
,	PUN	,
me	PRO:PER	me
boisées	ADJ	boisé
les	DET:ART	le
Je	PRO:PER	je
du	PRP:det	du
piquai	VER:simp	piquer
ses	DET:POS	son
il	PRO:PER	il
ce	PRO:DEM	ce
murmures	NOM	murmure
<SEG>
fit	VER:simp	faire
sauf	PRP	sauf
les	DET:ART	le
Ce	PRO:DEM	ce
à	PRP	à
de	PRP	de
grand-peine	ADV	grand-peine
,	PUN	,
<EOS>	<EOS>	<EOS>
cela	PRO:DEM	cela
.	SENT	.
arrive	VER:pres	arriver
je	PRO:PER	je
subite	ADJ	subit
rendre	VER:infi	rendre
cas	NOM	cas
,	PUN	,
je	PRO:PER	je
pareil	ADJ	pareil
et	KON	et
fut	VER:simp	être
cherchai	VER:simp	chercher
je	PRO:PER	je
brusque	ADJ	brusque
.	SENT	.
des	PRP:det	du
reçus	VER:simp	recevoir
à	PRP	à
du	PRP:det	du
cheval	NOM	cheval
sain	ADJ	sain
de	PRP	de
secousse	NOM	secousse
ma	DET:POS	mon
enfin	ADV	enfin
de	PRP	de
Comme	KON	comme
cause	NOM	cause
plus	ADV	plus
avec	PRP	avec
<EOS>	<EOS>	<EOS>
tout	ADV	tout
dressant	VER:ppre	dresser
me	PRO:PER	me
La	DET:ART	le
.	SENT	.
un	DET:ART	un
atteindre	VER:infi	atteindre
,	PUN	,
donnait	VER:impf	donner
grand	ADJ	grand
Léona	NAM	léona
chaparral	NOM	chaparral
ne	ADV	ne
moi	PRO:PER	moi
renâclant	VER:ppre	renâcler
la	DET:ART	le
en	PRP	en
instinctivement	ADV	instinctivement
<EOS>	<EOS>	<EOS>
Bientôt	ADV	bientôt
autour	ADV	autour
.	SENT	.
j'	PRO:PER	je
à	PRP	à
que	KON	que
Déjà	ADV	déjà
force	NOM	force
lorsque	KON	lorsque
bond	NOM	bond
maître	NOM	maître
,	PUN	,
effroi	NOM	effroi
côté	NOM	côté
la	DET:ART	le
en	PRP	en
panique	NOM	panique
,	PUN	,
.	SENT	.
qu'	ADV	qu'
monture	NOM	monture
oreilles	NOM	oreille
en	PRP	en
parvins	VER:simp	parvenir
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
et	KON	et
que	PRO:REL	que
espérais	VER:impf	espérer
,	PUN	,
<EOS>	<EOS>	<EOS>
marques	NOM	marque
coup	NOM	coup
mon	DET:POS	mon
me	PRO:PER	me
toujours	ADV	toujours
de	PRP	de
désarçonner	VER:infi	désarçonner
cette	PRO:DEM	ce
faillit	VER:pres	faillir
<SEG>
corps	NOM	corps
Elles	PRO:PER	elle
blessures	NOM	blessure
une	DET:ART	un
.	SENT	.
et	KON	et
leurs	DET:POS	leur
;	PUN	;
Ces	PRO:DEM	ce
sueur	NOM	sueur
cinq	NUM	cinq
les	DET:ART	le
de	PRP	de
appartenaient	VER:impf	appartenir
me	PRO:PER	me
à	PRP	à
Une	DET:ART	un
trouvaient	VER:impf	trouver
et	KON	et
opiniâtrement	ADV	opiniâtrement
d'	PRP	de
ceux	PRO:DEM	celui
fille	NOM	fille
<EOS>	<EOS>	<EOS>
offrit	VER:simp	offrir
sous	PRP	sous
à	PRP	à
Cinq	NUM	cinq
couverts	VER:pper	couvrir
révélée	VER:pper	révéler
blanche	ADJ	blanc
la	DET:ART	le
et	KON	et
<EOS>	<EOS>	<EOS>
de	PRP	de
se	PRO:PER	se
d'	PRP	de
un	DET:ART	un
femme	NOM	femme
le	DET:ART	le
.	SENT	.
pas	NOM	pas
de	PRP	de
;	PUN	;
spectacle	NOM	spectacle
.	SENT	.
.	SENT	.
de	PRP	de
moi	PRO:PER	moi
parcourut	VER:simp	parcourir
mes	DET:POS	mon
terreur	NOM	terreur
une	DET:ART	un
succomber	VER:infi	succomber
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
frisson	NOM	frisson
nombre	NOM	nombre
ans	NOM	an
combattu	VER:pper	combattre
membres	NOM	membre
froide	ADJ	froid
au	PRP:det	au
effroyable	ADJ	effroyable
mes	DET:POS	mon
Dans	PRP	dans
inonda	VER:simp	inonder
regards	NOM	regard
visage	NOM	visage
longtemps	ADV	longtemps
,	PUN	,
,	PUN	,
race	NOM	race
<EOS>	<EOS>	<EOS>
tous	PRO:IND	tout
littéralement	ADV	littéralement
de	PRP	de
paraissaient	VER:impf	paraître
avant	PRP	avant
dix	NUM	dix
étaient	VER:impf	être
s'	PRO:PER	se
de	PRP	de
étaient	VER:impf	être
jeune	ADJ	jeune
qui	PRO:REL	qui
étendus	VER:pper	étendre
fut	VER:simp	être
.	SENT	.
personnes	NOM	personne
avoir	VER:infi	avoir
à	PRP	à
vérité	NOM	vérité
mon	DET:POS	mon
quatorze	NUM	quatorze
<EOS>	<EOS>	<EOS>
arbres	NOM	arbre
cadavres	NOM	cadavre
la	DET:ART	le
<SEG>
Apaches	NAM	apaches
longues	ADJ	longue
<EOS>	<EOS>	<EOS>
en	PRP	en
invétérée	VER:pper	invétérer
<EOS>	<EOS>	<EOS>
,	PUN	,
charrettes	NOM	charrette
.	SENT	.
les	DET:ART	le
.	SENT	.
cruels	ADJ	cruel
cœur	NOM	cœur
leur	PRO:PER	lui
passé	VER:pper	passer
leur	DET:POS	leur
avaient	VER:impf	avoir
Autour	ADV	autour
débris	NOM	débris
était	VER:impf	être
en	PRP	en
remarquai	VER:simp	remarquer
avec	PRP	avec
en	PRP	en
meubles	NOM	meuble
fille	NOM	fille
<EOS>	<EOS>	<EOS>
Indiens	NOM	indien
arraché	VER:pper	arracher
jeune	ADJ	jeune
,	PUN	,
sanguinaire	ADJ	sanguinaire
les	DET:ART	le
,	PUN	,
été	VER:pper	être
et	KON	et
et	KON	et
là	ADV	là
<EOS>	<EOS>	<EOS>
avaient	VER:impf	avoir
cannelures	NOM	cannelure
scalpées	VER:pper	scalper
traversaient	VER:impf	traverser
pour	PRP	pour
Les	DET:ART	le
victimes	NOM	victime
de	PRP	de
ouverte	VER:pper	ouvrir
flèches	NOM	flèche
part	NOM	part
<EOS>	<EOS>	<EOS>
du	PRP:det	du
blancs	NOM	blanc
la	DET:ART	le
.	SENT	.
ondulées	VER:pper	onduler
rouge	ADJ	rouge
La	DET:ART	le
,	PUN	,
à	PRP	à
la	DET:ART	le
de	PRP	de
des	PRP:det	du
des	PRP:det	du
,	PUN	,
désert	NOM	désert
le	DET:ART	le
de	PRP	de
dénonçaient	VER:impf	dénoncer
.	SENT	.
pillards	NOM	pillard
,	PUN	,
,	PUN	,
De	PRP	de
enlevé	VER:pper	enlever
informes	ADJ	informe
flèches	NOM	flèche
part	NOM	part
.	SENT	.
peintes	VER:pper	peindre
couleur	NOM	couleur
poitrine	NOM	poitrine
haine	NOM	haine
les	DET:ART	le
croix	NOM	croix
forme	NOM	forme
la	DET:ART	le
leur	DET:POS	leur
,	PUN	,
et	KON	et
poitrine	NOM	poitrine
plus	ADV	plus
de	PRP	de
rage	NOM	rage
,	PUN	,
Les	DET:ART	le
je	PRO:PER	je
des	PRP:det	du
la	DET:ART	le
morts	NOM	mort
<SEG>
envahirent	VER:simp	envahir
sans	PRP	sans
à	PRP	à
et	KON	et
<EOS>	<EOS>	<EOS>
et	KON	et
de	PRP	de
Les	DET:ART	le
Castroville	NAM	castroville
de	PRP	de
l'	DET:ART	le
ces	PRO:DEM	ce
la	DET:ART	le
affreux	ADJ	affreux
par	PRP	par
,	PUN	,
raffinements	NOM	raffinement
qui	PRO:REL	qui
douleur	NOM	douleur
se	PRO:PER	se
assassinés	VER:pper	assassiner
À	PRP	à
pauvres	ADJ	pauvre
au-dessus	ADV	au-dessus
émigrants	NOM	émigrant
mon	DET:POS	mon
rendaient	VER:impf	rendre
.	SENT	.
<EOS>	<EOS>	<EOS>
cadavres	NOM	cadavre
,	PUN	,
.	SENT	.
!	SENT	!
aspect	NOM	aspect
de	PRP	de
plus	ADV	plus
âme	NOM	âme
des	PRP:det	du
airs	NOM	air
dans	PRP	dans
du	PRP:det	du
lugubres	ADJ	lugubre
Au	PRP:det	au
,	PUN	,
jaguars	NOM	jaguar
et	KON	et
des	PRP:det	du
,	PUN	,
les	DET:ART	le
cris	NOM	cri
les	DET:ART	le
loups	NOM	loup
,	PUN	,
urubus	NOM	urubu
spectacle	NOM	spectacle
du	PRP:det	du
qui	PRO:REL	qui
,	PUN	,
sang	NOM	sang
de	PRP	de
ne	ADV	ne
avec	PRP	avec
barbarie	NOM	barbarie
gronder	VER:infi	gronder
lentement	ADV	lentement
ce	PRO:DEM	ce
et	KON	et
<EOS>	<EOS>	<EOS>
en	PRO:PER	en
,	PUN	,
vautours	NOM	vautour
haut	ADV	haut
rendre	VER:infi	rendre
étaient	VER:impf	être
commençaient	VER:impf	commencer
à	PRP	à
,	PUN	,
rien	NOM	rien
chaparral	NOM	chaparral
des	PRP:det	du
navrant	ADJ	navrant
attirés	VER:pper	attirer
la	DET:ART	le
les	DET:ART	le
.	SENT	.
odeur	NOM	odeur
pitié	NOM	pitié
de	PRP	de
profondeurs	NOM	profondeur
peut	VER:pres	pouvoir
,	PUN	,
poussant	VER:ppre	pousser
joie	NOM	joie
malheureux	NOM	malheureux
doute	NOM	doute
des	PRP:det	du
,	PUN	,
sourdement	ADV	sourdement
l'	DET:ART	le
tournoyaient	VER:impf	tournoyer
<SEG>
bêtes	NOM	bête
Je	PRO:PER	je
<EOS>	<EOS>	<EOS>
