maisons	NOM	maison
en	PRO:PER	en
ailleurs	ADV	ailleurs
forte	ADJ	fort
paraissait	VER:impf	paraître
gars	NOM	gars
Jeanne	NAM	jeanne
qu'	KON	que
une	DET:ART	un
comme	KON	comme
bien	ADV	bien
plaignait	VER:impf	plaindre
d'	PRP	de
dans	PRP	dans
,	PUN	,
.	SENT	.
la	PRO:PER	la
<EOS>	<EOS>	<EOS>
de	PRP	de
un	DET:ART	un
une	DET:ART	un
,	PUN	,
dix-huit	NUM	dix-huit
d'	PRP	de
appelait	VER:impf	appeler
sa	DET:POS	son
ans	NOM	an
à	PRP	à
moins	ADV	moins
<EOS>	<EOS>	<EOS>
suite	NOM	suite
un	DET:ART	un
la	DET:ART	le
Normande	NAM	normande
traitait	VER:impf	traiter
guider	VER:infi	guider
une	DET:ART	un
avait	VER:impf	avoir
.	SENT	.
On	PRO:PER	on
elle	PRO:PER	elle
.	SENT	.
comme	ADV	comme
vingt	NUM	vingt
au	PRP:det	au
fonction	NOM	fonction
<SEG>
elle	PRO:PER	elle
raisonnable	ADJ	raisonnable
ce	PRO:DEM	ce
La	DET:ART	le
atteignit	VER:simp	atteindre
de	PRP	de
<EOS>	<EOS>	<EOS>
Ce	NAM	ce
madame	NOM	madame
,	PUN	,
<EOS>	<EOS>	<EOS>
pompeux	ADJ	pompeux
la	DET:ART	le
moqueur	ADJ	moqueur
tous	PRO:IND	tout
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
qui	PRO:REL	qui
.	SENT	.
Adélaïde	NAM	adélaïde
avez	VER:pres	avoir
<EOS>	<EOS>	<EOS>
est	VER:pres	être
mari	NOM	mari
dans	PRP	dans
Comme	NAM	comme
vous	PRO:PER	vous
faisait	VER:impf	faire
portait	VER:impf	porter
ruisselait	VER:impf	ruisseler
l'	DET:ART	le
«	PUN:cit	«
vieil	ADJ	vieux
Son	ADJ	son
souriant	ADJ	souriant
remit	VER:simp	remettre
et	KON	et
,	PUN	,
voulu	VER:pper	vouloir
peu	ADV	peu
en	PRP	en
beaucoup	ADV	beaucoup
nom	NOM	nom
,	PUN	,
,	PUN	,
d'	PRP	de
C'	NAM	c'
voiture	NOM	voiture
toujours	ADV	toujours
est	VER:pres	être
Puis	ADV	puis
madame	NOM	madame
dont	PRO:REL	dont
répondit	VER:simp	répondre
avec	PRP	avec
où	PRO:REL	où
le	PRO:PER	le
monta	VER:simp	monter
de	PRP	de
un	DET:ART	un
marche	NOM	marche
»	PUN:cit	»
vraiment	ADV	vraiment
toujours	ADV	toujours
se	PRO:PER	se
un	DET:ART	un
respect	NOM	respect
le	DET:ART	le
l'	PRO:PER	la|le
certain	PRO:IND	certain
du	PRP:det	du
péniblement	ADV	péniblement
hôtel	NOM	hôtel
,	PUN	,
:	PUN	:
perron	NOM	perron
et	KON	et
«	PUN:cit	«
.	SENT	.
soufflant	VER:ppre	souffler
baronne	NOM	baron|baronne
regarda	VER:simp	regarder
,	PUN	,
eau	NOM	eau
cour	NOM	cour
n'	ADV	ne
la	DET:ART	le
elle	PRO:PER	elle
Adélaïde	NAM	adélaïde
murmura	VER:simp	murmurer
précéder	VER:infi	précéder
»	PUN:cit	»
»	PUN:cit	»
,	PUN	,
il	PRO:PER	il
en	PRO:PER	en
pas	ADV	pas
:	PUN	:
air	NOM	air
.	SENT	.
<SEG>
grande	ADJ	grand
plièrent	VER:simp	plier
paniers	NOM	panier
cuisinière	NOM	cuisinier|cuisinière
pour	PRP	pour
qui	PRO:REL	qui
;	PUN	;
femme	NOM	femme
les	DET:ART	le
sur	PRP	sur
on	PRO:PER	on
entièrement	ADV	entièrement
et	KON	et
qui	PRO:REL	qui
banquette	NOM	banquette
grimpa	VER:simp	grimper
dissimula	VER:simp	dissimuler
qu'	PRO:REL	que
assit	VER:simp	asseoir
puis	ADV	puis
deux	NUM	deux
elle	PRO:PER	elle
à	PRP	à
,	PUN	,
manteaux	NOM	manteau
côté	NOM	côté
masses	NOM	masse
les	DET:ART	le
saluer	VER:infi	saluer
coiffait	VER:impf	coiffer
s'	PRO:PER	se
,	PUN	,
reculons	ADV	reculons
;	PUN	;
dans	PRP	dans
des	PRP:det	du
genoux	NOM	genou
Jeanne	NAM	jeanne
sous	PRP	sous
d'	PRP	de
de	PRP	de
baron	NOM	baron
.	SENT	.
fermant	VER:ppre	fermer
devaient	VER:impf	devoir
<EOS>	<EOS>	<EOS>
Simon	NAM	simon
.	SENT	.
sur	PRP	sur
,	PUN	,
disposa	VER:simp	disposer
ressorts	NOM	ressort
père	NOM	père
place	NOM	place
siège	NOM	siège
à	PRP	à
la	DET:ART	le
prirent	VER:simp	prendre
.	SENT	.
la	DET:ART	le
Le	DET:ART	le
portière	NOM	portier|portière
une	DET:ART	un
et	KON	et
du	PRP:det	du
et	KON	et
malles	NOM	malle
les	DET:ART	le
recommandations	NOM	recommandation
côté	NOM	côté
qu'	PRO:REL	que
suivre	VER:infi	suivre
reçurent	VER:simp	recevoir
jambes	NOM	jambe
<EOS>	<EOS>	<EOS>
dernières	ADJ	dernier
la	PRO:PER	la
sa	DET:POS	son
à	PRP	à
Le	DET:ART	le
les	DET:ART	le
les	DET:ART	le
couverture	NOM	couverture
La	DET:ART	le
son	DET:POS	son
plus	ADV	plus
ils	PRO:PER	il
vinrent	VER:simp	venir
le	DET:ART	le
concierge	NOM	concierge
sur	PRP	sur
<EOS>	<EOS>	<EOS>
en	PRP	en
Rosalie	NAM	rosalie
on	PRO:PER	on
Ludivine	NAM	ludivine
enveloppa	VER:simp	envelopper
apporta	VER:simp	apporter
s'	PRO:PER	se
une	DET:ART	un
<SEG>
cocher	NOM	cocher
grands	ADJ	grand
navires	NOM	navire
deux	NUM	deux
Simon	NAM	simon
ruisselant	ADJ	ruisselant
du	PRP:det	du
pluie	NOM	pluie
le	DET:ART	le
mont	NOM	mont
.	SENT	.
puis	ADV	puis
sur	PRP	sur
dans	PRP	dans
dépouillés	VER:pper	dépouiller
;	PUN	;
chaussée	NOM	chaussée
collet	NOM	collet
inondait	VER:impf	inonder
baissée	VER:pper	baisser
le	DET:ART	le
dos	NOM	dos
dressaient	VER:impf	dresser
dans	PRP	dans
tristement	ADV	tristement
les	DET:ART	le
ciel	NOM	ciel
les	DET:ART	le
grand	ADJ	grand
,	PUN	,
chevaux	NOM	cheval
sur	PRP	sur
rondement	ADV	rondement
le	DET:ART	le
partit	VER:simp	partir
,	PUN	,
la	DET:ART	le
le	DET:ART	le
vitres	NOM	vitre
;	PUN	;
.	SENT	.
longea	VER:simp	longer
la	DET:ART	le
ligne	NOM	ligne
,	PUN	,
père	NOM	père
dont	PRO:REL	dont
la	DET:ART	le
,	PUN	,
La	DET:ART	le
dévala	VER:simp	dévaler
et	KON	et
tête	NOM	tête
long	ADJ	long
La	DET:ART	le
des	PRP:det	du
.	SENT	.
,	PUN	,
comme	ADV	comme
au	PRP:det	au
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
Le	DET:ART	le
cordages	NOM	cordage
battait	VER:impf	battre
disparaissait	VER:impf	disparaître
bourrasque	NOM	bourrasque
à	PRP	à
gémissante	ADJ	gémissant
charrette	NOM	charrette
arbres	NOM	arbre
les	DET:ART	le
les	DET:ART	le
,	PUN	,
triple	ADJ	triple
<EOS>	<EOS>	<EOS>
mâts	NOM	mât
carrick	NOM	carrick
berline	NOM	berline
,	PUN	,
elle	PRO:PER	elle
des	PRP:det	du
<EOS>	<EOS>	<EOS>
,	PUN	,
sous	PRP	sous
boulevard	NOM	boulevard
trot	NOM	trot
son	DET:POS	son
,	PUN	,
arrondi	VER:pper	arrondir
la	DET:ART	le
engagea	VER:simp	engager
,	PUN	,
vergues	NOM	vergue
on	PRO:PER	on
,	PUN	,
quai	NOM	quai
le	DET:ART	le
des	PRP:det	du
se	PRO:PER	se
<SEG>
soleils	NOM	soleil
.	SENT	.
des	PRP:det	du
renversant	VER:ppre	renverser
Les	DET:ART	le
les	DET:ART	le
semblaient	VER:impf	sembler
morne	VER:pres	morner
d'	PRP	de
sa	DET:POS	son
eux	PRO:PER	eux
appuya	VER:simp	appuyer
;	PUN	;
de	PRP	de
en	PRP	en
brouillard	NOM	brouillard
les	DET:ART	le
noyé	ADJ	noyé
les	DET:ART	le
Petite	ADJ	petit
.	SENT	.
Riboudet	NAM	riboudet
les	DET:ART	le
les	DET:ART	le
,	PUN	,
chevaux	NOM	cheval
,	PUN	,
clapotaient	VER:impf	clapoter
prairies	NOM	prairie
,	PUN	,
se	PRO:PER	se
Bientôt	ADV	bientôt
et	KON	et
mère	NOM	mère
cadavre	NOM	cadavre
roues	NOM	roue
un	DET:ART	un
<EOS>	<EOS>	<EOS>
et	KON	et
à	PRP	à
travers	NOM	travers
.	SENT	.
quatre	NUM	quatre
,	PUN	,
on	PRO:PER	on
la	DET:ART	le
se	PRO:PER	se
saule	NOM	saule
paupières	NOM	paupière
campagnes	NOM	campagne
traversa	VER:simp	traverser
abandonnement	NOM	abandonnement
se	PRO:PER	se
esprits	NOM	esprit
tête	NOM	tête
un	DET:ART	un
,	PUN	,
trempées	ADJ	trempé
de	PRP	de
œil	NOM	œil
fers	NOM	fer
<EOS>	<EOS>	<EOS>
et	KON	et
.	SENT	.
taisait	VER:impf	taire
faisaient	VER:impf	faire
considérait	VER:impf	considérer
-mêmes	ADJ	même
,	PUN	,
boue	NOM	boue
<EOS>	<EOS>	<EOS>
monotones	ADJ	monotone
de	PRP	de
un	DET:ART	un
ferma	VER:simp	fermer
d'	PRP	de
comme	ADV	comme
temps	NOM	temps
<EOS>	<EOS>	<EOS>
,	PUN	,
tombantes	ADJ	tombant
les	DET:ART	le
gravement	ADV	gravement
.	SENT	.
avec	PRP	avec
terre	NOM	terre
eau	NOM	eau
baron	NOM	baron
<EOS>	<EOS>	<EOS>
temps	NOM	temps
branches	NOM	branche
Le	DET:ART	le
;	PUN	;
des	PRP:det	du
On	PRO:PER	on
un	DET:ART	un
dessinait	VER:impf	dessiner
et	KON	et
,	PUN	,
mouillés	VER:pper	mouiller
<SEG>
et	KON	et
tendre	ADJ	tendre
elle	PRO:PER	elle
joie	NOM	joie
,	PUN	,
avait	VER:impf	avoir
gens	NOM	gens
enfermée	VER:pper	enfermer
cœur	NOM	cœur
elle	PRO:PER	elle
l'	DET:ART	le
comme	KON	comme
revivre	VER:infi	revivre
à	PRP	à
sous	PRP	sous
pas	ADV	pas
qu'	KON	que
des	PRP:det	du
de	PRP	de
,	PUN	,
jouissait	VER:impf	jouir
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
ne	ADV	ne
parlât	VER:subi	parler
envie	NOM	envie
tiède	ADJ	tiède
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
Bien	ADV	bien
un	DET:ART	un
genoux	NOM	genou
.	SENT	.
chanter	VER:infi	chanter
.	SENT	.
,	PUN	,
et	KON	et
les	DET:ART	le
de	PRP	de
air	NOM	air
grand	ADJ	grand
.	SENT	.
remettre	VER:infi	remettre
emplir	VER:infi	emplir
Jeanne	NAM	jeanne
<EOS>	<EOS>	<EOS>
cette	PRO:DEM	ce
on	PRO:PER	on
d'	PRP	de
songeait	VER:impf	songer
l'	PRO:PER	la|le
main	NOM	main
emportée	VER:pper	emporter
songerie	NOM	songerie
qu'	KON	que
feuillage	NOM	feuillage
l'	DET:ART	le
paquet	NOM	paquet
au-dehors	NOM	au-dehors
Mais	KON	mais
qu'	KON	que
ainsi	ADV	ainsi
vient	VER:pres	venir
peuple	NOM	peuple
;	PUN	;
de	PRP	de
eau	NOM	eau
être	VER:infi	être
animale	ADJ	animal
ce	PRO:DEM	ce
,	PUN	,
,	PUN	,
son	DET:POS	son
d'	PRP	de
de	PRP	de
;	PUN	;
de	PRP	de
épaisseur	NOM	épaisseur
une	DET:ART	un
sur	PRP	sur
ruissellement	NOM	ruissellement
du	PRP:det	du
pour	PRP	pour
,	PUN	,
,	PUN	,
de	PRP	de
,	PUN	,
sa	DET:POS	son
au	PRP:det	au
abritait	VER:impf	abriter
se	PRO:PER	se
sa	DET:POS	son
sentait	VER:impf	sentir
qu'	PRO:REL	que
la	DET:ART	le
un	DET:ART	un
tristesse	NOM	tristesse
boirait	VER:cond	boire
plante	NOM	plante
Rosalie	NAM	rosalie
<SEG>
ondulations	NOM	ondulation
de	PRP	de
les	DET:ART	le
chevaux	NOM	cheval
la	DET:ART	le
six	NUM	six
mer	NOM	mer
cette	PRO:DEM	ce
dernières	ADJ	dernier
une	DET:ART	un
pluie	NOM	pluie
.	SENT	.
grandes	ADJ	grand
les	DET:ART	le
la	DET:ART	le
perdaient	VER:impf	perdre
réguliers	ADJ	régulier
encadraient	VER:impf	encadrer
,	PUN	,
eau	NOM	eau
.	SENT	.
inondation	NOM	inondation
trois	NUM	trois
<EOS>	<EOS>	<EOS>
les	DET:ART	le
poitrine	NOM	poitrine
buée	NOM	buée
paysages	NOM	paysage
exhalaient	VER:impf	exhaler
,	PUN	,
dont	PRO:REL	dont
boudins	NOM	boudin
abri	NOM	abri
cou	NOM	cou
à	PRP	à
se	PRO:PER	se
voir	VER:infi	voir
peu	ADV	peu
pendillants	ADJ	pendillants
de	PRP	de
Sa	DET:POS	son
peu	ADV	peu
,	PUN	,
trot	NOM	trot
vagues	NOM	vague
la	DET:ART	le
acharnée	VER:pper	acharner
sa	DET:POS	son
de	PRP	de
soutenue	VER:pper	soutenir
<EOS>	<EOS>	<EOS>
sentir	VER:infi	sentir
,	PUN	,
luisantes	ADJ	luisant
à	PRP	à
et	KON	et
se	PRO:PER	se
par	PRP	par
dans	PRP	dans
milieu	NOM	milieu
des	PRP:det	du
peu	ADV	peu
,	PUN	,
deux	NUM	deux
figure	NOM	figure
des	PRP:det	du
affaissa	VER:simp	affaisser
de	PRP	de
,	PUN	,
d'	PRP	de
s'	PRO:PER	se
pleine	ADJ	plein
qu'	PRO:REL	que
mollement	ADV	mollement
croupes	NOM	croupe
cheveux	NOM	cheveu
son	DET:POS	son
désolation	NOM	désolation
.	SENT	.
à	PRP	à
bêtes	NOM	bête
de	PRP	de
de	PRP	de
La	DET:ART	le
,	PUN	,
,	PUN	,
endormait	VER:impf	endormir
sous	PRP	sous
peu	ADV	peu
des	PRP:det	du
bouillante	ADJ	bouillant
,	PUN	,
au	PRP:det	au
baronne	NOM	baron|baronne
.	SENT	.
,	PUN	,
l'	DET:ART	le
Et	KON	et
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
<SEG>
;	PUN	;
posa	VER:simp	poser
,	PUN	,
croisées	VER:pper	croiser
Sa	DET:POS	son
l'	DET:ART	le
un	DET:ART	un
.	SENT	.
noyé	ADJ	noyé
pencha	VER:simp	pencher
sur	PRP	sur
et	KON	et
les	DET:ART	le
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
interrompus	VER:pper	interrompre
cet	PRO:DEM	ce
toucher	NOM	toucher
billets	NOM	billet
ses	DET:POS	son
mari	NOM	mari
s'	PRO:PER	se
elle	PRO:PER	elle
ensuite	ADV	ensuite
tomba	VER:simp	tomber
aspiration	NOM	aspiration
elle	PRO:PER	elle
retombait	VER:impf	retomber
ampleur	NOM	ampleur
ses	DET:POS	son
et	KON	et
que	KON	que
or	NOM	or
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
Son	DET:POS	son
.	SENT	.
sonore	ADJ	sonore
ventre	NOM	ventre
enflaient	VER:impf	enfler
en	PRP	en
,	PUN	,
doucement	ADV	doucement
.	SENT	.
soulevée	VER:pper	soulever
De	PRP	de
Ce	PRO:DEM	ce
portefeuille	NOM	portefeuille
l'	DET:ART	le
et	KON	et
,	PUN	,
des	PRP:det	du
Le	DET:ART	le
considéra	VER:simp	considérer
objet	NOM	objet
sommeils	NOM	sommeil
petit	ADJ	petit
,	PUN	,
cuir	NOM	cuir
<EOS>	<EOS>	<EOS>
entrouvertes	VER:pper	entrouvrir
de	PRP	de
se	PRO:PER	se
passait	VER:impf	passer
ronflement	NOM	ronflement
portefeuille	NOM	portefeuille
chaque	PRO:IND	chaque
<EOS>	<EOS>	<EOS>
avec	PRP	avec
,	PUN	,
à	PRP	à
tête	NOM	tête
;	PUN	;
dans	PRP	dans
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
la	PRO:PER	la
de	PRP	de
,	PUN	,
tandis	KON	tandis
,	PUN	,
regard	NOM	regard
un	DET:ART	un
un	DET:ART	un
mains	NOM	main
,	PUN	,
entre	PRP	entre
hébétement	NOM	hébétement
réveilla	VER:simp	réveiller
d'	PRP	de
.	SENT	.
sur	PRP	sur
des	PRP:det	du
s'	PRO:PER	se
ouvrit	VER:simp	ouvrir
lèvres	NOM	lèvre
banque	NOM	banque
joues	NOM	joue
son	DET:POS	son
<SEG>
sa	DET:POS	son
ma	DET:POS	mon
tout	ADV	tout
vendue	VER:pper	vendre
nous	PRO:PER	nous
partit	VER:simp	partir
pour	PRP	pour
six	NUM	six
où	PRO:REL	où
et	KON	et
sur	PRP	sur
chère	NOM	chère
la	DET:ART	le
qui	PRO:REL	qui
.	SENT	.
désormais	ADV	désormais
était	VER:impf	être
,	PUN	,
souvent	ADV	souvent
Elle	PRO:PER	elle
Voici	NAM	voici
la	DET:ART	le
Le	DET:ART	le
posant	VER:ppre	poser
sa	DET:POS	son
.	SENT	.
poche	NOM	poche
compta	VER:simp	compter
éveilla	VER:simp	éveiller
ferme	ADV	ferme
quatre	NUM	quatre
en	PRP	en
l'	PRO:PER	la|le
»	PUN:cit	»
Je	PRO:PER	je
;	PUN	;
ai	VER:pres	avoir
l'	DET:ART	le
une	DET:ART	un
«	PUN:cit	«
les	DET:ART	le
:	PUN	:
Elle	NAM	elle
,	PUN	,
calèche	NOM	calèche
amie	ADJ	ami
Életot	NAM	életot
<EOS>	<EOS>	<EOS>
et	KON	et
reste	VER:pres	rester
s'	PRO:PER	se
.	SENT	.
réparer	VER:infi	réparer
de	PRP	de
.	SENT	.
le	DET:ART	le
dans	PRP	dans
<EOS>	<EOS>	<EOS>
fille	NOM	fille
habiterons	VER:futu	habiter
lui	PRO:PER	lui
gaieté	NOM	gaieté
.	SENT	.
de	PRP	de
cents	NOM	cent
C'	PRO:DEM	ce
fusée	NOM	fusée
mit	VER:simp	mettre
mille	NUM	mille
argent	NOM	argent
ramassa	VER:simp	ramasser
neuvième	NOM	neuvième
d'	PRP	de
ce	PRO:DEM	ce
à	PRP	à
les	DET:ART	le
,	PUN	,
Peuples	NOM	peuple
<EOS>	<EOS>	<EOS>
et	KON	et
fait	NOM	fait
baron	NOM	baron
,	PUN	,
rires	NOM	rire
vendue	VER:pper	vendre
<EOS>	<EOS>	<EOS>
les	PRO:PER	la|le
francs	ADJ	franc
tout	PRO:IND	tout
dans	PRP	dans
faire	VER:infi	faire
la	DET:ART	le
et	KON	et
<EOS>	<EOS>	<EOS>
tranquillement	ADV	tranquillement
éparpillèrent	VER:simp	éparpiller
de	PRP	de
genoux	NOM	genou
ma	DET:POS	mon
ferme	NOM	ferme
<SEG>
eau	NOM	eau
bien	ADV	bien
maison	NOM	maison
vingt	NUM	vingt
Comme	KON	comme
sans	PRP	sans
,	PUN	,
possédaient	VER:impf	posséder
trente	NUM	trente
de	PRP	de
en	PRP	en
mains	NOM	main
toujours	ADV	toujours
tarissait	VER:impf	tarir
le	DET:ART	le
tarit	VER:pres	tarir
encore	ADV	encore
<EOS>	<EOS>	<EOS>
,	PUN	,
dans	PRP	dans
un	DET:ART	un
an	NOM	an
la	DET:ART	le
?	SENT	?
Personne	NOM	personne
il	PRO:PER	il
des	PRP:det	du
trou	NOM	trou
marécages	NOM	marécage
Ils	PRO:PER	il
cependant	ADV	cependant
soleil	NOM	soleil
mille	NUM	mille
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
,	PUN	,
ouvert	VER:pper	ouvrir
en	PRO:PER	en
fond	NOM	fond
ce	PRO:DEM	ce
revenu	NOM	revenu
suffi	VER:pper	suffire
Comment	ADV	comment
s'	PRO:PER	se
la	DET:ART	le
aurait	VER:cond	avoir
Elle	PRO:PER	elle
parents	NOM	parents
l'	DET:ART	le
y	PRO:PER	y
.	SENT	.
avaient	VER:impf	avoir
administrées	VER:pper	administrer
vivaient	VER:impf	vivre
facilement	ADV	facilement
et	KON	et
<EOS>	<EOS>	<EOS>
avait	VER:impf	avoir
ils	PRO:PER	il
leurs	DET:POS	leur
trente	NUM	trente
que	KON	que
sur	PRP	sur
<EOS>	<EOS>	<EOS>
fuyait	VER:impf	fuir
rentes	NOM	rente
bonté	NOM	bonté
comme	KON	comme
n'	ADV	ne
n'	ADV	ne
,	PUN	,
environ	PRP	environ
simplement	ADV	simplement
dans	PRP	dans
laissées	VER:pper	laisser
leurs	DET:POS	leur
ainsi	KON	ainsi
disparaissait	VER:impf	disparaître
terres	NOM	terre
mille	NUM	mille
.	SENT	.
eu	VER:pper	avoir
argent	NOM	argent
francs	NOM	franc
,	PUN	,
Cela	PRO:DEM	cela
coulait	VER:impf	couler
auraient	VER:cond	avoir
,	PUN	,
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
.	SENT	.
,	PUN	,
qui	PRO:REL	qui
rendu	VER:pper	rendre
.	SENT	.
par	PRP	par
.	SENT	.
livres	NOM	livre
une	NUM	un
<SEG>
s'	PRO:PER	se
dépensé	VER:pper	dépenser
aujourd'hui	ADV	aujourd'hui
gros	ADJ	gros
leur	DET:POS	leur
:	PUN	:
de	PRP	de
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
comment	ADV	comment
était	VER:impf	être
mon	DET:POS	mon
moment	NOM	moment
Jeanne	NAM	jeanne
eux	PRO:PER	eux
.	SENT	.
donner	VER:infi	donner
grands	ADJ	grand
Le	DET:ART	le
.	SENT	.
«	PUN:cit	«
facilité	VER:pper	faciliter
:	PUN	:
peu	ADV	peu
reste	NOM	reste
des	PRP:det	du
une	DET:ART	un
j'	PRO:PER	je
Est	NOM	est
vie	NOM	vie
?	SENT	?
répondit	VER:simp	répondre
<EOS>	<EOS>	<EOS>
savait	VER:impf	savoir
à	PRP	à
,	PUN	,
.	SENT	.
,	PUN	,
,	PUN	,
gaiement	ADV	gaiement
du	PRP:det	du
point	NOM	point
rien	ADV	rien
,	PUN	,
superbe	ADJ	superbe
sur	PRP	sur
Je	PRO:PER	je
l'	DET:ART	le
de	PRP	de
Cette	NAM	cette
touchante	ADJ	touchant
Tu	NAM	tu
château	NOM	château
«	PUN:cit	«
d'	PRP	de
et	KON	et
beau	NOM	beau
est	VER:pres	être
demanda	VER:simp	demander
façon	NOM	façon
fillette	NOM	fillette
bonheurs	NOM	bonheur
rien	ADV	rien
,	PUN	,
et	KON	et
baron	NOM	baron
d'	PRP	de
,	PUN	,
»	PUN:cit	»
un	NUM	un
sans	PRP	sans
.	SENT	.
de	PRP	de
maintenant	ADV	maintenant
;	PUN	;
ils	PRO:PER	il
:	PUN	:
sais	VER:pres	savoir
s'	PRO:PER	se
acheter	VER:infi	acheter
verras	VER:futu	voir
un	NUM	un
-ce	PRO:DEM	ce
francs	ADJ	franc
»	PUN:cit	»
entendaient	VER:impf	entendre
À	PRP	à
cela	PRO:DEM	cela
ai	VER:pres	avoir
ne	ADV	ne
disait	VER:impf	dire
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
tout	PRO:IND	tout
Mais	VER:impf	mais
ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
fait	VER:pper	faire
cent	NUM	cent
<SEG>
soleil	NOM	soleil
diminuait	VER:impf	diminuer
,	PUN	,
on	PRO:PER	on
peu	ADV	peu
étant	VER:ppre	être
,	PUN	,
,	PUN	,
se	PRO:PER	se
plus	ADV	plus
qui	PRO:REL	qui
fond	NOM	fond
,	PUN	,
élever	VER:infi	élever
<EOS>	<EOS>	<EOS>
de	PRP	de
un	DET:ART	un
violence	NOM	violence
pluie	NOM	pluie
ne	ADV	ne
ce	PRO:DEM	ce
un	DET:ART	un
,	PUN	,
un	DET:ART	un
un	DET:ART	un
qu'	PRO:REL	que
pur	ADJ	pur
parut	VER:simp	paraître
et	KON	et
des	PRP:det	du
ciel	NOM	ciel
puis	ADV	puis
,	PUN	,
,	PUN	,
les	DET:ART	le
s'	PRO:PER	se
très	ADV	très
et	KON	et
s'	PRO:PER	se
oblique	ADJ	oblique
blanchir	VER:infi	blanchir
beau	ADJ	beau
un	DET:ART	un
le	DET:ART	le
de	PRP	de
de	PRP	de
sorte	NOM	sorte
;	PUN	;
firmament	NOM	firmament
La	DET:ART	le
fut	VER:simp	être
long	ADJ	long
nuées	NOM	nuée
;	PUN	;
point	ADV	point
;	PUN	;
du	PRP:det	du
déchirure	NOM	déchirure
<EOS>	<EOS>	<EOS>
voltigeant	ADJ	voltigeant
voûte	NOM	voûte
Et	KON	et
trou	NOM	trou
une	DET:ART	un
la	DET:ART	le
rayon	NOM	rayon
s'	PRO:PER	se
brume	NOM	brume
fendus	VER:pper	fendre
par	PRP	par
la	DET:ART	le
prairies	NOM	prairie
fine	ADJ	fin
qu'	KON	que
d'	PRP	de
azur	NOM	azur
l'	DET:ART	le
de	PRP	de
voyait	VER:impf	voir
sur	PRP	sur
déchire	VER:pres	déchirer
descendit	VER:simp	descendre
soudain	ADV	soudain
agrandit	VER:pres	agrandir
poussière	NOM	poussière
.	SENT	.
voile	NOM	voile
ne	ADV	ne
comme	KON	comme
nuages	NOM	nuage
semblait	VER:impf	sembler
une	DET:ART	un
averse	NOM	averse
,	PUN	,
bleu	ADJ	bleu
,	PUN	,
les	DET:ART	le
;	PUN	;
.	SENT	.
puis	ADV	puis
<SEG>
avec	PRP	avec
,	PUN	,
frais	ADJ	frais
des	PRP:det	du
on	PRO:PER	on
jardins	NOM	jardin
Jeanne	NAM	jeanne
avoine	NOM	avoine
;	PUN	;
longeait	VER:impf	longer
passa	VER:simp	passer
la	DET:ART	le
monde	NOM	monde
,	PUN	,
<EOS>	<EOS>	<EOS>
on	PRO:PER	on
auberges	NOM	auberge
le	DET:ART	le
heureux	ADJ	heureux
.	SENT	.
quand	KON	quand
leur	PRO:PER	lui
souffle	NOM	souffle
des	PRP:det	du
terre	NOM	terre
entendait	VER:impf	entendre
un	DET:ART	un
.	SENT	.
sur	PRP	sur
comme	KON	comme
souffler	VER:infi	souffler
des	PRP:det	du
et	KON	et
Un	DET:ART	un
,	PUN	,
chant	NOM	chant
ou	KON	ou
séchait	VER:impf	sécher
un	DET:ART	un
dans	PRP	dans
la	DET:ART	le
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
,	PUN	,
un	DET:ART	un
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
qui	PRO:REL	qui
laisser	VER:infi	laisser
et	KON	et
s'	PRO:PER	se
soleil	NOM	soleil
.	SENT	.
parfois	ADV	parfois
et	KON	et
doux	ADJ	doux
le	DET:ART	le
profond	ADJ	profond
dans	PRP	dans
développa	VER:simp	développer
peu	ADV	peu
donner	VER:infi	donner
dormait	VER:impf	dormir
plumes	NOM	plume
fois	NOM	fois
eau	NOM	eau
maintenant	ADV	maintenant
alerte	ADJ	alerte
soupir	NOM	soupir
venait	VER:impf	venir
voiture	NOM	voiture
Tout	PRO:IND	tout
les	DET:ART	le
Le	DET:ART	le
<EOS>	<EOS>	<EOS>
.	SENT	.
oiseau	NOM	oiseau
Deux	NUM	deux
de	PRP	de
et	KON	et
de	PRP	de
on	PRO:PER	on
chevaux	NOM	cheval
pour	PRP	pour
<EOS>	<EOS>	<EOS>
d'	PRP	de
net	ADJ	net
d'	PRP	de
ses	DET:POS	son
bois	NOM	bois
le	DET:ART	le
était	VER:impf	être
soir	NOM	soir
.	SENT	.
l'	DET:ART	le
,	PUN	,
excepté	PRP	excepté
monde	NOM	monde
se	PRO:PER	se
arrêta	VER:simp	arrêter
