scrupules	NOM	scrupule
ne	ADV	ne
vous	PRO:PER	vous
l'	PRO:PER	la|le
officier	VER:infi	officier
aviez	VER:impf	avoir
;	PUN	;
et	KON	et
plus	ADV	plus
êtes	VER:pres	être
vous	PRO:PER	vous
<SEG>
vous	PRO:PER	vous
avez	VER:pres	avoir
un	DET:ART	un
que	KON	que
devant	PRP	devant
plus	ADV	plus
n'	ADV	ne
vous	PRO:PER	vous
avenir	NOM	avenir
bel	ADJ	beau
<SEG>
.	SENT	.
n'	ADV	ne
pas	ADV	pas
ce	PRO:DEM	ce
était	VER:impf	être
grade	NOM	grade
à	PRP	à
Mais	KON	mais
<EOS>	<EOS>	<EOS>
votre	DET:POS	votre
<SEG>
sympathie	NOM	sympathie
et	KON	et
de	PRP	de
amitié	NOM	amitié
notre	DET:POS	notre
attachées	VER:pper	attacher
capitaine	NOM	capitaine
notre	DET:POS	notre
que	KON	que
étaient	VER:impf	être
<SEG>
votre	DET:POS	votre
<EOS>	<EOS>	<EOS>
personne	NOM	personne
c'	PRO:DEM	ce
à	PRP	à
Vous	PRO:PER	vous
;	PUN	;
était	VER:impf	être
.	SENT	.
êtes	VER:pres	être
<SEG>
jeune	ADJ	jeune
ce	PRO:DEM	ce
le	DET:ART	le
et	KON	et
homme	NOM	homme
nous	PRO:PER	nous
que	PRO:REL	que
que	PRO:REL	que
toujours	ADV	toujours
aimions	VER:impf	aimer
<SEG>
vous	PRO:PER	vous
avez	VER:pres	avoir
pour	PRP	pour
vous	PRO:PER	vous
.	SENT	.
notre	DET:POS	notre
a	VER:pres	avoir
estime	NOM	estime
fait	VER:pper	faire
redoublé	VER:pper	redoubler
<SEG>
.	SENT	.
<EOS>	<EOS>	<EOS>
voici	ADV	voici
dans	PRP	dans
--	PUN	--
maintenant	ADV	maintenant
maison	NOM	maison
notre	DET:POS	notre
Vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
<SEG>
<EOS>	<EOS>	<EOS>
mon	DET:POS	mon
--	PUN	--
.	SENT	.
Simple	ADJ	simple
et	KON	et
beau-frère	NOM	beau-frère
Mon	DET:POS	mon
mari	NOM	mari
commis	NOM	commis
<SEG>
ont	VER:pres	avoir
que	KON	que
commis	NOM	commis
été	VER:pper	être
ce	PRO:DEM	ce
plus	ADV	plus
petits	ADJ	petit
,	PUN	,
et	KON	et
vous	PRO:PER	vous
<SEG>
est	VER:pres	être
contre	PRP	contre
préjugés	NOM	préjugé
pouvons	VER:pres	pouvoir
pas	ADV	pas
n'	ADV	ne
qui	PRO:REL	qui
nous	PRO:PER	nous
avoir	VER:infi	avoir
des	PRP:det	du
<SEG>
on	PRO:PER	on
quand	KON	quand
est	VER:pres	être
ailleurs	ADV	ailleurs
,	PUN	,
les	DET:ART	le
;	PUN	;
d'	PRP	de
comte	NOM	comte
commis	NOM	commis
<SEG>
on	PRO:PER	on
est	VER:pres	être
la	DET:ART	le
,	PUN	,
quand	KON	quand
Légion	NOM	légion
honneur	NOM	honneur
d'	PRP	de
de	PRP	de
chevalier	NOM	chevalier
<SEG>
,	PUN	,
votre	DET:POS	votre
,	PUN	,
a	VER:pres	avoir
est	VER:pres	être
on	PRO:PER	on
quand	KON	quand
on	PRO:PER	on
éducation	NOM	éducation
n'	ADV	ne
<SEG>
.	SENT	.
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
puis	ADV	puis
un	DET:ART	un
Et	KON	et
n'	ADV	ne
pas	ADV	pas
ordinaire	ADJ	ordinaire
commis	NOM	commis
<SEG>
a	VER:pres	avoir
l'	DET:ART	le
pas	ADV	pas
dit	VER:pper	dire
on	PRO:PER	on
est	VER:pres	être
qu'	PRO:REL	que
dû	VER:pper	devoir
emploi	NOM	emploi
que	KON	que
<SEG>
maison	NOM	maison
toujours	ADV	toujours
dans	PRP	dans
donner	VER:infi	donner
notre	DET:POS	notre
vous	PRO:PER	vous
le	DET:ART	le
vôtre	PRO:POS	vôtre
.	SENT	.
restera	VER:futu	rester
<SEG>
vous	PRO:PER	vous
pouvez	VER:pres	pouvoir
<EOS>	<EOS>	<EOS>
goût	NOM	goût
commerce	NOM	commerce
,	PUN	,
au	PRP:det	au
Qui	PRO	qui
prendre	VER:infi	prendre
sait	VER:pres	savoir
<SEG>
avoir	VER:infi	avoir
arriver	VER:infi	arriver
facilement	ADV	facilement
un	DET:ART	un
dans	PRP	dans
notre	DET:POS	notre
et	KON	et
à	PRP	à
intérêt	NOM	intérêt
très	ADV	très
<SEG>
est	VER:pres	être
le	DET:ART	le
--	PUN	--
pas	ADV	pas
n'	ADV	ne
goût	NOM	goût
Ce	PRO:DEM	ce
?	SENT	?
maison	NOM	maison
<EOS>	<EOS>	<EOS>
<SEG>
--	PUN	--
entends	VER:pres	entendre
vous	PRO:PER	vous
manquerait	VER:cond	manquer
<EOS>	<EOS>	<EOS>
.	SENT	.
;	PUN	;
qui	PRO:REL	qui
me	PRO:PER	me
Je	PRO:PER	je
<SEG>
faire	VER:infi	faire
faut	VER:pres	falloir
ne	ADV	ne
mais	KON	mais
pas	ADV	pas
fantôme	NOM	fantôme
il	PRO:PER	il
des	PRP:det	du
vous	PRO:PER	vous
un	DET:ART	un
<SEG>
difficultés	NOM	difficulté
on	PRO:PER	on
argent	NOM	argent
;	PUN	;
de	PRP	de
toujours	ADV	toujours
sort	VER:pres	sortir
d'	PRP	de
difficultés	NOM	difficulté
des	PRP:det	du
<SEG>
argent	NOM	argent
toujours	ADV	toujours
de	PRP	de
et	KON	et
l'	DET:ART	le
ce	PRO:DEM	ce
l'	PRO:PER	la|le
on	PRO:PER	on
trouve	VER:pres	trouver
genre	NOM	genre
<SEG>
trouve	VER:pres	trouver
ce	PRO:DEM	ce
;	PUN	;
est	VER:pres	être
plus	ADV	plus
c'	PRO:DEM	ce
se	PRO:PER	se
même	ADV	même
le	DET:ART	le
qui	PRO:REL	qui
<SEG>
facilement	ADV	facilement
.	SENT	.
reste	NOM	reste
<EOS>	<EOS>	<EOS>
pas	ADV	pas
,	PUN	,
vois	VER:pres	voir
je	PRO:PER	je
ne	ADV	ne
Au	PRP:det	au
<SEG>
et	KON	et
ayez	VER:subp	avoir
mon	DET:POS	mon
c'	PRO:DEM	ce
vous	PRO:PER	vous
besoin	NOM	besoin
projet	NOM	projet
en	PRO:PER	en
dans	PRP	dans
que	KON	que
<SEG>
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
rend	VER:pres	rendre
excellent	ADJ	excellent
Mon	DET:POS	mon
ce	PRO:DEM	ce
le	PRO:PER	le
.	SENT	.
là	ADV	là
est	VER:pres	être
<SEG>
commencent	VER:pres	commencer
être	VER:infi	être
affaires	NOM	affaire
mon	DET:POS	mon
fatigués	VER:pper	fatiguer
beau-frère	NOM	beau-frère
ami	NOM	ami
à	PRP	à
et	KON	et
des	PRP:det	du
<SEG>
quatre	NUM	quatre
retirer	VER:infi	retirer
dans	PRP	dans
seraient	VER:cond	être
ils	PRO:PER	il
se	PRO:PER	se
pouvoir	NOM	pouvoir
;	PUN	;
de	PRP	de
heureux	ADJ	heureux
<SEG>
commerce	NOM	commerce
maison	NOM	maison
.	SENT	.
ou	KON	ou
<EOS>	<EOS>	<EOS>
ans	NOM	an
de	PRP	de
cinq	NUM	cinq
Alors	ADV	alors
la	DET:ART	le
<SEG>
pour	PRP	pour
est	VER:pres	être
à	PRP	à
reviendra	VER:futu	revenir
elle	PRO:PER	elle
;	PUN	;
bien	ADV	bien
mais	KON	mais
Marius	NAM	marius
lourde	ADJ	lourd
<SEG>
seul	ADJ	seul
plaisir	NOM	plaisir
et	KON	et
nous	PRO:PER	nous
un	DET:ART	un
homme	NOM	homme
avec	PRP	avec
Marius	NAM	marius
verrions	VER:cond	voir
,	PUN	,
<SEG>
le	DET:ART	le
associé	NOM	associé
était	VER:impf	être
associé	NOM	associé
un	DET:ART	un
cet	PRO:DEM	ce
prendre	VER:infi	prendre
<EOS>	<EOS>	<EOS>
.	SENT	.
Si	KON	si
<SEG>
part	NOM	part
la	DET:ART	le
cousine	NOM	cousin
,	PUN	,
sa	DET:POS	son
sa	DET:POS	son
de	PRP	de
mari	NOM	mari
apportant	VER:ppre	apporter
pour	PRP	pour
<SEG>
mon	DET:POS	mon
sa	DET:POS	son
,	PUN	,
les	DET:ART	le
nièce	NOM	nièce
à	PRP	à
que	KON	que
donnera	VER:futu	donner
dot	NOM	dot
beau-frère	NOM	beau-frère
<SEG>
s'	PRO:PER	se
.	SENT	.
merveilleusement	ADV	merveilleusement
arrangeraient	VER:cond	arranger
point	NOM	point
N'	ADV	ne
est	VER:pres	être
-ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
choses	NOM	chose
<SEG>
?	SENT	?
de	PRP	de
J'	PRO:PER	je
<EOS>	<EOS>	<EOS>
votre	DET:POS	votre
touché	VER:pper	toucher
étais	VER:impf	être
vivement	ADV	vivement
avis	NOM	avis
cette	PRO:DEM	ce
<SEG>
,	PUN	,
n'	ADV	ne
était	VER:impf	être
un	DET:ART	un
proposition	NOM	proposition
plus	ADV	plus
ce	PRO:DEM	ce
de	PRP	de
projet	NOM	projet
car	KON	car
<SEG>
air	NOM	air
l'	DET:ART	le
mariage	NOM	mariage
amusent	VER:pres	amuser
s'	PRO:PER	se
gens	NOM	gens
tant	ADV	tant
en	PRP	en
comme	ADV	comme
de	PRP	de
<SEG>
pour	PRP	pour
faire	VER:infi	faire
en	PRO:PER	en
à	PRP	à
monde	NOM	monde
dans	PRP	dans
le	DET:ART	le
le	DET:ART	le
de	PRP	de
plaisir	NOM	plaisir
<SEG>
bâtir	VER:infi	bâtir
réel	ADJ	réel
C'	PRO:DEM	ce
romans	NOM	roman
avec	PRP	avec
dénouement	NOM	dénouement
<EOS>	<EOS>	<EOS>
un	DET:ART	un
des	PRP:det	du
.	SENT	.
<SEG>
qui	PRO:REL	qui
était	VER:impf	être
but	NOM	but
un	DET:ART	un
tout	ADV	tout
autre	ADJ	autre
avait	VER:impf	avoir
projet	NOM	projet
un	DET:ART	un
sérieux	ADJ	sérieux
<SEG>
Gymnase	NAM	gymnase
à	PRP	à
comédies	NOM	comédie
des	PRP:det	du
conclusion	NOM	conclusion
arriver	VER:infi	arriver
la	DET:ART	le
d'	PRP	de
du	PRP:det	du
que	KON	que
<SEG>
Léonie	NAM	léonie
et	KON	et
mariage	NOM	mariage
de	PRP	de
de	PRP	de
Léon	NAM	léon
.	SENT	.
«	PUN:cit	«
:	PUN	:
Le	DET:ART	le
<SEG>
plus	ADV	plus
s'	PRO:PER	se
Il	NOM	il
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
une	DET:ART	un
jeune	ADJ	jeune
d'	PRP	de
agissait	VER:impf	agir
ne	ADV	ne
<SEG>
à	PRP	à
un	DET:ART	un
;	PUN	;
on	PRO:PER	on
il	PRO:PER	il
cherchait	VER:impf	chercher
mari	NOM	mari
laquelle	PRO:REL	lequel
fille	NOM	fille
s'	PRO:PER	se
<SEG>
,	PUN	,
agissait	VER:impf	agir
de	PRP	de
de	PRP	de
ma	DET:POS	mon
mon	DET:POS	mon
de	PRP	de
avenir	NOM	avenir
et	KON	et
position	NOM	position
<SEG>
une	DET:ART	un
fortune	NOM	fortune
avec	PRP	avec
À	PRP	à
faite	VER:pper	faire
ma	DET:POS	mon
.	SENT	.
<EOS>	<EOS>	<EOS>
telle	PRO:DEM	tel
ouverture	NOM	ouverture
<SEG>
possible	ADJ	possible
était	VER:impf	être
n'	ADV	ne
il	PRO:PER	il
de	PRP	de
pas	ADV	pas
de	PRP	de
bienveillance	NOM	bienveillance
,	PUN	,
tant	ADV	tant
<SEG>
paroles	NOM	parole
vagues	ADJ	vague
par	PRP	par
défaite	NOM	défaite
une	DET:ART	un
par	PRP	par
répondre	VER:infi	répondre
ou	KON	ou
des	PRP:det	du
polie	ADJ	poli
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
fallait	VER:impf	falloir
,	PUN	,
la	DET:ART	le
la	DET:ART	le
et	KON	et
franchise	NOM	franchise
il	PRO:PER	il
sincérité	NOM	sincérité
<SEG>
,	PUN	,
que	KON	que
persuadée	VER:pper	persuader
dis	VER:pres	dire
Soyez	VER:subp	être
ne	ADV	ne
vous	PRO:PER	vous
--	PUN	--
,	PUN	,
-je	PRO:PER	je
<SEG>
adressez	VER:pres	adresser
je	PRO:PER	je
ingrat	NOM	ingrat
jamais	ADV	jamais
et	KON	et
à	PRP	à
que	PRO:REL	que
vous	PRO:PER	vous
pas	ADV	pas
un	DET:ART	un
<SEG>
amitié	NOM	amitié
que	PRO:REL	que
venez	VER:pres	venir
témoignage	NOM	témoignage
d'	PRP	de
le	DET:ART	le
vous	PRO:PER	vous
de	PRP	de
n'	ADV	ne
oublierai	VER:futu	oublier
<SEG>
eu	VER:pper	avoir
Vous	PRO:PER	vous
donner	VER:infi	donner
moi	PRO:PER	moi
<EOS>	<EOS>	<EOS>
.	SENT	.
pour	PRP	pour
la	DET:ART	le
avez	VER:pres	avoir
me	PRO:PER	me
<SEG>
.	SENT	.
une	DET:ART	un
mère	NOM	mère
d'	PRP	de
--	PUN	--
en	PRP	en
<EOS>	<EOS>	<EOS>
générosité	NOM	générosité
voudrais	VER:cond	vouloir
Je	PRO:PER	je
<SEG>
être	VER:infi	être
enfant	NOM	enfant
une	NUM	un
vous	PRO:PER	vous
,	PUN	,
pour	PRP	pour
cher	ADJ	cher
,	PUN	,
et	KON	et
mon	DET:POS	mon
<SEG>
est	VER:pres	être
inspiré	VER:pper	inspirer
qui	PRO:REL	qui
mon	DET:POS	mon
sentiment	NOM	sentiment
maternel	ADJ	maternel
m'	PRO:PER	me
ce	PRO:DEM	ce
c'	PRO:DEM	ce
a	VER:pres	avoir
<SEG>
--	PUN	--
maternel	ADJ	maternel
sentiment	NOM	sentiment
ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
idée	NOM	idée
qui	PRO:REL	qui
C'	PRO:DEM	ce
est	VER:pres	être
.	SENT	.
<SEG>
gratitude	NOM	gratitude
c'	PRO:DEM	ce
de	PRP	de
est	VER:pres	être
lui	PRO:PER	lui
me	PRO:PER	me
,	PUN	,
qui	PRO:REL	qui
et	KON	et
pénètre	VER:pres	pénétrer
<SEG>
moment	NOM	moment
--	PUN	--
ce	PRO:DEM	ce
en	PRP	en
me	PRO:PER	me
profondément	ADV	profondément
désole	VER:pres	désoler
.	SENT	.
<EOS>	<EOS>	<EOS>
si	ADV	si
<SEG>
?	SENT	?
donc	ADV	donc
désole	VER:pres	désoler
vous	PRO:PER	vous
?	SENT	?
<EOS>	<EOS>	<EOS>
et	KON	et
pourquoi	ADV	pourquoi
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
<SEG>
puis	ADV	puis
--	PUN	--
Parce	KON	parce
<EOS>	<EOS>	<EOS>
accepter	VER:infi	accepter
.	SENT	.
ne	ADV	ne
que	KON	que
--	PUN	--
je	PRO:PER	je
<SEG>
?	SENT	?
dit-elle	NOM	dit-elle
Ma	DET:POS	mon
,	PUN	,
nièce	NOM	nièce
ne	ADV	ne
plaît	VER:pres	plaire
<EOS>	<EOS>	<EOS>
point	ADV	point
vous	PRO:PER	vous
<SEG>
bien	ADV	bien
avec	PRP	avec
accent	NOM	accent
fâché	ADJ	fâché
<EOS>	<EOS>	<EOS>
Croyez	VER:pres	croire
qu'	KON	que
un	DET:ART	un
.	SENT	.
--	PUN	--
<SEG>
de	PRP	de
point	ADV	point
agit	VER:pres	agir
qui	PRO:REL	qui
s'	PRO:PER	se
,	PUN	,
nièce	NOM	nièce
ne	ADV	ne
il	PRO:PER	il
votre	DET:POS	votre
<SEG>
laquelle	PRO:REL	lequel
votre	DET:POS	votre
famille	NOM	famille
,	PUN	,
à	PRP	à
je	PRO:PER	je
est	VER:pres	être
charmante	ADJ	charmant
ni	KON	ni
de	PRP	de
<SEG>
uni	VER:pper	unir
plus	ADV	plus
liens	NOM	lien
d'	PRP	de
par	PRP	par
être	VER:infi	être
étroits	ADJ	étroit
heureux	ADJ	heureux
serais	VER:cond	être
des	PRP:det	du
<SEG>
la	DET:ART	le
;	PUN	;
reconnaissance	NOM	reconnaissance
de	PRP	de
de	PRP	de
amitié	NOM	amitié
que	KON	que
ceux	PRO:DEM	celui
l'	DET:ART	le
et	KON	et
<SEG>
ne	ADV	ne
suis	VER:pres	suivre|être
je	PRO:PER	je
mais	KON	mais
.	SENT	.
<EOS>	<EOS>	<EOS>
pas	ADV	pas
--	PUN	--
libre	ADJ	libre
Vous	PRO:PER	vous
<SEG>
Oui	INT	oui
aimez	VER:pres	aimer
<EOS>	<EOS>	<EOS>
fille	NOM	fille
--	PUN	--
?	SENT	?
jeune	ADJ	jeune
une	DET:ART	un
,	PUN	,
quelqu'un	PRO:IND	quelqu'un
<SEG>
espère	VER:pres	espérer
j'	PRO:PER	je
jour	NOM	jour
femme	NOM	femme
un	DET:ART	un
qui	PRO:REL	qui
sera	VER:futu	être
,	PUN	,
,	PUN	,
ma	DET:POS	mon
<SEG>
les	DET:ART	le
<EOS>	<EOS>	<EOS>
quelques	PRO:IND	quelque
Bédarrides	NAM	bédarrides
pendant	PRP	pendant
et	KON	et
Madame	NAM	madame
.	SENT	.
baissa	VER:simp	baisser
yeux	NOM	œil
<SEG>
était	VER:impf	être
;	PUN	;
elle	PRO:PER	elle
le	DET:ART	le
de	PRP	de
garda	VER:simp	garder
blessée	VER:pper	blesser
minutes	NOM	minute
silence	NOM	silence
elle	PRO:PER	elle
<SEG>
ne	ADV	ne
elle	PRO:PER	elle
et	KON	et
s'	PRO:PER	se
évidemment	ADV	évidemment
ma	DET:POS	mon
pas	ADV	pas
de	PRP	de
réponse	NOM	réponse
efforçait	VER:impf	efforcer
<SEG>
passait	VER:impf	passer
laisser	VER:infi	laisser
ce	PRO:DEM	ce
en	PRP	en
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
se	PRO:PER	se
qui	PRO:REL	qui
paraître	VER:infi	paraître
.	SENT	.
<SEG>
Pour	PRP	pour
moi	PRO:PER	moi
à	PRP	à
,	PUN	,
,	PUN	,
je	PRO:PER	je
rien	ADV	rien
ne	ADV	ne
embarrassé	VER:pper	embarrasser
trouvais	VER:impf	trouver
<SEG>
dire	VER:infi	dire
se	PRO:PER	se
elle	PRO:PER	elle
la	DET:ART	le
leva	VER:simp	lever
et	KON	et
fin	NOM	fin
À	PRP	à
<EOS>	<EOS>	<EOS>
.	SENT	.
<SEG>
dans	PRP	dans
mais	KON	mais
salon	NOM	salon
pour	PRP	pour
je	PRO:PER	je
la	DET:ART	le
suivis	NOM	suivi
;	PUN	;
le	DET:ART	le
rentrer	VER:infi	rentrer
<SEG>
de	PRP	de
porte	NOM	porte
la	DET:ART	le
C'	PRO:DEM	ce
près	ADV	près
s'	PRO:PER	se
--	PUN	--
:	PUN	:
elle	PRO:PER	elle
arrêta	VER:simp	arrêter
<SEG>
est	VER:pres	être
.	SENT	.
<EOS>	<EOS>	<EOS>
dit-elle	NOM	dit-elle
<EOS>	<EOS>	<EOS>
--	PUN	--
quelqu'un	PRO:IND	quelqu'un
?	SENT	?
de	PRP	de
Marseille	NAM	marseille
<SEG>
à	PRP	à
pas	ADV	pas
ne	ADV	ne
,	PUN	,
Permettez	VER:pres	permettre
répondre	VER:infi	répondre
cette	PRO:DEM	ce
de	PRP	de
question	NOM	question
-moi	PRO:PER	moi
<SEG>
où	PRO:REL	où
vous	PRO:PER	vous
mon	DET:POS	mon
promets	VER:pres	promettre
jour	NOM	jour
mariage	NOM	mariage
seulement	ADV	seulement
le	DET:ART	le
que	KON	que
je	PRO:PER	je
<SEG>
décidé	VER:pper	décider
vous	PRO:PER	vous
qui	PRO:REL	qui
,	PUN	,
sera	VER:futu	être
la	DET:ART	le
serez	VER:futu	être
à	PRP	à
première	NUM	premier
personne	NOM	personne
<SEG>
en	PRO:PER	en
aucune	PRO:IND	aucun
j'	PRO:PER	je
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
--	PUN	--
.	SENT	.
parlerai	VER:futu	parler
n'	ADV	ne
ai	VER:pres	avoir
<SEG>
,	PUN	,
dit	VER:pres	dire
--	PUN	--
.	SENT	.
donc	ADV	donc
,	PUN	,
curiosité	NOM	curiosité
Arrivez	VER:pres	arriver
<EOS>	<EOS>	<EOS>
croyez-le	VER:pres	croyez-le
<SEG>
,	PUN	,
lorsque	KON	lorsque
nous	PRO:PER	nous
Bédarrides	NOM	bédarrides
dans	PRP	dans
le	DET:ART	le
M	VER:pper	m
entrâmes	VER:simp	entrer
aîné	ADJ	aîné
.	SENT	.
<SEG>
le	DET:ART	le
monde	NOM	monde
grand	ADJ	grand
,	PUN	,
où	PRO:REL	où
tout	PRO:IND	tout
était	VER:impf	être
salon	NOM	salon
j'	PRO:PER	je
réuni	VER:pper	réunir
<SEG>
aller	VER:infi	aller
Puis	ADV	puis
.	SENT	.
déranger	VER:infi	déranger
à	PRP	à
allais	VER:impf	aller
adressant	VER:ppre	adresser
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
vous	PRO:PER	vous
<SEG>
femme	NOM	femme
sa	DET:POS	son
.	SENT	.
M	VER:pper	m
:	PUN	:
Genson	NOM	genson
qui	PRO:REL	qui
Voici	ADV	voici
--	PUN	--
vient	VER:pres	venir
<SEG>
ses	DET:POS	son
d'	PRP	de
nous	PRO:PER	nous
occuper	VER:infi	occuper
sa	DET:POS	son
adieux	NOM	adieu
avant	PRP	avant
aller	VER:infi	aller
faire	VER:infi	faire
préfecture	NOM	préfecture
<SEG>
sa	DET:POS	son
reçu	VER:pper	recevoir
a	VER:pres	avoir
a	VER:pres	avoir
il	PRO:PER	il
il	PRO:PER	il
deux	NUM	deux
y	PRO:PER	y
:	PUN	:
nomination	NOM	nomination
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
Ah	INT	ah
dit	VER:pres	dire
,	PUN	,
vraiment	ADV	vraiment
--	PUN	--
!	SENT	!
heures	NOM	heure
<EOS>	<EOS>	<EOS>
<SEG>
sut	VER:simp	savoir
Bédarrides	ADJ	bédarrides
elle	PRO:PER	elle
pas	ADV	pas
qu'	PRO:REL	que
madame	NOM	madame
une	DET:ART	un
surprise	NOM	surprise
ne	ADV	ne
avec	PRP	avec
<SEG>
cacher	VER:infi	cacher
place	NOM	place
été	VER:pper	être
sa	DET:POS	son
.	SENT	.
À	PRP	à
aurais	VER:cond	avoir
peut-être	ADV	peut-être
j'	PRO:PER	je
<EOS>	<EOS>	<EOS>
<SEG>
qu'	KON	que
de	PRP	de
moi	PRO:PER	moi
maître	NOM	maître
été	VER:pper	être
avait	VER:impf	avoir
elle	PRO:PER	elle
l'	PRO:PER	la|le
moins	ADV	moins
ne	ADV	ne
<SEG>
qui	PRO:REL	qui
car	KON	car
,	PUN	,
ce	PRO:DEM	ce
.	SENT	.
elle	PRO:PER	elle
Genson	NOM	genson
-même	ADJ	même
M	VER:simp	m
venait	VER:impf	venir
<SEG>
,	PUN	,
ancien	ADJ	ancien
de	PRP	de
de	PRP	de
cet	PRO:DEM	ce
nomination	NOM	nomination
était	VER:impf	être
recevoir	VER:infi	recevoir
sa	DET:POS	son
préfet	NOM	préfet
<SEG>
voyagé	VER:pper	voyager
mon	DET:POS	mon
avec	PRP	avec
j'	PRO:PER	je
à	PRP	à
retour	NOM	retour
de	PRP	de
avais	VER:impf	avoir
magistrat	NOM	magistrat
lequel	PRO:REL	lequel
<SEG>
qui	PRO:REL	qui
et	KON	et
qu'	ADV	qu'
on	PRO:PER	on
fît	VER:subi	faire
autour	ADV	autour
voulait	VER:impf	vouloir
Louis-Napoléon	NAM	louis-napoléon
de	PRP	de
Paris	NAM	paris
<SEG>
Comme	KON	comme
.	SENT	.
»	PUN:cit	»
des	PRP:det	du
«	PUN:cit	«
honnêtes	ADJ	honnête
grève	NOM	grève
la	DET:ART	le
gens	NOM	gens
<EOS>	<EOS>	<EOS>
<SEG>
il	PRO:PER	il
«	PUN:cit	«
sa	DET:POS	son
grève	NOM	grève
tous	PRO:IND	tout
les	DET:ART	le
avait	VER:impf	avoir
prêché	VER:pper	prêcher
dans	PRP	dans
»	PUN:cit	»
<SEG>
,	PUN	,
trois	NUM	trois
les	DET:ART	le
salons	NOM	salon
de	PRP	de
Marseille	NAM	marseille
deux	NUM	deux
pendant	PRP	pendant
jours	NOM	jour
ou	KON	ou
<SEG>
coup	NOM	coup
d'	PRP	de
suivi	VER:pper	suivre
avait	VER:impf	avoir
le	DET:ART	le
on	PRO:PER	on
État	NAM	état
avaient	VER:impf	avoir
qui	PRO:REL	qui
,	PUN	,
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
étonné	VER:pper	étonner
nomination	NOM	nomination
le	DET:ART	le
d'	PRP	de
droit	NOM	droit
cette	PRO:DEM	ce
être	VER:infi	être
de	PRP	de
<SEG>
madame	NOM	madame
Bédarrides	ADJ	bédarrides
Votre	DET:POS	votre
à	PRP	à
surprise	NOM	surprise
ne	ADV	ne
--	PUN	--
dit-il	NOM	dit-il
,	PUN	,
,	PUN	,
<SEG>
sera	VER:futu	être
a	VER:pres	avoir
la	DET:ART	le
été	VER:pper	être
n'	ADV	ne
que	PRO:REL	que
jamais	ADV	jamais
plus	ADV	plus
mienne	PRO:POS	mien
grande	ADJ	grand
<SEG>
ma	DET:POS	mon
appris	VER:pper	apprendre
j'	PRO:PER	je
,	PUN	,
de	PRP	de
nomination	NOM	nomination
ai	VER:pres	avoir
préfet	NOM	préfet
lorsque	KON	lorsque
,	PUN	,
<SEG>
été	VER:pper	être
mon	DET:POS	mon
.	SENT	.
et	KON	et
premier	NUM	premier
refuser	VER:infi	refuser
<EOS>	<EOS>	<EOS>
mouvement	NOM	mouvement
a	VER:pres	avoir
de	PRP	de
<SEG>
Mais	KON	mais
il	PRO:PER	il
montrer	VER:infi	montrer
ne	ADV	ne
plus	ADV	plus
se	PRO:PER	se
pour	PRP	pour
pas	ADV	pas
sévère	ADJ	sévère
faut	VER:pres	falloir
<SEG>
,	PUN	,
a	VER:pres	avoir
ne	ADV	ne
que	PRO:REL	que
pays	NOM	pays
prince	NOM	prince
l'	PRO:PER	la|le
le	DET:ART	le
le	DET:ART	le
été	VER:pper	être
<SEG>
et	KON	et
sept	NUM	sept
vient	VER:pres	venir
puisque	KON	puisque
la	DET:ART	le
France	NAM	france
acclamer	VER:infi	acclamer
l'	PRO:PER	la|le
par	PRP	par
de	PRP	de
<SEG>
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
millions	NOM	million
avoir	VER:infi	avoir
votants	NOM	votant
de	PRP	de
l'	DET:ART	le
pas	ADV	pas
pouvais	VER:impf	pouvoir
<SEG>
ces	PRO:DEM	ce
que	KON	que
plus	ADV	plus
me	PRO:PER	me
seul	ADJ	seul
tout	ADV	tout
de	PRP	de
sage	ADJ	sage
outrecuidance	NOM	outrecuidance
croire	VER:infi	croire
<SEG>
millions	NOM	million
sept	NUM	sept
il	PRO:PER	il
.	SENT	.
<EOS>	<EOS>	<EOS>
électeurs	NOM	électeur
d'	PRP	de
,	PUN	,
D'	PRP	de
ailleurs	ADV	ailleurs
<SEG>
qui	PRO:REL	qui
affaires	NOM	affaire
ceux	PRO:DEM	celui
que	KON	que
pratique	NOM	pratique
la	DET:ART	le
est	VER:pres	être
des	PRP:det	du
ont	VER:pres	avoir
bon	ADJ	bon
<SEG>
concours	NOM	concours
gouvernement	NOM	gouvernement
qui	PRO:REL	qui
leur	DET:POS	leur
nouveau	ADJ	nouveau
apportent	VER:pres	apporter
a	VER:pres	avoir
ce	PRO:DEM	ce
n'	ADV	ne
à	PRP	à
<SEG>
tradition	NOM	tradition
pas	ADV	pas
;	PUN	;
on	PRO:PER	on
faut	VER:pres	falloir
qu'	KON	que
