heureuse	ADJ	heureux
Peuples	NAM	peuples
chevaux	NOM	cheval
de	PRP	de
dans	PRP	dans
elle	PRO:PER	elle
quelques	PRO:IND	quelque
,	PUN	,
on	PRO:PER	on
de	PRP	de
trot	NOM	trot
paysages	NOM	paysage
un	DET:ART	un
et	KON	et
la	DET:ART	le
maison	NOM	maison
flots	NOM	flot
Rosalie	NAM	rosalie
campagnes	NOM	campagne
arbres	NOM	arbre
leur	DET:POS	leur
deux	NUM	deux
deux	NUM	deux
navires	NOM	navire
atteignit	VER:simp	atteindre
père	NOM	père
père	NOM	père
animale	ADJ	animal
,	PUN	,
beaucoup	ADV	beaucoup
de	PRP	de
murmura	VER:simp	murmurer
chevaux	NOM	cheval
été	NOM	été
s'	PRO:PER	se
portière	NOM	portier|portière
paraissait	VER:impf	paraître
Simon	NAM	simon
vraiment	ADV	vraiment
descendit	VER:simp	descendre
était	VER:impf	être
brouillard	NOM	brouillard
;	PUN	;
est	VER:pres	être
l'	PRO:PER	la|le
autre	ADJ	autre
des	PRP:det	du
charrette	NOM	charrette
côté	NOM	côté
et	KON	et
,	PUN	,
de	PRP	de
triple	ADJ	triple
rondement	ADV	rondement
.	SENT	.
qu'	KON	que
Rosalie	NAM	rosalie
:	PUN	:
long	ADJ	long
de	PRP	de
;	PUN	;
,	PUN	,
pencha	VER:simp	pencher
don	NOM	don
,	PUN	,
calèche	NOM	calèche
par	PRP	par
,	PUN	,
<EOS>	<EOS>	<EOS>
un	DET:ART	un
en	PRP	en
bord	NOM	bord
siège	NOM	siège
pleine	ADJ	plein
d'	PRP	de
péniblement	ADV	péniblement
soulevée	VER:pper	soulever
portefeuille	NOM	portefeuille
.	SENT	.
noyé	ADJ	noyé
de	PRP	de
luisantes	ADJ	luisant
bourrasque	NOM	bourrasque
feuillage	NOM	feuillage
du	PRP:det	du
masses	NOM	masse
;	PUN	;
cadavre	NOM	cadavre
banquette	NOM	banquette
assit	VER:simp	asseoir
une	DET:ART	un
terre	NOM	terre
appuya	VER:simp	appuyer
le	DET:ART	le
Mais	KON	mais
grands	ADJ	grand
,	PUN	,
une	DET:ART	un
seconde	NUM	second
de	PRP	de
;	PUN	;
et	KON	et
tendre	ADJ	tendre
un	DET:ART	un
banque	NOM	banque
,	PUN	,
et	KON	et
prairies	NOM	prairie
.	SENT	.
où	PRO:REL	où
la	DET:ART	le
,	PUN	,
voiture	NOM	voiture
elle	PRO:PER	elle
,	PUN	,
les	DET:ART	le
soir	NOM	soir
chambre	NOM	chambre
boulevard	NOM	boulevard
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
Caux	NAM	caux
en	PRP	en
,	PUN	,
elle	PRO:PER	elle
d'	PRP	de
une	DET:ART	un
<EOS>	<EOS>	<EOS>
épaisseur	NOM	épaisseur
abri	NOM	abri
,	PUN	,
»	PUN:cit	»
le	DET:ART	le
esprits	NOM	esprit
«	PUN:cit	«
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
toucher	NOM	toucher
eux	PRO:PER	eux
dépouillés	VER:pper	dépouiller
<EOS>	<EOS>	<EOS>
des	PRP:det	du
hôtel	NOM	hôtel
nom	NOM	nom
grand	ADJ	grand
se	PRO:PER	se
de	PRP	de
faisaient	VER:impf	faire
les	DET:ART	le
La	DET:ART	le
pluie	NOM	pluie
vient	VER:pres	venir
comme	ADV	comme
<EOS>	<EOS>	<EOS>
,	PUN	,
une	DET:ART	un
prirent	VER:simp	prendre
sous	PRP	sous
Jeanne	NAM	jeanne
se	PRO:PER	se
;	PUN	;
les	DET:ART	le
mouillés	VER:pper	mouiller
avait	VER:impf	avoir
on	PRO:PER	on
falaise	NOM	falaise
et	KON	et
<EOS>	<EOS>	<EOS>
,	PUN	,
les	DET:ART	le
la	DET:ART	le
ronflement	NOM	ronflement
La	DET:ART	le
et	KON	et
faisait	VER:impf	faire
air	NOM	air
,	PUN	,
plante	NOM	plante
Bientôt	ADV	bientôt
hébétement	NOM	hébétement
pluie	NOM	pluie
redoublait	VER:impf	redoubler
gravement	ADV	gravement
l'	DET:ART	le
sa	DET:POS	son
d'	PRP	de
;	PUN	;
eau	NOM	eau
,	PUN	,
sous	PRP	sous
Le	DET:ART	le
que	ADV	que
,	PUN	,
son	DET:POS	son
avec	PRP	avec
,	PUN	,
cette	PRO:DEM	ce
au	PRP:det	au
<EOS>	<EOS>	<EOS>
perdaient	VER:impf	perdre
forte	ADJ	fort
<EOS>	<EOS>	<EOS>
avança	VER:simp	avancer
œil	NOM	œil
.	SENT	.
passait	VER:impf	passer
qu'	KON	que
et	KON	et
soleils	NOM	soleil
grand	ADJ	grand
du	PRP:det	du
billets	NOM	billet
vous	PRO:PER	vous
la	DET:ART	le
C'	PRO:DEM	ce
:	PUN	:
mère	NOM	mère
les	DET:ART	le
bien	ADV	bien
Son	DET:POS	son
son	DET:POS	son
la	DET:ART	le
au-dehors	NOM	au-dehors
Yport	NAM	yport
pendillants	ADJ	pendillants
six	NUM	six
,	PUN	,
s'	PRO:PER	se
mari	NOM	mari
son	DET:POS	son
collet	NOM	collet
sur	PRP	sur
trois	NUM	trois
baronne	NOM	baron|baronne
entrouvertes	VER:pper	entrouvrir
respect	NOM	respect
un	DET:ART	un
qu'	PRO:REL	que
des	PRP:det	du
par	PRP	par
elle	PRO:PER	elle
à	PRP	à
devaient	VER:impf	devoir
point	ADV	point
fille	NOM	fille
et	KON	et
<EOS>	<EOS>	<EOS>
Comme	NAM	comme
peuple	NOM	peuple
Jeanne	NAM	jeanne
famille	NOM	famille
réveilla	VER:simp	réveiller
sur	PRP	sur
qu'	KON	que
peu	ADV	peu
enveloppa	VER:simp	envelopper
,	PUN	,
encore	ADV	encore
recommandations	NOM	recommandation
.	SENT	.
l'	DET:ART	le
de	PRP	de
;	PUN	;
monter	VER:infi	monter
lorsqu'	KON	lorsque
semblaient	VER:impf	sembler
papa	NOM	papa
.	SENT	.
Mais	KON	mais
des	PRP:det	du
mère	NOM	mère
boudins	NOM	boudin
sous	PRP	sous
,	PUN	,
dont	PRO:REL	dont
et	KON	et
s'	PRO:PER	se
la	DET:ART	le
sentir	VER:infi	sentir
;	PUN	;
de	PRP	de
soutenue	VER:pper	soutenir
se	PRO:PER	se
sous	PRP	sous
de	PRP	de
tristesse	NOM	tristesse
,	PUN	,
entre	PRP	entre
,	PUN	,
,	PUN	,
dont	PRO:REL	dont
était	VER:impf	être
joie	NOM	joie
»	PUN:cit	»
château	NOM	château
tête	NOM	tête
appelait	VER:impf	appeler
elle	PRO:PER	elle
un	DET:ART	un
répondit	VER:simp	répondre
et	KON	et
.	SENT	.
mari	NOM	mari
à	PRP	à
et	KON	et
qu'	PRO:REL	que
l'	DET:ART	le
dans	PRP	dans
Petite	ADJ	petit
tombant	VER:ppre	tomber
souriant	ADJ	souriant
battait	VER:impf	battre
des	PRP:det	du
et	KON	et
sommeils	NOM	sommeil
son	DET:POS	son
gars	NOM	gars
La	DET:ART	le
ne	ADV	ne
milieu	NOM	milieu
prête	ADJ	prêt
.	SENT	.
Papa	NOM	papa
parlât	VER:subi	parler
considérait	VER:impf	considérer
berline	NOM	berline
la	DET:ART	le
cordages	NOM	cordage
Adélaïde	NAM	adélaïde
de	PRP	de
elle	PRO:PER	elle
l'	DET:ART	le
,	PUN	,
certain	PRO:IND	certain
réguliers	ADJ	régulier
affaissa	VER:simp	affaisser
années	NOM	année
<EOS>	<EOS>	<EOS>
genoux	NOM	genou
dix-huit	NUM	dix-huit
l'	DET:ART	le
;	PUN	;
qui	PRO:REL	qui
existence	NOM	existence
gens	NOM	gens
.	SENT	.
se	PRO:PER	se
monta	VER:simp	monter
<EOS>	<EOS>	<EOS>
au	PRP:det	au
monotones	ADJ	monotone
paupières	NOM	paupière
remit	VER:simp	remettre
qu'	KON	que
<EOS>	<EOS>	<EOS>
,	PUN	,
dans	PRP	dans
au	PRP:det	au
,	PUN	,
le	DET:ART	le
ruisselant	ADJ	ruisselant
!	SENT	!
mollement	ADV	mollement
La	DET:ART	le
dessinait	VER:impf	dessiner
qui	PRO:REL	qui
l'	PRO:PER	la|le
on	PRO:PER	on
mariée	VER:pper	marier
manteaux	NOM	manteau
un	DET:ART	un
de	PRP	de
taisait	VER:impf	taire
était	VER:impf	être
vergues	NOM	vergue
plus	ADV	plus
ondulations	NOM	ondulation
reculons	ADV	reculons
on	PRO:PER	on
;	PUN	;
au	PRP:det	au
vieil	ADJ	vieux
dont	PRO:REL	dont
quatre	NUM	quatre
avait	VER:impf	avoir
peu	ADV	peu
.	SENT	.
la	PRO:PER	la
se	PRO:PER	se
de	PRP	de
sur	PRP	sur
les	DET:ART	le
,	PUN	,
.	SENT	.
Riboudet	NAM	riboudet
sa	DET:POS	son
toujours	ADV	toujours
les	DET:ART	le
pour	PRP	pour
ailleurs	ADV	ailleurs
guider	VER:infi	guider
la	PRO:PER	la
la	DET:ART	le
maîtresse	NOM	maîtresse
était	VER:impf	être
madame	NOM	madame
des	PRP:det	du
de	PRP	de
Le	DET:ART	le
abandonnement	NOM	abandonnement
emplir	VER:infi	emplir
C'	NAM	c'
Les	DET:ART	le
les	DET:ART	le
côté	NOM	côté
maintenant	ADV	maintenant
croisées	VER:pper	croiser
plièrent	VER:simp	plier
considéra	VER:simp	considérer
une	DET:ART	un
,	PUN	,
madame	NOM	madame
interrompus	VER:pper	interrompre
depuis	PRP	depuis
couverture	NOM	couverture
vie	NOM	vie
<EOS>	<EOS>	<EOS>
traversa	VER:simp	traverser
se	PRO:PER	se
elle	PRO:PER	elle
à	PRP	à
doucement	ADV	doucement
,	PUN	,
les	DET:ART	le
mer	NOM	mer
»	PUN:cit	»
ainsi	ADV	ainsi
mari	NOM	mari
le	DET:ART	le
les	DET:ART	le
pays	NOM	pays
entièrement	ADV	entièrement
ne	ADV	ne
tomba	VER:simp	tomber
n'	ADV	ne
On	PRO:PER	on
la	DET:ART	le
sur	PRP	sur
de	PRP	de
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
,	PUN	,
ce	PRO:DEM	ce
un	DET:ART	un
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
de	PRP	de
dernières	ADJ	dernier
d'	PRP	de
comme	ADV	comme
Rosalie	NAM	rosalie
par	PRP	par
abritait	VER:impf	abriter
avez	VER:pres	avoir
,	PUN	,
dans	PRP	dans
noyé	ADJ	noyé
la	DET:ART	le
sur	PRP	sur
sonore	ADJ	sonore
passer	VER:infi	passer
au	PRP:det	au
apporta	VER:simp	apporter
l'	DET:ART	le
de	PRP	de
enfermée	VER:pper	enfermer
,	PUN	,
jambes	NOM	jambe
mains	NOM	main
ampleur	NOM	ampleur
répit	NOM	répit
puis	ADV	puis
Et	KON	et
les	DET:ART	le
suite	NOM	suite
sa	DET:POS	son
posa	VER:simp	poser
partit	VER:simp	partir
elle	PRO:PER	elle
saluer	VER:infi	saluer
acharnée	VER:pper	acharner
genoux	NOM	genou
tandis	KON	tandis
.	SENT	.
car	KON	car
peu	ADV	peu
.	SENT	.
qu'	KON	que
voir	VER:infi	voir
apaisait	VER:impf	apaiser
.	SENT	.
peu	ADV	peu
elle	PRO:PER	elle
la	DET:ART	le
paniers	NOM	panier
pas	NOM	pas
croupes	NOM	croupe
,	PUN	,
de	PRP	de
minutes	NOM	minute
,	PUN	,
.	SENT	.
tous	PRO:IND	tout
un	DET:ART	un
suivre	VER:infi	suivre
elle	PRO:PER	elle
regard	NOM	regard
un	DET:ART	un
devant	PRP	devant
cœur	NOM	cœur
et	KON	et
exhalaient	VER:impf	exhaler
tiède	ADJ	tiède
à	PRP	à
la	DET:ART	le
,	PUN	,
baron	NOM	baron
s'	PRO:PER	se
sa	DET:POS	son
était	VER:impf	être
promettait	VER:impf	promettre
on	PRO:PER	on
comme	KON	comme
une	DET:ART	un
portefeuille	NOM	portefeuille
au	PRP:det	au
voiture	NOM	voiture
buée	NOM	buée
plaignait	VER:impf	plaindre
par	PRP	par
.	SENT	.
,	PUN	,
d'	PRP	de
«	PUN:cit	«
au	PRP:det	au
eût	VER:subi	avoir
lait	NOM	lait
qui	PRO:REL	qui
retombait	VER:impf	retomber
l'	DET:ART	le
des	PRP:det	du
été	VER:pper	être
bout	NOM	bout
raisonnable	ADJ	raisonnable
puis	ADV	puis
elle	PRO:PER	elle
des	PRP:det	du
qu'	PRO:REL	que
quai	NOM	quai
d'	PRP	de
reçurent	VER:simp	recevoir
.	SENT	.
voulu	VER:pper	vouloir
Elle	PRO:PER	elle
un	DET:ART	un
,	PUN	,
on	PRO:PER	on
temps	NOM	temps
<EOS>	<EOS>	<EOS>
;	PUN	;
principale	ADJ	principal
ventre	NOM	ventre
tête	NOM	tête
<EOS>	<EOS>	<EOS>
lui	PRO:PER	lui
Puis	ADV	puis
,	PUN	,
baron	NOM	baron
fille	NOM	fille
disposa	VER:simp	disposer
chaque	PRO:IND	chaque
femme	NOM	femme
.	SENT	.
<EOS>	<EOS>	<EOS>
ensuite	ADV	ensuite
<EOS>	<EOS>	<EOS>
comme	KON	comme
,	PUN	,
bouillante	ADJ	bouillant
.	SENT	.
un	DET:ART	un
désolation	NOM	désolation
eau	NOM	eau
à	PRP	à
infinie	ADJ	infini
faisait	VER:impf	faire
sans	PRP	sans
inondait	VER:impf	inonder
ruissellement	NOM	ruissellement
sentait	VER:impf	sentir
.	SENT	.
,	PUN	,
marche	NOM	marche
et	KON	et
jouissait	VER:impf	jouir
chagrin	ADJ	chagrin
,	PUN	,
endormait	VER:impf	endormir
plus	ADV	plus
cette	PRO:DEM	ce
de	PRP	de
,	PUN	,
Ludivine	NAM	ludivine
et	KON	et
La	DET:ART	le
deux	NUM	deux
veut	VER:pres	vouloir
les	DET:ART	le
manoir	NOM	manoir
de	PRP	de
cocher	NOM	cocher
dernières	ADJ	dernier
hypertrophie	NOM	hypertrophie
tristement	ADV	tristement
les	DET:ART	le
,	PUN	,
ne	ADV	ne
un	DET:ART	un
que	KON	que
Le	DET:ART	le
il	PRO:PER	il
baronne	NOM	baron|baronne
,	PUN	,
,	PUN	,
un	DET:ART	un
des	PRP:det	du
premier	NOM	premier
d'	PRP	de
bien	ADV	bien
Le	DET:ART	le
,	PUN	,
à	PRP	à
renversant	VER:ppre	renverser
la	DET:ART	le
dans	PRP	dans
,	PUN	,
dos	NOM	dos
cuisinière	NOM	cuisinier|cuisinière
Sa	DET:POS	son
,	PUN	,
ferma	VER:simp	fermer
en	PRP	en
<EOS>	<EOS>	<EOS>
de	PRP	de
cuir	NOM	cuir
par	PRP	par
d'	PRP	de
en	PRO:PER	en
découplée	VER:pper	découpler
trois	NUM	trois
grimpa	VER:simp	grimper
s'	PRO:PER	se
et	KON	et
Ce	NAM	ce
déluge	NOM	déluge
se	PRO:PER	se
de	PRP	de
propriété	NOM	propriété
la	PRO:PER	la
revivre	VER:infi	revivre
.	SENT	.
poitrine	NOM	poitrine
à	PRP	à
.	SENT	.
lèvres	NOM	lèvre
de	PRP	de
sur	PRP	sur
atteler	VER:infi	atteler
le	DET:ART	le
,	PUN	,
d'	PRP	de
,	PUN	,
s'	PRO:PER	se
son	DET:POS	son
se	PRO:PER	se
et	KON	et
une	DET:ART	un
trot	NOM	trot
temps	NOM	temps
se	PRO:PER	se
cœur	NOM	cœur
ses	DET:POS	son
perron	NOM	perron
Normande	NAM	normande
Jeanne	NAM	jeanne
cesse	NOM	cesse
on	PRO:PER	on
chambre	NOM	chambre
Puis	ADV	puis
pas	ADV	pas
Jeanne	NAM	jeanne
de	PRP	de
s'	PRO:PER	se
coiffait	VER:impf	coiffer
.	SENT	.
or	NOM	or
sa	DET:POS	son
pour	PRP	pour
sur	PRP	sur
du	PRP:det	du
et	KON	et
la	DET:ART	le
toujours	ADV	toujours
de	PRP	de
à	PRP	à
ans	NOM	an
du	PRP:det	du
emportée	VER:pper	emporter
place	NOM	place
Sa	DET:POS	son
avec	PRP	avec
main	NOM	main
<EOS>	<EOS>	<EOS>
d'	PRP	de
la	DET:ART	le
<EOS>	<EOS>	<EOS>
les	DET:ART	le
eau	NOM	eau
joie	NOM	joie
gémissante	ADJ	gémissant
tête	NOM	tête
,	PUN	,
paquet	NOM	paquet
chanter	VER:infi	chanter
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
en	PRO:PER	en
la	DET:ART	le
,	PUN	,
dont	PRO:REL	dont
vagues	NOM	vague
travers	NOM	travers
<EOS>	<EOS>	<EOS>
de	PRP	de
qui	PRO:REL	qui
la	DET:ART	le
<SEG>
comme	ADV	comme
droite	NOM	droit|droite
d'	PRP	de
<EOS>	<EOS>	<EOS>
les	PRO:PER	la|le
Puis	ADV	puis
voiture	NOM	voiture
en	PRP	en
elle	PRO:PER	elle
longeait	VER:impf	longer
;	PUN	;
tout	NOM	tout
rassasiée	VER:pper	rassasier
,	PUN	,
,	PUN	,
et	KON	et
bien	ADV	bien
et	KON	et
ressaisir	VER:infi	ressaisir
voltigeant	ADJ	voltigeant
Mais	VER:impf	mais
cherchait	VER:impf	chercher
plus	ADV	plus
.	SENT	.
;	PUN	;
rien	ADV	rien
doux	ADJ	doux
<EOS>	<EOS>	<EOS>
expirante	ADJ	expirant
séparait	VER:impf	séparer
voulut	VER:simp	vouloir
,	PUN	,
oiseau	NOM	oiseau
d'	PRP	de
faisait	VER:impf	faire
n'	ADV	ne
voyait	VER:impf	voir
manoir	NOM	manoir
à	PRP	à
réparer	VER:infi	réparer
au	PRP:det	au
puis	ADV	puis
un	DET:ART	un
<EOS>	<EOS>	<EOS>
,	PUN	,
.	SENT	.
<EOS>	<EOS>	<EOS>
on	PRO:PER	on
reste	NOM	reste
,	PUN	,
.	SENT	.
vitres	NOM	vitre
arbres	NOM	arbre
s'	PRO:PER	se
facilement	ADV	facilement
semblait	VER:impf	sembler
Je	PRO:PER	je
façon	NOM	façon
à	PRP	à
ainsi	KON	ainsi
l'	DET:ART	le
dans	PRP	dans
:	PUN	:
vaches	NOM	vache
yeux	NOM	œil
,	PUN	,
nouvelle	ADJ	nouveau
.	SENT	.
,	PUN	,
en	PRP	en
ciel	NOM	ciel
long	ADJ	long
on	PRO:PER	on
une	DET:ART	un
trente	NUM	trente
blanches	ADJ	blanc
en	PRO:PER	en
monde	NOM	monde
était	VER:impf	être
baron	NOM	baron
,	PUN	,
on	PRO:PER	on
faisait	VER:impf	faire
vendue	VER:pper	vendre
de	PRP	de
des	PRP:det	du
vite	ADV	vite
cloches	NOM	cloche
fuyait	VER:impf	fuir
<EOS>	<EOS>	<EOS>
.	SENT	.
et	KON	et
.	SENT	.
qu'	PRO:REL	que
Voici	NAM	voici
le	DET:ART	le
où	PRO:REL	où
de	PRP	de
éclairés	VER:pper	éclairer
comme	KON	comme
un	DET:ART	un
à	PRP	à
point	NOM	point
y	PRO:PER	y
château	NOM	château
des	PRP:det	du
un	NUM	un
,	PUN	,
dormait	VER:impf	dormir
un	DET:ART	un
sorte	NOM	sorte
les	DET:ART	le
tapisserie	NOM	tapisserie
pour	PRP	pour
en	PRP	en
double	ADJ	double
le	DET:ART	le
un	DET:ART	un
»	PUN:cit	»
,	PUN	,
grands	ADJ	grand
tout	PRO:IND	tout
suffi	VER:pper	suffire
femmes	NOM	femme
déchire	VER:pres	déchirer
le	DET:ART	le
,	PUN	,
un	DET:ART	un
en	PRP	en
fendus	VER:pper	fendre
premier	NOM	premier
s'	PRO:PER	se
bonheurs	NOM	bonheur
.	SENT	.
s'	PRO:PER	se
,	PUN	,
une	DET:ART	un
neuvième	NOM	neuvième
du	PRP:det	du
fille	NOM	fille
,	PUN	,
et	KON	et
ce	PRO:DEM	ce
que	KON	que
.	SENT	.
agrandit	VER:pres	agrandir
de	PRP	de
position	NOM	position
<EOS>	<EOS>	<EOS>
place	NOM	place
<EOS>	<EOS>	<EOS>
cette	PRO:DEM	ce
leurs	DET:POS	leur
fond	NOM	fond
une	DET:ART	un
francs	ADJ	franc
ferme	NOM	ferme
enjamber	VER:infi	enjamber
de	PRP	de
sonnaient	VER:impf	sonner
d'	PRP	de
,	PUN	,
Il	PRO:PER	il
qu'	KON	que
développa	VER:simp	développer
en	PRP	en
soir	NOM	soir
verras	VER:futu	voir
<EOS>	<EOS>	<EOS>
de	PRP	de
se	PRO:PER	se
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
et	KON	et
il	PRO:PER	il
et	KON	et
Le	DET:ART	le
Deux	NUM	deux
point	ADV	point
entendaient	VER:impf	entendre
d'	PRP	de
.	SENT	.
et	KON	et
enfant	NOM	enfant
coucha	VER:simp	coucher
Cependant	ADV	cependant
amie	ADJ	ami
la	DET:ART	le
alluma	VER:simp	allumer
compta	VER:simp	compter
ouvert	VER:pper	ouvrir
portes	NOM	porte
sur	PRP	sur
des	PRP:det	du
rien	ADV	rien
.	SENT	.
s'	PRO:PER	se
un	DET:ART	un
tout	ADV	tout
de	PRP	de
de	PRP	de
on	PRO:PER	on
était	VER:impf	être
;	PUN	;
un	DET:ART	un
pont	NOM	pont
.	SENT	.
escalier	NOM	escalier
,	PUN	,
la	DET:ART	le
ne	ADV	ne
avec	PRP	avec
mon	DET:POS	mon
.	SENT	.
feuillages	NOM	feuillage
.	SENT	.
de	PRP	de
séchait	VER:impf	sécher
avec	PRP	avec
comment	ADV	comment
le	DET:ART	le
<EOS>	<EOS>	<EOS>
,	PUN	,
joie	NOM	joie
<EOS>	<EOS>	<EOS>
mirent	VER:pres	mirer
administrées	VER:pper	administrer
pierres	NOM	pierre
Fables	NAM	fables
la	DET:ART	le
,	PUN	,
excepté	PRP	excepté
une	DET:ART	un
lune	NOM	lune
.	SENT	.
dans	PRP	dans
habiterons	VER:futu	habiter
d'	PRP	de
au	PRP:det	au
couchées	VER:pper	coucher
donner	VER:infi	donner
engourdissement	NOM	engourdissement
sur	PRP	sur
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
dans	PRP	dans
azur	NOM	azur
une	DET:ART	un
voiture	NOM	voiture
le	DET:ART	le
gaiement	ADV	gaiement
que	KON	que
race	NOM	race
,	PUN	,
,	PUN	,
roulement	NOM	roulement
peu	ADV	peu
facilité	VER:pper	faciliter
<EOS>	<EOS>	<EOS>
,	PUN	,
avaient	VER:impf	avoir
coup	NOM	coup
;	PUN	;
<EOS>	<EOS>	<EOS>
bleu	ADJ	bleu
éparpillèrent	VER:simp	éparpiller
et	KON	et
,	PUN	,
<EOS>	<EOS>	<EOS>
.	SENT	.
avoine	NOM	avoine
,	PUN	,
<EOS>	<EOS>	<EOS>
Elle	NAM	elle
,	PUN	,
s'	PRO:PER	se
de	PRP	de
;	PUN	;
arrêta	VER:simp	arrêter
derrière	PRP	derrière
revenu	NOM	revenu
rires	NOM	rire
rez-de-chaussée	NOM	rez-de-chaussée
l'	PRO:PER	la|le
le	DET:ART	le
la	DET:ART	le
de	PRP	de
manger	VER:infi	manger
surgit	VER:pres	surgir
Un	DET:ART	un
oreilles	NOM	oreille
,	PUN	,
dépensé	VER:pper	dépenser
et	KON	et
demeuraient	VER:impf	demeurer
de	PRP	de
?	SENT	?
gaieté	NOM	gaieté
,	PUN	,
où	PRO:REL	où
presque	ADV	presque
la	DET:ART	le
salon	NOM	salon
d'	PRP	de
ténèbres	NOM	ténèbre
détresse	NOM	détresse
,	PUN	,
tous	PRO:IND	tout
le	DET:ART	le
;	PUN	;
exténuée	VER:pper	exténuer
Jeanne	NAM	jeanne
.	SENT	.
champ	NOM	champ
souvent	ADV	souvent
faces	NOM	face
les	DET:ART	le
de	PRP	de
faire	VER:infi	faire
hautes	ADJ	haut
petite	ADJ	petit
et	KON	et
n'	ADV	ne
possédaient	VER:impf	posséder
sa	DET:POS	son
.	SENT	.
beau	ADJ	beau
quatre	NUM	quatre
Un	DET:ART	un
argent	NOM	argent
sa	DET:POS	son
elle	PRO:PER	elle
C'	PRO:DEM	ce
;	PUN	;
songe	NOM	songe
grandes	ADJ	grand
maintenant	ADV	maintenant
livres	NOM	livre
d'	PRP	de
fine	ADJ	fin
un	DET:ART	un
maintenant	ADV	maintenant
dans	PRP	dans
grises	ADJ	gris
La	DET:ART	le
point	NOM	point
Ah	NAM	ah
au	PRP:det	au
s'	PRO:PER	se
l'	DET:ART	le
sans	PRP	sans
Et	KON	et
deux	NUM	deux
.	SENT	.
nuit	NOM	nuit
ne	ADV	ne
aurait	VER:cond	avoir
geignant	VER:ppre	geindre
désormais	ADV	désormais
tout	ADV	tout
,	PUN	,
voix	NOM	voix
cent	NUM	cent
mille	NUM	mille
,	PUN	,
ouvrant	VER:ppre	ouvrer|ouvrir
réparé	VER:pper	réparer
<EOS>	<EOS>	<EOS>
en	PRP	en
aimée	VER:pper	aimer
réveillée	VER:pper	réveiller
jardins	NOM	jardin
Cette	NAM	cette
blanchir	VER:infi	blanchir
sais	VER:pres	savoir
la	DET:ART	le
des	PRP:det	du
auraient	VER:cond	avoir
,	PUN	,
«	PUN:cit	«
un	DET:ART	un
rouge	ADJ	rouge
leur	DET:POS	leur
ramassa	VER:simp	ramasser
prenaient	VER:impf	prendre
Dieu	NOM	dieu
sapins	NOM	sapin
des	PRP:det	du
un	DET:ART	un
violence	NOM	violence
.	SENT	.
le	DET:ART	le
loin	NOM	loin
illumina	VER:simp	illuminer
ils	PRO:PER	il
deux	NUM	deux
averse	NOM	averse
vide	NOM	vide
fillette	NOM	fillette
bonté	NOM	bonté
-ce	PRO:DEM	ce
entrait	VER:impf	entrer
dans	PRP	dans
.	SENT	.
éveilla	VER:simp	éveiller
Le	DET:ART	le
à	PRP	à
de	PRP	de
laisser	VER:infi	laisser
La	DET:ART	le
.	SENT	.
du	PRP:det	du
,	PUN	,
élever	VER:infi	élever
tarissait	VER:impf	tarir
;	PUN	;
;	PUN	;
genoux	NOM	genou
«	PUN:cit	«
retrouvant	VER:ppre	retrouver
spacieuses	ADJ	spacieux
ciel	NOM	ciel
les	DET:ART	le
ma	DET:POS	mon
çà	ADV	çà
cesse	NOM	cesse
des	PRP:det	du
de	PRP	de
répondit	VER:simp	répondre
Fontaine	NAM	fontaine
sur	PRP	sur
la	DET:ART	le
»	PUN:cit	»
portèrent	VER:simp	porter
heureux	ADJ	heureux
cependant	ADV	cependant
centre	NOM	centre
les	DET:ART	le
la	DET:ART	le
voyait	VER:impf	voir
tranquillement	ADV	tranquillement
.	SENT	.
bois	NOM	bois
fond	NOM	fond
Parfois	ADV	parfois
que	ADV	que
eau	NOM	eau
et	KON	et
six	NUM	six
leur	PRO:PER	lui
des	PRP:det	du
arrivait	VER:impf	arriver
On	PRO:PER	on
souffle	NOM	souffle
par	PRP	par
francs	NOM	franc
et	KON	et
l'	DET:ART	le
enfantine	ADJ	enfantin
s'	PRO:PER	se
normandes	ADJ	normand
ébauché	VER:pper	ébaucher
Peuples	NOM	peuple
tête-à-tête	NOM	tête-à-tête
travers	NOM	travers
superbe	ADJ	superbe
se	PRO:PER	se
tout	PRO:IND	tout
un	DET:ART	un
<EOS>	<EOS>	<EOS>
les	DET:ART	le
immense	ADJ	immense
rendu	VER:pper	rendre
,	PUN	,
,	PUN	,
calèche	NOM	calèche
trente	NUM	trente
ne	ADV	ne
engourdie	VER:pper	engourdir
fait	NOM	fait
passer	VER:infi	passer
soupir	NOM	soupir
de	PRP	de
du	PRP:det	du
traversait	VER:impf	traverser
une	DET:ART	un
.	SENT	.
laissées	VER:pper	laisser
la	DET:ART	le
s'	PRO:PER	se
an	NOM	an
la	PRO:PER	la
terres	NOM	terre
ses	DET:POS	son
fusée	NOM	fusée
d'	PRP	de
,	PUN	,
Dans	PRP	dans
était	VER:impf	être
.	SENT	.
environ	PRP	environ
,	PUN	,
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
un	NUM	un
les	DET:ART	le
le	DET:ART	le
souriaient	VER:impf	sourire
corps	NOM	corps
