éternel	ADJ	éternel
train	NOM	train
particulière	ADJ	particulier
disant	VER:ppre	dire
Tu	PRO:PER	tu
de	PRP	de
<EOS>	<EOS>	<EOS>
en	PRP	en
faire	VER:infi	faire
les	DET:ART	le
continue	ADJ	continu
même	ADV	même
--	PUN	--
<EOS>	<EOS>	<EOS>
Limousin	NAM	limousin
laissée	VER:pper	laisser
.	SENT	.
.	SENT	.
amoureuses	ADJ	amoureux
amoureux	ADJ	amoureux
de	PRP	de
cela	PRO:DEM	cela
que	KON	que
et	KON	et
la	PRO:PER	la
!	SENT	!
jour	NOM	jour
à	PRP	à
.	SENT	.
de	PRP	de
ai	VER:pres	avoir
,	PUN	,
femme	NOM	femme
du	PRP:det	du
la	DET:ART	le
<EOS>	<EOS>	<EOS>
que	PRO:REL	que
--	PUN	--
Limousin	NAM	limousin
n'	ADV	ne
,	PUN	,
en	PRO:PER	en
jeter	VER:infi	jeter
pas	ADV	pas
hommes	NOM	homme
Puisque	KON	puisque
y	PRO:PER	y
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
le	DET:ART	le
vit	VER:pres	vivre
dimanche	NOM	dimanche
invalide	NOM	invalide
dit	VER:pres	dire
jour	NOM	jour
<EOS>	<EOS>	<EOS>
besoin	NOM	besoin
En	PRP	en
voudrait	VER:cond	vouloir
la	DET:ART	le
m'	PRO:PER	me
suis	VER:pres	suivre|être
d'	PRP	de
n'	ADV	ne
!	SENT	!
pauvre	NOM	pauvre
vingt-six	NUM	vingt-six
est	VER:pres	être
ver	NOM	ver
coup	NOM	coup
<EOS>	<EOS>	<EOS>
ans	NOM	an
travers	NOM	travers
a	VER:pres	avoir
,	PUN	,
était	VER:impf	être
effet	NOM	effet
--	PUN	--
mon	DET:POS	mon
--	PUN	--
oui	INT	oui
le	DET:ART	le
ne	ADV	ne
est	VER:pres	être
!	SENT	!
J'	PRO:PER	je
bien	ADV	bien
donc	ADV	donc
,	PUN	,
main	NOM	main
soupira	VER:simp	soupirer
on	PRO:PER	on
prisonnières	NOM	prisonnier
--	PUN	--
je	PRO:PER	je
bois	NOM	bois
invalide	NOM	invalide
a	VER:pres	avoir
magister	NOM	magister
dépend	VER:pres	dépendre
dors	VER:pres	dormir
quand	KON	quand
ce	PRO:DEM	ce
ai	VER:pres	avoir
elle	PRO:PER	elle
il	PRO:PER	il
renverrait	VER:cond	renvoyer
,	PUN	,
haute	ADJ	haut
toits	NOM	toit
.	SENT	.
la	DET:ART	le
aie	VER:subp	avoir
.	SENT	.
demoiselle	NOM	demoiselle
et	KON	et
<EOS>	<EOS>	<EOS>
bout	NOM	bout
,	PUN	,
des	PRP:det	du
--	PUN	--
qui	PRO:REL	qui
ancien	NOM	ancien
quand	KON	quand
<EOS>	<EOS>	<EOS>
y	PRO:PER	y
mon	DET:POS	mon
,	PUN	,
étendit	VER:simp	étendre
moustache	NOM	moustache
aperçut	VER:simp	apercevoir
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
si	KON	si
serait	VER:cond	être
promène	VER:pres	promener
,	PUN	,
un	DET:ART	un
sont	VER:pres	être
Tout	ADV	tout
bon	ADJ	bon
d'	PRP	de
pas	ADV	pas
de	PRP	de
toi	PRO:PER	toi
j'	PRO:PER	je
avais	VER:impf	avoir
<EOS>	<EOS>	<EOS>
Oh	INT	oh
marteau	NOM	marteau
...	PUN	...
.	SENT	.
<EOS>	<EOS>	<EOS>
la	PRO:PER	la
pauvre	NOM	pauvre
hirondelle	NOM	hirondelle
un	DET:ART	un
dit	VER:pres	dire
te	PRO:PER	te
la	DET:ART	le
des	PRP:det	du
a	VER:pres	avoir
amour	NOM	amour
dit-il	NOM	dit-il
dit	VER:pres	dire
-là	ADV	là
jusqu'	PRP	jusque
!	SENT	!
point	NOM	point
pas	ADV	pas
peut-être	ADV	peut-être
vous	PRO:PER	vous
pas	ADV	pas
<EOS>	<EOS>	<EOS>
ne	ADV	ne
ne	ADV	ne
aurai	VER:futu	avoir
conseil	NOM	conseil
à	PRP	à
travers	NOM	travers
<EOS>	<EOS>	<EOS>
.	SENT	.
de	PRP	de
<EOS>	<EOS>	<EOS>
--	PUN	--
empêche	VER:pres	empêcher
les	DET:ART	le
bon	ADJ	bon
--	PUN	--
contempler	VER:infi	contempler
semble	VER:pres	sembler
je	PRO:PER	je
.	SENT	.
pour	PRP	pour
ouvrage	NOM	ouvrage
d'	PRP	de
,	PUN	,
des	PRP:det	du
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
<EOS>	<EOS>	<EOS>
,	PUN	,
des	PRP:det	du
,	PUN	,
Limousin	NAM	limousin
je	PRO:PER	je
un	DET:ART	un
<EOS>	<EOS>	<EOS>
et	KON	et
sienne	PRO:POS	sien
bast	NOM	bast
jeter	VER:infi	jeter
,	PUN	,
maisons	NOM	maison
elle	PRO:PER	elle
a	VER:pres	avoir
Mais	KON	mais
ne	ADV	ne
quand	KON	quand
les	PRO:PER	la|le
je	PRO:PER	je
étais	VER:impf	être
voiture	NOM	voiture
le	DET:ART	le
ai	VER:pres	avoir
coulait	VER:impf	couler
<EOS>	<EOS>	<EOS>
Puisque	KON	puisque
dit	VER:pres	dire
,	PUN	,
la	DET:ART	le
que	KON	que
rien	ADV	rien
<EOS>	<EOS>	<EOS>
accoudée	VER:pper	accouder
suis	VER:pres	suivre|être
de	PRP	de
riant	VER:ppre	rire
et	KON	et
ont	VER:pres	avoir
Ah	INT	ah
me	PRO:PER	me
<EOS>	<EOS>	<EOS>
--	PUN	--
leur	DET:POS	leur
,	PUN	,
n'	ADV	ne
peut	VER:pres	pouvoir
ne	ADV	ne
a	VER:pres	avoir
toi	PRO:PER	toi
la	DET:ART	le
mon	DET:POS	mon
soupir	NOM	soupir
es	VER:pres	être
voix	NOM	voix
dans	PRP	dans
regard	NOM	regard
invalide	NOM	invalide
rue	NOM	rue
de	PRP	de
les	DET:ART	le
volée	NOM	volée
Oh	INT	oh
de	PRP	de
--	PUN	--
n'	ADV	ne
maître	NOM	maître
,	PUN	,
<EOS>	<EOS>	<EOS>
passant	NOM	passant
verrez	VER:futu	voir
il	PRO:PER	il
...	PUN	...
Le	DET:ART	le
n'	ADV	ne
aisément	ADV	aisément
donc	ADV	donc
peuvent	VER:pres	pouvoir
,	PUN	,
est-elle	ADJ	est-elle
,	PUN	,
joue	NOM	joue
je	PRO:PER	je
m'	PRO:PER	me
C'	PRO:DEM	ce
cage	NOM	cage
,	PUN	,
,	PUN	,
.	SENT	.
un	DET:ART	un
pas	ADV	pas
Russes	NAM	russes
--	PUN	--
une	DET:ART	un
et	KON	et
,	PUN	,
y	PRO:PER	y
envoler	VER:infi	envoler
<EOS>	<EOS>	<EOS>
en	PRO:PER	en
Limousin	NAM	limousin
de	PRP	de
affaire	NOM	affaire
.	SENT	.
aller	VER:infi	aller
bas	ADV	bas
toutes	PRO:IND	tout
!	SENT	!
occasion	NOM	occasion
-là	ADV	là
je	PRO:PER	je
mise	VER:pper	mettre
je	PRO:PER	je
ai	VER:pres	avoir
vinsse	VER:subi	venir
y	PRO:PER	y
dont	PRO:REL	dont
fait	VER:pres	faire
besoin	NOM	besoin
conséquent	ADJ	conséquent
planches	NOM	planche
tas	NOM	tas
amoureux	ADJ	amoureux
,	PUN	,
connaît	VER:pres	connaître
sur	PRP	sur
Hé	INT	hé
pas	ADV	pas
deviennent	VER:pres	devenir
Elle	PRO:PER	elle
ça	PRO:DEM	cela
par	PRP	par
,	PUN	,
--	PUN	--
conseil	NOM	conseil
ouverture	NOM	ouverture
,	PUN	,
l'	DET:ART	le
qui	PRO:REL	qui
coup	NOM	coup
<EOS>	<EOS>	<EOS>
on	PRO:PER	on
,	PUN	,
de	PRP	de
qui	PRO:REL	qui
tête	NOM	tête
le	DET:ART	le
vous	PRO:PER	vous
un	DET:ART	un
suis	VER:pres	suivre|être
glisse	VER:pres	glisser
donnerai	VER:futu	donner
n'	ADV	ne
du	PRP:det	du
fort	ADJ	fort
un	DET:ART	un
ne	ADV	ne
je	PRO:PER	je
même	ADV	même
.	SENT	.
étoiles	NOM	étoile
que	KON	que
l'	DET:ART	le
--	PUN	--
pas	ADV	pas
planches	NOM	planche
souri	VER:pper	sourire
-moi	PRO:PER	moi
<EOS>	<EOS>	<EOS>
sa	DET:POS	son
que	KON	que
garçon	NOM	garçon
pour	PRP	pour
a	VER:pres	avoir
bien	ADV	bien
peur	NOM	peur
?	SENT	?
.	SENT	.
.	SENT	.
Limousin	NAM	limousin
,	PUN	,
de	PRP	de
montant	VER:ppre	monter
avec	PRP	avec
,	PUN	,
qui	PRO:REL	qui
village	NOM	village
fenêtre	NOM	fenêtre
sur	PRP	sur
perdes	VER:subp	perdre
fois	NOM	fois
vingt	NUM	vingt
pour	PRP	pour
avait	VER:impf	avoir
s'	PRO:PER	se
le	DET:ART	le
ver	NOM	ver
terre	NOM	terre
à	PRP	à
Je	PRO:PER	je
ça	PRO:DEM	cela
enfin	ADV	enfin
j'	PRO:PER	je
<EOS>	<EOS>	<EOS>
allais	VER:impf	aller
je	PRO:PER	je
en	PRP	en
nous	PRO:PER	nous
ai	VER:pres	avoir
de	PRP	de
,	PUN	,
malin	ADJ	malin
Oui	INT	oui
connaît	VER:pres	connaître
a	VER:pres	avoir
sait	VER:pres	savoir
je	PRO:PER	je
je	PRO:PER	je
une	DET:ART	un
<EOS>	<EOS>	<EOS>
comme	KON	comme
le	DET:ART	le
à	PRP	à
debout	ADV	debout
l'	DET:ART	le
L'	DET:ART	le
sa	DET:POS	son
,	PUN	,
il	PRO:PER	il
dit-il	NOM	dit-il
ne	ADV	ne
,	PUN	,
Je	PRO:PER	je
Tu	PRO:PER	tu
plus	ADV	plus
,	PUN	,
<EOS>	<EOS>	<EOS>
main	NOM	main
Il	PRO:PER	il
Et	KON	et
air	NOM	air
est	VER:pres	être
contente	ADJ	content
--	PUN	--
,	PUN	,
une	DET:ART	un
que	KON	que
.	SENT	.
reçu	VER:pper	recevoir
haut	ADJ	haut
tu	PRO:PER	tu
croire	VER:infi	croire
l'	DET:ART	le
larme	NOM	larme
que	KON	que
,	PUN	,
Le	DET:ART	le
vu	VER:pper	voir
<EOS>	<EOS>	<EOS>
,	PUN	,
j'	PRO:PER	je
parler	VER:infi	parler
dit	VER:pres	dire
en	PRP	en
alors	ADV	alors
toi	PRO:PER	toi
ailes	NOM	aile
il	PRO:PER	il
quatorze	NUM	quatorze
fois	NOM	fois
jamais	ADV	jamais
attendit	VER:simp	attendre
,	PUN	,
sa	DET:POS	son
belle	ADJ	beau
.	SENT	.
pas	ADV	pas
parles	VER:pres	parler
maison	NOM	maison
a	VER:pres	avoir
mais	KON	mais
elle	PRO:PER	elle
écoutez	VER:pres	écouter
et	KON	et
si	KON	si
de	PRP	de
heures	NOM	heure
m'	PRO:PER	me
.	SENT	.
à	PRP	à
besoin	NOM	besoin
ça	PRO:DEM	cela
,	PUN	,
--	PUN	--
.	SENT	.
qui	PRO:REL	qui
en	PRP	en
te	PRO:PER	te
rue	NOM	rue
la	DET:ART	le
s'	PRO:PER	se
si	KON	si
la	DET:ART	le
<EOS>	<EOS>	<EOS>
les	DET:ART	le
a	VER:pres	avoir
vers	PRP	vers
es	VER:pres	être
moi	PRO:PER	moi
petite	ADJ	petit
de	PRP	de
--	PUN	--
dans	PRP	dans
Bon	ADJ	bon
on	PRO:PER	on
seule	ADJ	seul
à	PRP	à
manqué	VER:pper	manquer
les	PRO:PER	la|le
eut	VER:simp	avoir
je	PRO:PER	je
--	PUN	--
,	PUN	,
,	PUN	,
sourire	VER:infi	sourire
les	DET:ART	le
,	PUN	,
voiture	NOM	voiture
lui	PRO:PER	lui
--	PUN	--
même	ADV	même
:	PUN	:
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
invalide	NOM	invalide
,	PUN	,
--	PUN	--
chenilles	NOM	chenille
soldat	NOM	soldat
quand	KON	quand
tout	ADV	tout
jambe	NOM	jambe
comme	ADV	comme
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
et	KON	et
--	PUN	--
vois	VER:pres	voir
elle	PRO:PER	elle
--	PUN	--
voiture	NOM	voiture
innocent	ADJ	innocent
à	PRP	à
<EOS>	<EOS>	<EOS>
sautais	VER:impf	sauter
ni	KON	ni
--	PUN	--
;	PUN	;
,	PUN	,
.	SENT	.
terre	NOM	terre
-moi	PRO:PER	moi
regardant	VER:ppre	regarder
C'	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
est	VER:pres	être
avais	VER:impf	avoir
comme	ADV	comme
et	KON	et
croisée	NOM	croisée
du	PRP:det	du
du	PRP:det	du
un	DET:ART	un
,	PUN	,
les	DET:ART	le
.	SENT	.
ne	ADV	ne
<EOS>	<EOS>	<EOS>
.	SENT	.
zouave	NOM	zouave
--	PUN	--
<EOS>	<EOS>	<EOS>
en	PRO:PER	en
<EOS>	<EOS>	<EOS>
les	PRO:PER	la|le
les	DET:ART	le
et	KON	et
Limousin	NAM	limousin
.	SENT	.
a	VER:pres	avoir
au	PRP:det	au
J'	PRO:PER	je
,	PUN	,
lendemain	NOM	lendemain
.	SENT	.
forte	ADJ	fort
me	PRO:PER	me
,	PUN	,
peut-être	ADV	peut-être
Turbigo	NAM	turbigo
:	PUN	:
Louis-le-Grand	NAM	louis-le-grand
me	PRO:PER	me
promenade	NOM	promenade
Ça	PRO:DEM	cela
Limousin	NAM	limousin
comme	KON	comme
là-bas	ADV	là-bas
par	PRP	par
<EOS>	<EOS>	<EOS>
plus	ADV	plus
!	SENT	!
<EOS>	<EOS>	<EOS>
quartier	NOM	quartier
ça	PRO:DEM	cela
une	DET:ART	un
pauvre	ADJ	pauvre
continua	VER:simp	continuer
<EOS>	<EOS>	<EOS>
,	PUN	,
que	KON	que
...	PUN	...
--	PUN	--
?	SENT	?
--	PUN	--
de	PRP	de
<EOS>	<EOS>	<EOS>
fou	ADJ	fou
encore	ADV	encore
?	SENT	?
mon	DET:POS	mon
puisque	KON	puisque
vais	VER:pres	aller
--	PUN	--
carotté	VER:pper	carotter
étoile	NOM	étoile
monte	VER:pres	monter
plus	ADV	plus
à	PRP	à
moins	ADV	moins
,	PUN	,
suspendu	VER:pper	suspendre
pas	ADV	pas
Limousin	NAM	limousin
,	PUN	,
ce	PRO:DEM	ce
,	PUN	,
tête	NOM	tête
,	PUN	,
gardent	VER:pres	garder
donc	ADV	donc
comme	KON	comme
sa	DET:POS	son
trouver	VER:infi	trouver
et	KON	et
maçon	NOM	maçon
quittent	VER:pres	quitter
prisonnière	NOM	prisonnier
tu	PRO:PER	tu
un	DET:ART	un
à	PRP	à
avec	PRP	avec
adressa	VER:simp	adresser
,	PUN	,
de	PRP	de
l'	DET:ART	le
Là	ADV	là
en	PRP	en
mon	DET:POS	mon
pas	ADV	pas
je	PRO:PER	je
--	PUN	--
par-dessus	ADV	par-dessus
une	DET:ART	un
gens	NOM	gens
<EOS>	<EOS>	<EOS>
papillons	NOM	papillon
autre	ADJ	autre
celle	PRO:DEM	celui
des	PRP:det	du
ceux	PRO:DEM	celui
Chaque	PRO:IND	chaque
-vous	PRO:PER	vous
--	PUN	--
chantier	NOM	chantier
?	SENT	?
fou	ADJ	fou
,	PUN	,
fit	VER:simp	faire
sourire	NOM	sourire
au	PRP:det	au
lueur	NOM	lueur
,	PUN	,
qui	PRO:REL	qui
chantier	NOM	chantier
la	DET:ART	le
fenêtre	NOM	fenêtre
,	PUN	,
elle	PRO:PER	elle
,	PUN	,
premier	NUM	premier
--	PUN	--
Tu	PRO:PER	tu
terre	NOM	terre
La	DET:ART	le
une	DET:ART	un
en	PRP	en
ans	NOM	an
suite	NOM	suite
non	ADV	non
pas	ADV	pas
de	PRP	de
<EOS>	<EOS>	<EOS>
Non	ADV	non
<EOS>	<EOS>	<EOS>
est	VER:pres	être
était	VER:impf	être
ai	VER:pres	avoir
deux	NUM	deux
connu	VER:pper	connaître
Ah	INT	ah
?	SENT	?
un	DET:ART	un
le	DET:ART	le
À	PRP	à
prison	NOM	prison
.	SENT	.
n'	ADV	ne
était	VER:impf	être
l'	DET:ART	le
est	VER:pres	être
--	PUN	--
murmura	VER:simp	murmurer
es	VER:pres	être
Le	DET:ART	le
que	KON	que
?	SENT	?
une	DET:ART	un
<SEG>
qu'	PRO:REL	que
les	DET:ART	le
Anglaise	NAM	anglaise
et	KON	et
et	KON	et
ait	VER:subp	avoir
et	KON	et
--	PUN	--
Elle	PRO:PER	elle
soiffeur	NOM	soiffeur
je	PRO:PER	je
Anglaise	NAM	anglaise
Limousin	NAM	limousin
architectes	NOM	architecte
gros	ADJ	gros
des	PRP:det	du
pour	PRP	pour
à	PRP	à
<EOS>	<EOS>	<EOS>
de	PRP	de
régale	VER:pres	régaler
comme	KON	comme
.	SENT	.
à	PRP	à
<EOS>	<EOS>	<EOS>
,	PUN	,
a	VER:pres	avoir
en	PRP	en
mois	NOM	moi|mois
J'	PRO:PER	je
occupe	VER:pres	occuper
du	PRP:det	du
domestiques	NOM	domestique
--	PUN	--
donnent	VER:pres	donner
.	SENT	.
,	PUN	,
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
promenait	VER:impf	promener
.	SENT	.
bus	VER:simp	boire
voiture	NOM	voiture
?	SENT	?
deux	NUM	deux
blonde	ADJ	blond
un	DET:ART	un
lord	NOM	lord
--	PUN	--
tous	PRO:IND	tout
voir	VER:infi	voir
c'	PRO:DEM	ce
tous	PRO:IND	tout
les	PRO:PER	la|le
ce	PRO:DEM	ce
connus	VER:pper	connaître
verre	NOM	verre
ni	KON	ni
Oui	INT	oui
vous	PRO:PER	vous
.	SENT	.
?	SENT	?
ni	KON	ni
fait	VER:pper	faire
eut	VER:simp	avoir
est	VER:pres	être
que	KON	que
maison	NOM	maison
je	PRO:PER	je
C'	PRO:DEM	ce
être	VER:infi	être
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
jusqu'	PRP	jusque
souvent	ADV	souvent
mon	DET:POS	mon
Le	DET:ART	le
était	VER:impf	être
la	DET:ART	le
barrières	NOM	barrière
.	SENT	.
l'	DET:ART	le
revois	VER:pres	revoir
J'	PRO:PER	je
?	SENT	?
,	PUN	,
<EOS>	<EOS>	<EOS>
moment	NOM	moment
est	VER:pres	être
de	PRP	de
maison	NOM	maison
achète	VER:pres	acheter
voulez	VER:pres	vouloir
.	SENT	.
pour	PRP	pour
reprit	VER:simp	reprendre
,	PUN	,
.	SENT	.
.	SENT	.
quelque	PRO:IND	quelque
avec	PRP	avec
me	PRO:PER	me
expliqué	VER:pper	expliquer
elle	PRO:PER	elle
pas	ADV	pas
grand	ADJ	grand
Je	PRO:PER	je
de	PRP	de
qui	PRO:REL	qui
croisées	NOM	croisée
,	PUN	,
s'	PRO:PER	se
commencé	VER:pper	commencer
répéter	VER:infi	répéter
comme	ADV	comme
est	VER:pres	être
<EOS>	<EOS>	<EOS>
qu'	PRO:REL	que
étages	NOM	étage
sont	VER:pres	être
que	KON	que
au	PRP:det	au
allais	VER:impf	aller
,	PUN	,
et	KON	et
y	PRO:PER	y
pas	ADV	pas
,	PUN	,
Tandis	KON	tandis
sont	VER:pres	être
dix-neuf	NUM	dix-neuf
,	PUN	,
avec	PRP	avec
l'	PRO:PER	la|le
est	VER:pres	être
--	PUN	--
continua	VER:simp	continuer
de	PRP	de
est	VER:pres	être
!	SENT	!
garnis	VER:pper	garnir
un	DET:ART	un
dimanche	NOM	dimanche
venu	VER:pper	venir
de	PRP	de
rebâtir	VER:infi	rebâtir
ce	PRO:DEM	ce
Vous	PRO:PER	vous
que	PRO:REL	que
tête	NOM	tête
--	PUN	--
ai	VER:pres	avoir
présentés	VER:pper	présenter
.	SENT	.
,	PUN	,
;	PUN	;
de	PRP	de
que	KON	que
ou	KON	ou
ai	VER:pres	avoir
rentrait	VER:pres	rentraire
de	PRP	de
cabinet	NOM	cabinet
Paris	NAM	paris
le	DET:ART	le
ne	ADV	ne
au	PRP:det	au
?	SENT	?
;	PUN	;
une	DET:ART	un
ni	KON	ni
a	VER:pres	avoir
couleurs	NOM	couleur
que	KON	que
l'	DET:ART	le
est	VER:pres	être
,	PUN	,
le	DET:ART	le
seul	ADJ	seul
,	PUN	,
un	DET:ART	un
C'	PRO:DEM	ce
et	KON	et
?	SENT	?
invalide	NOM	invalide
réalité	NOM	réalité
et	KON	et
a	VER:pres	avoir
ne	ADV	ne
qui	PRO:REL	qui
avait	VER:impf	avoir
et	KON	et
est	VER:pres	être
chez	PRP	chez
pas	ADV	pas
diable	NOM	diable
<EOS>	<EOS>	<EOS>
domestiques	ADJ	domestique
<EOS>	<EOS>	<EOS>
dimanche	NOM	dimanche
<EOS>	<EOS>	<EOS>
les	DET:ART	le
vue	NOM	vue
appartement	NOM	appartement
chantiers	NOM	chantier
.	SENT	.
je	PRO:PER	je
les	DET:ART	le
pas	ADV	pas
la	DET:ART	le
observer	VER:infi	observer
pour	PRP	pour
s'	PRO:PER	se
!	SENT	!
.	SENT	.
la	DET:ART	le
cela	PRO:DEM	cela
marchand	NOM	marchand
<EOS>	<EOS>	<EOS>
matériaux	NOM	matériau|matériaux
.	SENT	.
une	DET:ART	un
.	SENT	.
moi	PRO:PER	moi
du	PRP:det	du
a	VER:pres	avoir
une	DET:ART	un
il	PRO:PER	il
pain	NOM	pain
je	PRO:PER	je
donné	VER:pper	donner
Paris	NAM	paris
autour	ADV	autour
ont	VER:pres	avoir
je	PRO:PER	je
Alors	ADV	alors
non	ADV	non
qui	PRO:REL	qui
m'	PRO:PER	me
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
Je	PRO:PER	je
banlieue	NOM	banlieue
dis	VER:pres	dire
achètent	VER:pres	acheter
elle	PRO:PER	elle
.	SENT	.
c'	PRO:DEM	ce
trottoir	NOM	trottoir
petit	ADJ	petit
un	DET:ART	un
c'	PRO:DEM	ce
quand	KON	quand
je	PRO:PER	je
homme	NOM	homme
une	DET:ART	un
fit	VER:simp	faire
jaser	VER:infi	jaser
<EOS>	<EOS>	<EOS>
matin	NOM	matin
patrons	NOM	patron
n'	ADV	ne
,	PUN	,
quelqu'un	PRO:IND	quelqu'un
est	VER:pres	être
Louis-le-Grand	NAM	louis-le-grand
:	PUN	:
conte	VER:pres	conter
parler	VER:infi	parler
moi	PRO:PER	moi
cocotte	NOM	cocotte
,	PUN	,
d'	PRP	de
mots	NOM	mot
où	PRO:REL	où
qui	PRO:REL	qui
je	PRO:PER	je
C'	PRO:DEM	ce
qui	PRO:REL	qui
Anglaise	NAM	anglaise
est	VER:pres	être
veste	NOM	veste
bleue	ADJ	bleu
comme	KON	comme
quartier	NOM	quartier
caboulot	NOM	caboulot
fusse	VER:subi	être
qui	PRO:REL	qui
est	VER:pres	être
ancien	NOM	ancien
rousse	NOM	rousse
.	SENT	.
Pourquoi	ADV	pourquoi
si	ADV	si
,	PUN	,
Elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
du	PRP:det	du
pouvez	VER:pres	pouvoir
revendre	VER:infi	revendre
là	ADV	là
et	KON	et
l'	PRO:PER	la|le
-moi	PRO:PER	moi
moi	PRO:PER	moi
mon	DET:POS	mon
sa	DET:POS	son
est	VER:pres	être
était	VER:impf	être
.	SENT	.
,	PUN	,
n'	ADV	ne
concierge	NOM	concierge
de	PRP	de
soit	VER:subp	être
nous	PRO:PER	nous
une	DET:ART	un
affaires	NOM	affaire
.	SENT	.
tas	NOM	tas
est	VER:pres	être
<EOS>	<EOS>	<EOS>
tout	ADV	tout
hommes	NOM	homme
des	PRP:det	du
de	PRP	de
que	KON	que
chez	PRP	chez
des	PRP:det	du
matin	NOM	matin
doigts	NOM	doigt
agréable	ADJ	agréable
affaire	NOM	affaire
trois	NUM	trois
sur	PRP	sur
entra	VER:simp	entrer
conséquente	ADJ	conséquent
m'	PRO:PER	me
qu'	KON	que
un	DET:ART	un
on	PRO:PER	on
Au	PRP:det	au
rendre	VER:infi	rendre
il	PRO:PER	il
.	SENT	.
soir	NOM	soir
elle	PRO:PER	elle
de	PRP	de
nous	PRO:PER	nous
<EOS>	<EOS>	<EOS>
maison	NOM	maison
<EOS>	<EOS>	<EOS>
la	DET:ART	le
regardais	VER:impf	regarder
maison	NOM	maison
peut	VER:pres	pouvoir
Il	PRO:PER	il
et	KON	et
lire	VER:infi	lire
diamants	NOM	diamant
un	DET:ART	un
regardais	VER:impf	regarder
se	PRO:PER	se
travaillent	VER:pres	travailler
voir	VER:infi	voir
fois	NOM	fois
fromage	NOM	fromage
Elle	PRO:PER	elle
auprès	ADV	auprès
les	DET:ART	le
porte	NOM	porte
dont	PRO:REL	dont
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
aperçut	VER:simp	apercevoir
bagues	NOM	bague|bagues
dit	VER:pres	dire
l'	DET:ART	le
deux	NUM	deux
de	PRP	de
tranchée	NOM	tranchée
mon	DET:POS	mon
nos	DET:POS	notre
.	SENT	.
soldat	NOM	soldat
de	PRP	de
une	DET:ART	un
mon	DET:POS	mon
un	DET:ART	un
,	PUN	,
répondit-il	NOM	répondit-il
Oui	INT	oui
je	PRO:PER	je
les	DET:ART	le
une	DET:ART	un
les	DET:ART	le
les	DET:ART	le
te	PRO:PER	te
venir	VER:infi	venir
-vous	PRO:PER	vous
...	PUN	...
y	PRO:PER	y
.	SENT	.
d'	PRP	de
,	PUN	,
<EOS>	<EOS>	<EOS>
appellerons	VER:futu	appeler
mais	KON	mais
--	PUN	--
visite	NOM	visite
qui	PRO:REL	qui
haute	ADJ	haut
--	PUN	--
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
-vous	PRO:PER	vous
où	PRO:REL	où
coup	NOM	coup
aux	PRP:det	au
rue	NOM	rue
la	DET:ART	le
miss	NOM	miss
conséquent	ADJ	conséquent
y	PRO:PER	y
ça	PRO:DEM	cela
naïvement	ADV	naïvement
vue	VER:pper	voir
à	PRP	à
demeure	VER:pres	demeurer
<EOS>	<EOS>	<EOS>
.	SENT	.
un	DET:ART	un
nous	PRO:PER	nous
,	PUN	,
toujours	ADV	toujours
il	PRO:PER	il
et	KON	et
maison	NOM	maison
lui	PRO:PER	lui
dis	VER:pres	dire
monter	VER:infi	monter
puis	ADV	puis
<EOS>	<EOS>	<EOS>
--	PUN	--
est	VER:pres	être
.	SENT	.
avec	PRP	avec
c'	PRO:DEM	ce
qui	PRO:REL	qui
en	PRP	en
le	DET:ART	le
ouvrage	NOM	ouvrage
<EOS>	<EOS>	<EOS>
renvoyé	VER:pper	renvoyer
l'	DET:ART	le
Il	PRO:PER	il
chemise	NOM	chemise
.	SENT	.
un	DET:ART	un
faire	VER:infi	faire
est	VER:pres	être
dans	PRP	dans
<EOS>	<EOS>	<EOS>
y	PRO:PER	y
se	PRO:PER	se
moellons	NOM	moellon
ont	VER:pres	avoir
en	PRO:PER	en
il	PRO:PER	il
moment	NOM	moment
a	VER:pres	avoir
blonde	ADJ	blond
--	PUN	--
paraît	VER:pres	paraître
à	PRP	à
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
fâche	VER:pres	fâcher
.	SENT	.
dernière	ADJ	dernier
hommes	NOM	homme
demeure	VER:pres	demeurer
m'	PRO:PER	me
.	SENT	.
me	PRO:PER	me
<EOS>	<EOS>	<EOS>
--	PUN	--
sonner	VER:infi	sonner
nous	PRO:PER	nous
.	SENT	.
ont	VER:pres	avoir
descendue	VER:pper	descendre
fenêtres	NOM	fenêtre
L'	DET:ART	le
de	PRP	de
est	VER:pres	être
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
Le	DET:ART	le
Les	DET:ART	le
invalide	NOM	invalide
toujours	ADV	toujours
une	DET:ART	un
ne	ADV	ne
avait	VER:impf	avoir
étions	VER:impf	être
Trône	NAM	trône
