garçons	NOM	garçon
des	PRP:det	du
raretés	NOM	rareté
des	PRP:det	du
un	DET:ART	un
,	PUN	,
,	PUN	,
,	PUN	,
loterie	NOM	loterie
mettait	VER:impf	mettre
du	PRP:det	du
à	PRP	à
polichinelle	NOM	polichinelle
,	PUN	,
géant	NOM	géant
chevaux	NOM	cheval
,	PUN	,
tout	ADV	tout
<SEG>
et	KON	et
bénitier	NOM	bénitier
-même	ADJ	même
à	PRP	à
de	PRP	de
lui	PRO:PER	lui
de	PRP	de
la	DET:ART	le
porcelaine	NOM	porcelaine
,	PUN	,
des	PRP:det	du
,	PUN	,
de	PRP	de
frais	ADJ	frais
jetait	VER:impf	jeter
.	SENT	.
fortune	NOM	fortune
la	DET:ART	le
,	PUN	,
et	KON	et
de	PRP	de
avait	VER:impf	avoir
tourner	VER:infi	tourner
tête	NOM	tête
macarons	NOM	macaron
garde	NOM	garde
une	DET:ART	un
à	PRP	à
,	PUN	,
de	PRP	de
etc	ABR	etc
un	DET:ART	un
la	DET:ART	le
Le	DET:ART	le
c'	PRO:DEM	ce
.	SENT	.
était	VER:impf	être
etc	ABR	etc
roue	NOM	roue
vous	PRO:PER	vous
peu	ADV	peu
belle	ADJ	beau
tasse	NOM	tasse
plaisir	NOM	plaisir
faire	VER:infi	faire
champêtre	ADJ	champêtre
.	SENT	.
;	PUN	;
joie	NOM	joie
,	PUN	,
<SEG>
en	PRP	en
de	PRP	de
son	DET:POS	son
était	VER:impf	être
,	PUN	,
commune	ADJ	commun
valait	VER:impf	valoir
un	DET:ART	un
la	DET:ART	le
il	PRO:PER	il
mieux	ADV	mieux
à	PRP	à
la	DET:ART	le
tout	ADV	tout
autre	ADJ	autre
qui	PRO:REL	qui
Lenoir	NAM	Lenoir
fois	NOM	foi|fois
riait	VER:impf	rire
ne	ADV	ne
les	DET:ART	le
de	PRP	de
,	PUN	,
air	NOM	air
propres	ADJ	propre
pinçait	VER:impf	pincer
ses	DET:POS	son
pas	ADV	pas
ceux	PRO:DEM	celui
enfants	NOM	enfant
et	KON	et
participaient	VER:impf	participer
se	PRO:PER	se
pour	KON	pour
;	PUN	;
cent	NUM	cent
même	ADV	même
père	NOM	père
que	PRO:REL	que
pour	PRP	pour
et	KON	et
le	DET:ART	le
rire	VER:infi	rire
prendre	VER:infi	prendre
sérieux	ADJ	sérieux
car	KON	car
lèvres	NOM	lèvre
quitté	VER:pper	quitter
,	PUN	,
joie	NOM	joie
<SEG>
ordinairement	ADV	ordinairement
rien	ADV	rien
indulgents	ADJ	indulgent
en	PRP	en
et	KON	et
villes	NOM	ville
habitants	NOM	habitant
et	KON	et
éloigné	VER:pper	éloigner
fâché	ADJ	fâché
n'	ADV	ne
de	PRP	de
meilleurs	ADJ	meilleur
maintien	NOM	maintien
regard	NOM	regard
part	NOM	part
rend	VER:pres	rendre
étaient	VER:impf	être
Lenoir	NAM	Lenoir
à	PRP	à
roide	ADJ	roide
loi	NOM	loi
fort	ADJ	fort
ce	PRO:DEM	ce
les	DET:ART	le
.	SENT	.
et	KON	et
inquisiteur	ADJ	inquisiteur
son	DET:POS	son
avec	PRP	avec
faire	VER:infi	faire
D'	PRP	de
père	NOM	père
hameau	NOM	hameau
et	KON	et
,	PUN	,
son	DET:POS	son
rarement	ADV	rarement
à	PRP	à
contradiction	NOM	contradiction
joie	NOM	joie
grandes	ADJ	grand
le	DET:ART	le
,	PUN	,
,	PUN	,
avait	VER:impf	avoir
la	DET:ART	le
des	PRP:det	du
,	PUN	,
ailleurs	ADV	ailleurs
<SEG>
culbutes	NOM	culbute
de	PRP	de
coups	NOM	coup
trois	NUM	trois
Aussi	ADV	aussi
en	PRP	en
le	DET:ART	le
un	DET:ART	un
de	PRP	de
endroit	NOM	endroit
délits	NOM	délit
y	PRO:PER	y
seuls	ADJ	seul
semaine	NOM	semaine
du	PRP:det	du
poing	NOM	poing
de	PRP	de
de	PRP	de
marchand	NOM	marchand
deux	NUM	deux
coup	NOM	coup
était-il	NOM	était-il
jamais	ADV	jamais
,	PUN	,
reste	NOM	reste
petit	ADJ	petit
en	PRP	en
chez	PRP	chez
l'	DET:ART	le
vin	NOM	vin
étaient	VER:impf	être
.	SENT	.
univers	NOM	univers
ou	KON	ou
sortant	VER:ppre	sortir
n'	ADV	ne
c'	PRO:DEM	ce
de	PRP	de
:	PUN	:
,	PUN	,
par	PRP	par
,	PUN	,
quatre	NUM	quatre
trois	NUM	trois
connus	VER:pper	connaître
ignoré	VER:pper	ignorer
pied	NOM	pied
ou	KON	ou
les	DET:ART	le
ce	PRO:DEM	ce
<SEG>
de	PRP	de
très	ADV	très
,	PUN	,
en	PRO:PER	en
elle	PRO:PER	elle
point	ADV	point
abonnés	NOM	abonné
,	PUN	,
qu'	KON	que
fête	NOM	fête
ne	ADV	ne
arrêté	VER:pper	arrêter
journaux	NOM	journal|journau
prisons	NOM	prison
,	PUN	,
les	DET:ART	le
choses	NOM	chose
qui	PRO:REL	qui
de	PRP	de
leurs	DET:POS	leur
de	PRP	de
,	PUN	,
vilaines	ADJ	vilain
revenir	VER:infi	revenir
amendes	NOM	amende
Pour	PRP	pour
Madeleine	NAM	Madeleine
passer	VER:infi	passer
racontent	VER:pres	raconter
nuits	NOM	nuit
,	PUN	,
la	DET:ART	le
voleurs	NOM	voleur
et	KON	et
mauvaises	ADJ	mauvais
à	PRP	à
il	PRO:PER	il
.	SENT	.
de	PRP	de
était	VER:impf	être
d'	PRP	de
de	PRP	de
toutes	PRO:IND	tout
ces	PRO:DEM	ce
bien	ADV	bien
que	KON	que
à	PRP	à
font	VER:pres	faire
serait	VER:cond	être
question	NOM	question
<SEG>
en	PRP	en
sentit	VER:simp	sentir
journée	NOM	journée
,	PUN	,
boulanger	ADJ	boulanger
à	PRP	à
toute	PRO:IND	tout
pauvre	ADJ	pauvre
garder	VER:infi	garder
la	DET:ART	le
travail	NOM	travail
qu'	KON	que
.	SENT	.
il	PRO:PER	il
elle	PRO:PER	elle
la	DET:ART	le
elle	PRO:PER	elle
émotion	NOM	émotion
aller	VER:infi	aller
Madeleine	NAM	Madeleine
,	PUN	,
fût	VER:subi	être
chez	PRP	chez
:	PUN	:
le	DET:ART	le
et	KON	et
une	DET:ART	un
qu'	KON	que
fallait	VER:impf	falloir
bien	ADV	bien
endurcie	VER:pper	endurcir
sa	DET:POS	son
devait	VER:impf	devoir
passant	VER:ppre	passer
,	PUN	,
seulement	ADV	seulement
malade	ADJ	malade
car	KON	car
maman	NOM	maman
la	PRO:PER	la
lit	NOM	lit
et	KON	et
pour	PRP	pour
mais	KON	mais
le	DET:ART	le
verrait	VER:cond	voir
était	VER:impf	être
peine	NOM	peine
au	PRP:det	au
elle	PRO:PER	elle
<SEG>
tout	ADV	tout
inaccoutumée	ADJ	inaccoutumé
bateleurs	NOM	bateleur
mit	VER:simp	mettre
fallait	VER:impf	falloir
pas	ADV	pas
de	PRP	de
ne	ADV	ne
elle	PRO:PER	elle
mais	KON	mais
involontairement	ADV	involontairement
donc	ADV	donc
sa	DET:POS	son
;	PUN	;
la	DET:ART	le
penser	VER:infi	penser
des	PRP:det	du
gentiment	ADV	gentiment
malade	ADJ	malade
premier	NUM	premier
,	PUN	,
à	PRP	à
fête	NOM	fête
,	PUN	,
lui	PRO:PER	lui
cause	NOM	cause
sauta	VER:simp	sauter
maman	NOM	maman
cœur	NOM	cœur
bon	ADJ	bon
du	PRP:det	du
dit	VER:pres	dire
à	PRP	à
.	SENT	.
grande	ADJ	grand
à	PRP	à
Elle	PRO:PER	elle
se	PRO:PER	se
et	KON	et
balayer	VER:infi	balayer|balayer
tambourin	NOM	tambourin
malheureuse	ADJ	malheureux
son	DET:POS	son
au	PRP:det	au
que	KON	que
son	NOM	son
même	ADV	même
il	PRO:PER	il
la	DET:ART	le
,	PUN	,
<SEG>
autant	ADV	autant
et	KON	et
Madeleine	NAM	Madeleine
chambre	NOM	chambre
les	DET:ART	le
pièce	NOM	pièce
doit	VER:pres	devoir
puis	ADV	puis
la	DET:ART	le
entretenir	VER:infi	entretenir
coins	NOM	coin
du	PRP:det	du
sur	PRP	sur
plaine	NOM	plaine
secrets	ADJ	secret
plus	ADV	plus
ouvrant	VER:ppre	ouvrer|ouvrir
qui	PRO:REL	qui
dans	PRP	dans
la	DET:ART	le
et	KON	et
et	KON	et
plus	ADV	plus
les	DET:ART	le
,	PUN	,
fond	NOM	fond
bien	ADV	bien
aussi	ADV	aussi
était	VER:impf	être
qu'	KON	que
,	PUN	,
petite	ADJ	petit
aussi	ADV	aussi
elle	PRO:PER	elle
on	PRO:PER	on
obscure	ADJ	obscur
balaya	VER:simp	balayer|balayer
,	PUN	,
soin	NOM	soin
partout	ADV	partout
étroite	ADJ	étroit
avec	PRP	avec
de	PRP	de
savait	VER:impf	savoir
la	DET:ART	le
,	PUN	,
propreté	NOM	propreté
les	DET:ART	le
.	SENT	.
fort	ADV	fort
<SEG>
allait	VER:impf	aller
la	DET:ART	le
sombres	ADJ	sombre
,	PUN	,
qu'	PRO:REL	que
que	KON	que
.	SENT	.
,	PUN	,
C'	PRO:DEM	ce
suivante	ADJ	suivant
elle	PRO:PER	elle
poussière	NOM	poussière
pas	ADV	pas
.	SENT	.
,	PUN	,
la	DET:ART	le
sa	DET:POS	son
avec	PRP	avec
de	PRP	de
notre	DET:POS	notre
à	PRP	à
voir	VER:infi	voir
aimait	VER:impf	aimer
qu'	KON	que
Fidèle	NOM	fidèle
balai	NOM	balai
ordinaire	NOM	ordinaire
de	PRP	de
son	DET:POS	son
c'	PRO:DEM	ce
chambre	NOM	chambre
la	DET:ART	le
à	PRP	à
dans	PRP	dans
plaisir	NOM	plaisir
ce	PRO:DEM	ce
venait	VER:impf	venir
de	PRP	de
elle	PRO:PER	elle
le	DET:ART	le
était	VER:impf	être
tenait	VER:impf	tenir
principe	NOM	principe
ménagère	NOM	ménager|ménagère
mère	NOM	mère
milieu	NOM	milieu
est	VER:pres	être
,	PUN	,
et	KON	et
n'	ADV	ne
<SEG>
ne	ADV	ne
.	SENT	.
effet	NOM	effet
craindra	VER:futu	craindre
,	PUN	,
se	PRO:PER	se
la	DET:ART	le
dormait	VER:impf	dormir
Madeleine	NAM	Madeleine
se	PRO:PER	se
qui	PRO:REL	qui
ouvrière	ADJ	ouvrier
,	PUN	,
paresse	NOM	paresse
ne	ADV	ne
retourna	VER:simp	retourner
:	PUN	:
que	PRO:REL	que
lit	NOM	lit
tourna	VER:simp	tourner
,	PUN	,
sa	DET:POS	son
ai	VER:pres	avoir
j'	PRO:PER	je
«	PUN:cit	«
bonne	ADV	bonne
»	PUN:cit	»
sera	VER:futu	être
maman	NOM	maman
En	NOM	En
oh	INT	oh
son	DET:POS	son
pas	ADV	pas
:	PUN	:
brave	ADJ	brave
là	ADV	là
!	SENT	!
la	DET:ART	le
disait	VER:impf	dire
se	PRO:PER	se
!	SENT	!
vite	ADV	vite
si	ADV	si
elle	PRO:PER	elle
peine	NOM	peine
Elle	NAM	Elle
enfant	NOM	enfant
De	PRP	de
et	KON	et
pas	ADV	pas
<SEG>
aspect	NOM	aspect
petit	ADJ	petit
aisance	NOM	aisance
si	KON	si
de	PRP	de
Les	DET:ART	le
que	KON	que
et	KON	et
intérieur	NOM	intérieur
enfants	NOM	enfant
d'	PRP	de
rien	ADV	rien
L'	DET:ART	le
à	PRP	à
peu	ADV	peu
.	SENT	.
maison	NOM	maison
.	SENT	.
lasse	ADJ	las
riant	ADJ	riant
eût	VER:subi	avoir
jouaient	VER:impf	jouer
tout	ADV	tout
œil	NOM	œil
mais	KON	mais
ce	PRO:DEM	ce
l'	DET:ART	le
méprendre	VER:infi	méprendre
soigné	VER:pper	soigner
habillés	ADJ	habillé
et	KON	et
ne	ADV	ne
la	DET:ART	le
l'	DET:ART	le
chambre	NOM	chambre
dans	PRP	dans
un	DET:ART	un
Madeleine	NAM	Madeleine
se	PRO:PER	se
étranger	NOM	étranger
un	NUM	un
.	SENT	.
et	KON	et
proprement	ADV	proprement
devant	PRP	devant
attribuer	VER:infi	attribuer
la	DET:ART	le
pu	VER:pper	pouvoir
souffrit	VER:simp	souffrir
bien	ADV	bien
<SEG>
faire	VER:infi	faire
à	PRP	à
elle	PRO:PER	elle
qu'	KON	que
du	PRP:det	du
et	KON	et
de	PRP	de
puissance	NOM	puissance
s'	PRO:PER	se
dans	PRP	dans
utile	ADJ	utile
mit	VER:simp	mettre
il	PRO:PER	il
elle	PRO:PER	elle
d'	PRP	de
,	PUN	,
y	PRO:PER	y
heureuse	ADJ	heureux
une	DET:ART	un
le	DET:ART	le
s'	PRO:PER	se
,	PUN	,
du	PRP:det	du
et	KON	et
avec	PRP	avec
vint	VER:simp	venir
au	PRP:det	au
asseoir	VER:infi	asseoir
enfant	NOM	enfant
mère	NOM	mère
être	VER:infi	être
rendue	VER:pper	rendre
pied	NOM	pied
pour	PRP	pour
causer	VER:infi	causer
dans	PRP	dans
véritable	ADJ	véritable
la	DET:ART	le
a	VER:pres	avoir
sentait	VER:impf	sentir
car	KON	car
sa	DET:POS	son
bien	NOM	bien
une	DET:ART	un
lit	NOM	lit
de	PRP	de
cœur	NOM	cœur
lui	PRO:PER	lui
se	PRO:PER	se
parole	NOM	parole
<SEG>
L'	DET:ART	le
château	NOM	château
longtemps	ADV	longtemps
et	KON	et
cent	NUM	cent
lutté	VER:pper	lutter
de	PRP	de
était	VER:impf	être
,	PUN	,
.	SENT	.
tendrement	ADV	tendrement
pas	NOM	pas
Cependant	ADV	cependant
chérie	VER:pper	chérir
était	VER:impf	être
propriété	NOM	propriété
.	SENT	.
Brigitte	NAM	Brigitte
À	PRP	à
la	DET:ART	le
II	NUM	II
y	PRO:PER	y
belle	ADJ	beau
avait	VER:impf	avoir
grande	ADJ	grand
,	PUN	,
maladie	NOM	maladie
Brigitte	NAM	Brigitte
l'	DET:ART	le
de	PRP	de
de	PRP	de
.	SENT	.
--	PUN	--
une	DET:ART	un
contre	PRP	contre
heure	NOM	heure
elle	PRO:PER	elle
souffrir	VER:infi	souffrir
du	PRP:det	du
à	PRP	à
héritière	NOM	héritier
chaumière	NOM	chaumière
appartenant	VER:ppre	appartenir
il	PRO:PER	il
fatiguée	VER:pper	fatiguer
la	DET:ART	le
avait	VER:impf	avoir
bien	ADV	bien
venue	VER:pper	venir
,	PUN	,
<SEG>
dame	NOM	dame
arbres	NOM	arbre
de	PRP	de
,	PUN	,
son	DET:POS	son
verdure	NOM	verdure
»	PUN:cit	»
Qu'	NAM	Qu'
.	SENT	.
dômes	NOM	dôme
splendide	ADJ	splendide
autre	ADJ	autre
,	PUN	,
pourtant	ADV	pourtant
sous	PRP	sous
les	DET:ART	le
riche	ADJ	riche
heureuse	ADJ	heureux
les	DET:ART	le
de	PRP	de
:	PUN	:
sa	DET:POS	son
ces	PRO:DEM	ce
dans	PRP	dans
nommée	VER:pper	nommer
passants	NOM	passant
être	VER:infi	être
et	KON	et
une	DET:ART	un
!	SENT	!
loin	ADV	loin
Mme	NOM	madame
paraissait	VER:impf	paraître
on	PRO:PER	on
Cette	PRO:DEM	ce
Tenassy	NAM	Tenassy
Et	NOM	Et
«	PUN:cit	«
bien	ADV	bien
parc	NOM	parc
était	VER:impf	être
En	PRO:PER	en
majestueux	ADJ	majestueux
doit	VER:pres	devoir
voyant	VER:ppre	voir
disaient	VER:impf	dire
de	PRP	de
demeure	NOM	demeure
.	SENT	.
veuve	ADJ	veuf|veuve
<SEG>
Non	ADV	non
joyeux	ADJ	joyeux
c'	PRO:DEM	ce
ne	ADV	ne
se	PRO:PER	se
moins	ADV	moins
fortune	NOM	fortune
le	DET:ART	le
,	PUN	,
est	VER:pres	être
verser	VER:infi	verser
,	PUN	,
pas	ADV	pas
connaissait	VER:impf	connaître
cachait	VER:impf	cacher
on	PRO:PER	on
,	PUN	,
confortable	ADJ	confortable
dans	PRP	dans
comment	ADV	comment
on	PRO:PER	on
ce	PRO:DEM	ce
le	DET:ART	le
est	VER:pres	être
pour	PRP	pour
qui	PRO:REL	qui
cette	PRO:DEM	ce
de	PRP	de
,	PUN	,
d'	PRP	de
les	DET:ART	le
contentement	NOM	contentement
élégance	NOM	élégance
,	PUN	,
ou	KON	ou
vaste	ADJ	vaste
intérieur	ADJ	intérieur
uniquement	ADV	uniquement
.	SENT	.
habitation	NOM	habitation
,	PUN	,
en	PRO:PER	en
.	SENT	.
rend	VER:pres	rendre
n'	ADV	ne
le	PRO:PER	le
larmes	NOM	larme
Que	KON	que
plus	ADV	plus
quel	PRO:REL	quel
<SEG>
,	PUN	,
y	PRO:PER	y
,	PUN	,
y	PRO:PER	y
l'	DET:ART	le
croyait	VER:impf	croire
s'	PRO:PER	se
de	PRP	de
petite	ADJ	petit
;	PUN	;
?	SENT	?
Vainement	ADV	vainement
la	DET:ART	le
pas	ADV	pas
jolie	ADJ	joli
Tenassy	NAM	Tenassy
Eh	INT	eh
ces	PRO:DEM	ce
c'	PRO:DEM	ce
qui	PRO:REL	qui
ces	PRO:DEM	ce
plaire	VER:infi	plaire
bois	NOM	bois
prairies	NOM	prairie
contraire	NOM	contraire
Mme	NOM	madame
fille	NOM	fille
,	PUN	,
unique	ADJ	unique
était	VER:impf	être
il	PRO:PER	il
se	PRO:PER	se
personne	NOM	personne
ce	PRO:DEM	ce
.	SENT	.
avait	VER:impf	avoir
de	PRP	de
,	PUN	,
au	PRP:det	au
très	ADV	très
,	PUN	,
malheureuse	ADJ	malheureux
château	NOM	château
là	ADV	là
de	PRP	de
bien	ADV	bien
une	DET:ART	un
de	PRP	de
héritière	NOM	héritier
Blanche	NAM	Blanche
<SEG>
du	PRP:det	du
comblée	VER:pper	combler
l'	PRO:PER	la|le
,	PUN	,
les	PRO:PER	la|le
caresses	NOM	caresse
recevait	VER:impf	recevoir
soins	NOM	soin
eût	VER:subi	avoir
intelligents	ADJ	intelligent
,	PUN	,
seule	ADJ	seul
,	PUN	,
d'	PRP	de
ciel	NOM	ciel
années	NOM	année
,	PUN	,
ses	DET:POS	son
,	PUN	,
;	PUN	;
de	PRP	de
elle	PRO:PER	elle
sans	PRP	sans
survécu	VER:pper	survivre
ces	PRO:DEM	ce
de	PRP	de
de	PRP	de
qui	PRO:REL	qui
depuis	PRP	depuis
entourée	VER:pper	entourer
enfants	NOM	enfant
cadeaux	NOM	cadeau
affection	NOM	affection
on	PRO:PER	on
dernière	ADJ	dernier
avait	VER:impf	avoir
apprécier	VER:infi	apprécier
sept	NUM	sept
,	PUN	,
sans	PRP	sans
de	PRP	de
la	DET:ART	le
,	PUN	,
plus	ADV	plus
,	PUN	,
,	PUN	,
jeunes	ADJ	jeune
la	DET:ART	le
et	KON	et
dons	NOM	don
<SEG>
faisait	VER:impf	faire
;	PUN	;
des	PRP:det	du
être	VER:infi	être
cœur	NOM	cœur
lui	PRO:PER	lui
dû	VER:pper	devoir
bon	ADJ	bon
même	ADV	même
semblait	VER:impf	sembler
encore	ADV	encore
elle	PRO:PER	elle
,	PUN	,
de	PRP	de
.	SENT	.
;	PUN	;
il	PRO:PER	il
la	DET:ART	le
,	PUN	,
il	PRO:PER	il
la	DET:ART	le
que	KON	que
les	PRO:PER	la|le
ainsi	ADV	ainsi
le	DET:ART	le
beaucoup	ADV	beaucoup
devait	VER:impf	devoir
était	VER:impf	être
peine	NOM	peine
souffrance	NOM	souffrance
cela	PRO:DEM	cela
lui	PRO:PER	lui
lui	PRO:PER	lui
manquait	VER:impf	manquer
de	PRP	de
,	PUN	,
qu'	KON	que
choses	NOM	chose
avait	VER:impf	avoir
autres	ADJ	autre
hâtons-nous	NOM	hâtons-nous
Blanche	NAM	Blanche
,	PUN	,
dire	NOM	dire
tout	ADV	tout
lui	PRO:PER	lui
que	PRO:REL	que
et	KON	et
de	PRP	de
remarquer	VER:infi	remarquer
<SEG>
inutilement	ADV	inutilement
était	VER:impf	être
de	PRP	de
à	PRP	à
Mais	KON	mais
ne	ADV	ne
vivant	ADJ	vivant
quelle	PRO:REL	quel
:	PUN	:
faisait	VER:impf	faire
!	SENT	!
et	KON	et
,	PUN	,
n'	ADV	ne
légère	ADJ	léger
de	PRP	de
,	PUN	,
elle	PRO:PER	elle
accomplissait	VER:impf	accomplir
aucun	PRO:IND	aucun
exprès	ADV	exprès
qu'	PRO:REL	que
celle	PRO:DEM	celui
petite	ADJ	petit
presque	ADV	presque
des	PRP:det	du
Étourdie	VER:pper	étourdir
l'	DET:ART	le
ou	KON	ou
colère	NOM	colère
même	ADJ	même
jamais	ADV	jamais
jamais	ADV	jamais
,	PUN	,
.	SENT	.
impatiente	ADJ	impatient
pitié	NOM	pitié
à	PRP	à
que	KON	que
être	NOM	être
Blanche	NAM	Blanche
avait	VER:impf	avoir
elle	PRO:PER	elle
tête	NOM	tête
,	PUN	,
animaux	NOM	animal
mal	ADV	mal
,	PUN	,
attentive	ADJ	attentif
acte	NOM	acte
<SEG>
pour	PRP	pour
ce	PRO:DEM	ce
une	DET:ART	un
lisait	VER:impf	lire|liser
contrariété	NOM	contrariété
goût	NOM	goût
honteuse	ADJ	honteux
;	PUN	;
mère	NOM	mère
,	PUN	,
de	PRP	de
,	PUN	,
peu	ADV	peu
de	PRP	de
chagrin	NOM	chagrin
ou	KON	ou
irritait	VER:impf	irriter
de	PRP	de
et	KON	et
aucun	PRO:IND	aucun
ignorance	NOM	ignorance
sans	PRP	sans
comprendre	VER:infi	comprendre
qui	PRO:REL	qui
est	VER:pres	être
elle	PRO:PER	elle
par	PRP	par
demeurait	VER:impf	demeurer
,	PUN	,
fort	ADV	fort
genre	NOM	genre
paresseuse	ADJ	paresseux
,	PUN	,
s'	PRO:PER	se
Sa	DET:POS	son
étudiait	VER:impf	étudier
ridicule	ADJ	ridicule
et	KON	et
moindre	ADJ	moindre
elle	PRO:PER	elle
.	SENT	.
sans	PRP	sans
mal	ADV	mal
travail	NOM	travail
beaucoup	ADV	beaucoup
la	DET:ART	le
dans	PRP	dans
avait	VER:impf	avoir
conséquent	ADJ	conséquent
,	PUN	,
<SEG>
sur	PRP	sur
il	PRO:PER	il
rêver	VER:infi	rêver
trouvait	VER:impf	trouver
à	PRP	à
,	PUN	,
une	DET:ART	un
réfléchie	ADJ	réfléchi
était	VER:impf	être
fille	NOM	fille
et	KON	et
mal	ADV	mal
lui	PRO:PER	lui
quoiqu'elle	NOM	quoiqu'elle
s'	PRO:PER	se
parce	KON	parce
ses	DET:POS	son
plu	VER:pper	plaire|pleuvoir
la	PRO:PER	la
qu'	KON	que
Blanche	NAM	Blanche
fût	VER:subi	être
et	KON	et
autrefois	ADV	autrefois
en	PRP	en
berçant	VER:ppre	bercer
riche	ADJ	riche
petite	ADJ	petit
elle	PRO:PER	elle
manquait	VER:impf	manquer
,	PUN	,
elle	PRO:PER	elle
L'	DET:ART	le
telle	PRO:DEM	tel
se	PRO:PER	se
se	PRO:PER	se
,	PUN	,
de	PRP	de
son	DET:POS	son
éducation	NOM	éducation
soumise	VER:pper	soumettre
pauvre	ADJ	pauvre
.	SENT	.
bonne	ADJ	bon
enfant	NOM	enfant
faisait	VER:impf	faire
genoux	NOM	genou
obéissante	ADJ	obéissant
qu'	PRO:REL	que
,	PUN	,
<SEG>
ennui	NOM	ennui
sans	PRP	sans
devenait	VER:impf	devenir
et	KON	et
cette	PRO:DEM	ce
qui	PRO:REL	qui
rien	ADV	rien
.	SENT	.
Les	DET:ART	le
de	PRP	de
charger	VER:infi	charger
Sa	DET:POS	son
pour	PRP	pour
eu	VER:pper	avoir
tâche	NOM	tâche
punitions	NOM	punition
avait	VER:impf	avoir
de	PRP	de
pour	PRP	pour
la	DET:ART	le
de	PRP	de
était	VER:impf	être
chaque	PRO:IND	chaque
un	DET:ART	un
cesse	NOM	cesse
se	PRO:PER	se
réprimandes	NOM	réprimande
aux	PRP:det	au
et	KON	et
maîtresse	NOM	maître|maîtresse
l'	DET:ART	le
le	DET:ART	le
leçon	NOM	leçon
se	PRO:PER	se
obligée	VER:pper	obliger
années	NOM	année
long	ADJ	long
mère	NOM	mère
succédaient	VER:impf	succéder
.	SENT	.
aux	PRP:det	au
,	PUN	,
,	PUN	,
recourir	VER:infi	recourir
même	ADV	même
,	PUN	,
sans	PRP	sans
et	KON	et
élève	NOM	élève
dévouement	NOM	dévouement
<SEG>
sa	DET:POS	son
comme	KON	comme
menteuse	ADJ	menteur
elle	PRO:PER	elle
les	PRO:PER	la|le
ans	NOM	an
ni	KON	ni
,	PUN	,
treize	NUM	treize
,	PUN	,
.	SENT	.
;	PUN	;
qui	PRO:REL	qui
,	PUN	,
énormes	ADJ	énorme
dessus	NOM	dessus
assurément	ADV	assurément
,	PUN	,
et	KON	et
gourmande	ADJ	gourmand
,	PUN	,
difficile	ADJ	difficile
n'	ADV	ne
à	PRP	à
le	DET:ART	le
avait	VER:impf	avoir
défauts	NOM	défaut
elle	PRO:PER	elle
affreux	ADJ	affreux
,	PUN	,
ne	ADV	ne
deux	NUM	deux
pris	VER:pper	prendre
avait	VER:impf	avoir
ces	PRO:DEM	ce
et	KON	et
part	NOM	part
ni	KON	ni
à	PRP	à
point	ADV	point
sont	VER:pres	être
capricieuse	ADJ	capricieux
améliorer	VER:infi	améliorer
et	KON	et
luttait	VER:impf	lutter
mais	KON	mais
Blanche	ADJ	blanc
était	VER:impf	être
nature	NOM	nature
tous	PRO:IND	tout
<SEG>
serait	VER:cond	être
qui	PRO:REL	qui
sa	DET:POS	son
et	KON	et
sa	DET:POS	son
.	SENT	.
obligée	VER:pper	obliger
quel	PRO:REL	quel
regagner	VER:infi	regagner
rendre	VER:infi	rendre
réformer	VER:infi	réformer
l'	DET:ART	le
ne	ADV	ne
fille	NOM	fille
d'	PRP	de
ornière	NOM	ornière
la	DET:ART	le
embourbée	VER:pper	embourber
occuper	VER:infi	occuper
de	PRP	de
restait	VER:impf	rester
élevé	VER:pper	élever
plus	ADV	plus
pour	PRP	pour
voie	NOM	voie
dans	PRP	dans
elle	PRO:PER	elle
un	DET:ART	un
voiture	NOM	voiture
comme	KON	comme
qu'	KON	que
prendre	VER:infi	prendre
donner	VER:infi	donner
rang	NOM	rang
exemple	NOM	exemple
Tenassy	NAM	Tenassy
le	DET:ART	le
autre	ADJ	autre
une	DET:ART	un
où	PRO:REL	où
une	DET:ART	un
bon	ADJ	bon
peut	VER:pres	pouvoir
capable	ADJ	capable
,	PUN	,
Mme	NOM	madame
parti	VER:pper	partir
ne	ADV	ne
savait	VER:impf	savoir
plus	ADV	plus
<SEG>
après	PRP	après
est	VER:pres	être
le	DET:ART	le
jour	NOM	jour
journée	NOM	journée
Blanche	NOM	blanche
s'	PRO:PER	se
jamais	ADV	jamais
est	VER:pres	être
réveil	NOM	réveil
levée	VER:pper	lever
c'	PRO:DEM	ce
.	SENT	.
une	DET:ART	un
précisément	ADV	précisément
Un	DET:ART	un
bonne	ADJ	bon
rarement	ADV	rarement
heure	NOM	heure
la	DET:ART	le
l'	DET:ART	le
il	PRO:PER	il
qu'	KON	que
commencée	VER:pper	commencer
avait	VER:impf	avoir
jour	NOM	jour
longtemps	ADV	longtemps
,	PUN	,
à	PRP	à
du	PRP:det	du
de	PRP	de
fête	NOM	fête
que	KON	que
était	VER:impf	être
la	DET:ART	le
de	PRP	de
était	VER:impf	être
et	KON	et
orageuse	ADJ	orageux
remarquer	VER:infi	remarquer
mal	ADV	mal
son	DET:POS	son
.	SENT	.
plus	ADV	plus
été	VER:pper	être
une	DET:ART	un
,	PUN	,
village	NOM	village
,	PUN	,
matinée	NOM	matinée
<SEG>
mouches	NOM	mouche
était	VER:impf	être
habillant	VER:ppre	habiller
,	PUN	,
la	DET:ART	le
toilette	NOM	toilette
prière	NOM	prière
employer	VER:infi	employer
par	PRP	par
et	KON	et
de	PRP	de
:	PUN	:
