XXXIX	NUM	XXXIX
a	VER:pres	avoir
votre	DET:POS	votre
éducation	NOM	éducation
,	PUN	,
on	PRO:PER	on
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
un	DET:ART	un
commis	NOM	commis
ordinaire	ADJ	ordinaire
.	SENT	.
Et	KON	et
puis	ADV	puis
il	PRO:PER	il
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
dit	VER:pper	dire
que	KON	que
l'	DET:ART	le
emploi	NOM	emploi
qu'	PRO:REL	que
on	PRO:PER	on
a	VER:pres	avoir
dû	VER:pper	devoir
vous	PRO:PER	vous
donner	VER:infi	donner
dans	PRP	dans
notre	DET:POS	notre
maison	NOM	maison
restera	VER:futu	rester
toujours	ADV	toujours
le	DET:ART	le
vôtre	PRO:POS	vôtre
.	SENT	.
Qui	PRO	qui
sait	VER:pres	savoir
,	PUN	,
vous	PRO:PER	vous
pouvez	VER:pres	pouvoir
prendre	VER:infi	prendre
goût	NOM	goût
au	PRP:det	au
commerce	NOM	commerce
et	KON	et
arriver	VER:infi	arriver
très	ADV	très
facilement	ADV	facilement
à	PRP	à
avoir	VER:infi	avoir
un	DET:ART	un
intérêt	NOM	intérêt
dans	PRP	dans
notre	DET:POS	notre
maison	NOM	maison
?	SENT	?
--	PUN	--
Ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
le	DET:ART	le
goût	NOM	goût
qui	PRO:REL	qui
me	PRO:PER	me
manquerait	VER:cond	manquer
.	SENT	.
--	PUN	--
Je	PRO:PER	je
vous	PRO:PER	vous
entends	VER:pres	entendre
;	PUN	;
mais	KON	mais
il	PRO:PER	il
ne	ADV	ne
faut	VER:pres	falloir
pas	ADV	pas
vous	PRO:PER	vous
faire	VER:infi	faire
un	DET:ART	un
fantôme	NOM	fantôme
des	PRP:det	du
difficultés	NOM	difficulté
d'	PRP	de
argent	NOM	argent
;	PUN	;
on	PRO:PER	on
sort	VER:pres	sortir
toujours	ADV	toujours
des	PRP:det	du
difficultés	NOM	difficulté
de	PRP	de
ce	PRO:DEM	ce
genre	NOM	genre
et	KON	et
l'	PRO:PER	la|le
on	PRO:PER	on
trouve	VER:pres	trouver
toujours	ADV	toujours
de	PRP	de
l'	DET:ART	le
argent	NOM	argent
;	PUN	;
c'	PRO:DEM	ce
est	VER:pres	être
même	ADV	même
ce	PRO:DEM	ce
qui	PRO:REL	qui
se	PRO:PER	se
trouve	VER:pres	trouver
le	DET:ART	le
plus	ADV	plus
facilement	ADV	facilement
.	SENT	.
Au	PRP:det	au
reste	NOM	reste
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
vois	VER:pres	voir
pas	ADV	pas
que	KON	que
vous	PRO:PER	vous
en	PRO:PER	en
ayez	VER:subp	avoir
besoin	NOM	besoin
dans	PRP	dans
mon	DET:POS	mon
projet	NOM	projet
et	KON	et
c'	PRO:DEM	ce
est	VER:pres	être
là	ADV	là
ce	PRO:DEM	ce
qui	PRO:REL	qui
le	PRO:PER	le
rend	VER:pres	rendre
excellent	ADJ	excellent
.	SENT	.
Mon	DET:POS	mon
ami	NOM	ami
et	KON	et
mon	DET:POS	mon
beau-frère	NOM	beau-frère
commencent	VER:pres	commencer
à	PRP	à
être	VER:infi	être
fatigués	VER:pper	fatiguer
des	PRP:det	du
affaires	NOM	affaire
;	PUN	;
ils	PRO:PER	il
seraient	VER:cond	être
heureux	ADJ	heureux
de	PRP	de
pouvoir	NOM	pouvoir
se	PRO:PER	se
retirer	VER:infi	retirer
dans	PRP	dans
quatre	NUM	quatre
ou	KON	ou
cinq	NUM	cinq
ans	NOM	an
.	SENT	.
Alors	ADV	alors
la	DET:ART	le
maison	NOM	maison
de	PRP	de
commerce	NOM	commerce
reviendra	VER:futu	revenir
à	PRP	à
Marius	NAM	Marius
;	PUN	;
mais	KON	mais
elle	PRO:PER	elle
est	VER:pres	être
bien	ADV	bien
lourde	ADJ	lourd
pour	PRP	pour
un	DET:ART	un
homme	NOM	homme
seul	ADJ	seul
,	PUN	,
et	KON	et
nous	PRO:PER	nous
verrions	VER:cond	voir
avec	PRP	avec
plaisir	NOM	plaisir
Marius	NAM	Marius
prendre	VER:infi	prendre
un	DET:ART	un
associé	NOM	associé
.	SENT	.
Si	KON	si
cet	PRO:DEM	ce
associé	NOM	associé
était	VER:impf	être
le	DET:ART	le
mari	NOM	mari
de	PRP	de
sa	DET:POS	son
cousine	NOM	cousin
,	PUN	,
apportant	VER:ppre	apporter
pour	PRP	pour
sa	DET:POS	son
part	NOM	part
la	DET:ART	le
dot	NOM	dot
que	KON	que
mon	DET:POS	mon
beau-frère	NOM	beau-frère
donnera	VER:futu	donner
à	PRP	à
sa	DET:POS	son
nièce	NOM	nièce
,	PUN	,
les	DET:ART	le
choses	NOM	chose
s'	PRO:PER	se
arrangeraient	VER:cond	arranger
merveilleusement	ADV	merveilleusement
.	SENT	.
N'	ADV	ne
est	VER:pres	être
-ce	PRO:DEM	ce
point	NOM	point
votre	DET:POS	votre
avis	NOM	avis
?	SENT	?
J'	PRO:PER	je
étais	VER:impf	être
vivement	ADV	vivement
touché	VER:pper	toucher
de	PRP	de
cette	PRO:DEM	ce
proposition	NOM	proposition
,	PUN	,
car	KON	car
ce	PRO:DEM	ce
n'	ADV	ne
était	VER:impf	être
plus	ADV	plus
un	DET:ART	un
projet	NOM	projet
de	PRP	de
mariage	NOM	mariage
en	PRP	en
l'	DET:ART	le
air	NOM	air
comme	ADV	comme
tant	ADV	tant
de	PRP	de
gens	NOM	gens
s'	PRO:PER	se
amusent	VER:pres	amuser
à	PRP	à
en	PRO:PER	en
faire	VER:infi	faire
dans	PRP	dans
le	DET:ART	le
monde	NOM	monde
pour	PRP	pour
le	DET:ART	le
plaisir	NOM	plaisir
de	PRP	de
bâtir	VER:infi	bâtir
des	PRP:det	du
romans	NOM	roman
avec	PRP	avec
un	DET:ART	un
dénouement	NOM	dénouement
réel	ADJ	réel
.	SENT	.
C'	PRO:DEM	ce
était	VER:impf	être
un	DET:ART	un
projet	NOM	projet
sérieux	ADJ	sérieux
qui	PRO:REL	qui
avait	VER:impf	avoir
un	DET:ART	un
tout	ADV	tout
autre	ADJ	autre
but	NOM	but
que	KON	que
d'	PRP	de
arriver	VER:infi	arriver
à	PRP	à
la	DET:ART	le
conclusion	NOM	conclusion
des	PRP:det	du
comédies	NOM	comédie
du	PRP:det	du
Gymnase	NAM	Gymnase
:	PUN	:
«	PUN:cit	«
Le	DET:ART	le
mariage	NOM	mariage
de	PRP	de
Léon	NAM	Léon
et	KON	et
de	PRP	de
Léonie	NAM	Léonie
.	SENT	.
»	PUN:cit	»
Il	NOM	Il
ne	ADV	ne
s'	PRO:PER	se
agissait	VER:impf	agir
plus	ADV	plus
d'	PRP	de
une	DET:ART	un
jeune	ADJ	jeune
fille	NOM	fille
à	PRP	à
laquelle	PRO:REL	lequel
on	PRO:PER	on
cherchait	VER:impf	chercher
un	DET:ART	un
mari	NOM	mari
;	PUN	;
il	PRO:PER	il
s'	PRO:PER	se
agissait	VER:impf	agir
de	PRP	de
mon	DET:POS	mon
avenir	NOM	avenir
,	PUN	,
de	PRP	de
ma	DET:POS	mon
position	NOM	position
et	KON	et
de	PRP	de
ma	DET:POS	mon
fortune	NOM	fortune
.	SENT	.
À	PRP	à
une	DET:ART	un
telle	PRO:DEM	tel
ouverture	NOM	ouverture
faite	VER:pper	faire
avec	PRP	avec
tant	ADV	tant
de	PRP	de
bienveillance	NOM	bienveillance
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
était	VER:impf	être
pas	ADV	pas
possible	ADJ	possible
de	PRP	de
répondre	VER:infi	répondre
par	PRP	par
une	DET:ART	un
défaite	NOM	défaite
polie	ADJ	poli
ou	KON	ou
par	PRP	par
des	PRP:det	du
paroles	NOM	parole
vagues	ADJ	vague
,	PUN	,
il	PRO:PER	il
fallait	VER:impf	falloir
la	DET:ART	le
franchise	NOM	franchise
et	KON	et
la	DET:ART	le
sincérité	NOM	sincérité
.	SENT	.
--	PUN	--
Soyez	VER:subp	être
persuadée	VER:pper	persuader
,	PUN	,
dis	VER:pres	dire
-je	PRO:PER	je
,	PUN	,
que	KON	que
vous	PRO:PER	vous
ne	ADV	ne
vous	PRO:PER	vous
adressez	VER:pres	adresser
pas	ADV	pas
à	PRP	à
un	DET:ART	un
ingrat	NOM	ingrat
et	KON	et
que	PRO:REL	que
jamais	ADV	jamais
je	PRO:PER	je
n'	ADV	ne
oublierai	VER:futu	oublier
le	DET:ART	le
témoignage	NOM	témoignage
d'	PRP	de
amitié	NOM	amitié
que	PRO:REL	que
vous	PRO:PER	vous
venez	VER:pres	venir
de	PRP	de
me	PRO:PER	me
donner	VER:infi	donner
.	SENT	.
Vous	PRO:PER	vous
avez	VER:pres	avoir
eu	VER:pper	avoir
pour	PRP	pour
moi	PRO:PER	moi
la	DET:ART	le
générosité	NOM	générosité
d'	PRP	de
une	DET:ART	un
mère	NOM	mère
.	SENT	.
--	PUN	--
Je	PRO:PER	je
voudrais	VER:cond	vouloir
en	PRP	en
être	VER:infi	être
une	NUM	un
pour	PRP	pour
vous	PRO:PER	vous
,	PUN	,
mon	DET:POS	mon
cher	ADJ	cher
enfant	NOM	enfant
,	PUN	,
et	KON	et
c'	PRO:DEM	ce
est	VER:pres	être
ce	PRO:DEM	ce
sentiment	NOM	sentiment
maternel	ADJ	maternel
qui	PRO:REL	qui
m'	PRO:PER	me
a	VER:pres	avoir
inspiré	VER:pper	inspirer
mon	DET:POS	mon
idée	NOM	idée
.	SENT	.
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
ce	PRO:DEM	ce
sentiment	NOM	sentiment
maternel	ADJ	maternel
qui	PRO:REL	qui
me	PRO:PER	me
pénètre	VER:pres	pénétrer
de	PRP	de
gratitude	NOM	gratitude
,	PUN	,
et	KON	et
c'	PRO:DEM	ce
est	VER:pres	être
lui	PRO:PER	lui
qui	PRO:REL	qui
me	PRO:PER	me
désole	VER:pres	désoler
si	ADV	si
profondément	ADV	profondément
en	PRP	en
ce	PRO:DEM	ce
moment	NOM	moment
.	SENT	.
--	PUN	--
Je	PRO:PER	je
vous	PRO:PER	vous
désole	VER:pres	désoler
?	SENT	?
et	KON	et
pourquoi	ADV	pourquoi
donc	ADV	donc
?	SENT	?
--	PUN	--
Parce	KON	parce
que	KON	que
je	PRO:PER	je
ne	ADV	ne
puis	ADV	puis
accepter	VER:infi	accepter
.	SENT	.
--	PUN	--
Ma	DET:POS	mon
nièce	NOM	nièce
ne	ADV	ne
vous	PRO:PER	vous
plaît	VER:pres	plaire
point	ADV	point
?	SENT	?
dit-elle	NOM	dit-elle
,	PUN	,
avec	PRP	avec
un	DET:ART	un
accent	NOM	accent
fâché	ADJ	fâché
.	SENT	.
--	PUN	--
Croyez	VER:pres	croire
bien	ADV	bien
qu'	KON	que
il	PRO:PER	il
ne	ADV	ne
s'	PRO:PER	se
agit	VER:pres	agir
point	ADV	point
de	PRP	de
votre	DET:POS	votre
nièce	NOM	nièce
,	PUN	,
qui	PRO:REL	qui
est	VER:pres	être
charmante	ADJ	charmant
,	PUN	,
ni	KON	ni
de	PRP	de
votre	DET:POS	votre
famille	NOM	famille
à	PRP	à
laquelle	PRO:REL	lequel
je	PRO:PER	je
serais	VER:cond	être
heureux	ADJ	heureux
d'	PRP	de
être	VER:infi	être
uni	VER:pper	unir
par	PRP	par
des	PRP:det	du
liens	NOM	lien
plus	ADV	plus
étroits	ADJ	étroit
que	KON	que
ceux	PRO:DEM	celui
de	PRP	de
l'	DET:ART	le
amitié	NOM	amitié
et	KON	et
de	PRP	de
la	DET:ART	le
reconnaissance	NOM	reconnaissance
;	PUN	;
mais	KON	mais
je	PRO:PER	je
ne	ADV	ne
suis	VER:pres	suivre|être
pas	ADV	pas
libre	ADJ	libre
.	SENT	.
--	PUN	--
Vous	PRO:PER	vous
aimez	VER:pres	aimer
quelqu'un	PRO:IND	quelqu'un
?	SENT	?
--	PUN	--
Oui	INT	oui
,	PUN	,
une	DET:ART	un
jeune	ADJ	jeune
fille	NOM	fille
qui	PRO:REL	qui
,	PUN	,
j'	PRO:PER	je
espère	VER:pres	espérer
,	PUN	,
sera	VER:futu	être
ma	DET:POS	mon
femme	NOM	femme
un	DET:ART	un
jour	NOM	jour
.	SENT	.
Madame	NAM	Madame
Bédarrides	NAM	Bédarrides
baissa	VER:simp	baisser
les	DET:ART	le
yeux	NOM	œil
et	KON	et
pendant	PRP	pendant
quelques	PRO:IND	quelque
minutes	NOM	minute
elle	PRO:PER	elle
garda	VER:simp	garder
le	DET:ART	le
silence	NOM	silence
;	PUN	;
elle	PRO:PER	elle
était	VER:impf	être
blessée	VER:pper	blesser
de	PRP	de
ma	DET:POS	mon
réponse	NOM	réponse
et	KON	et
évidemment	ADV	évidemment
elle	PRO:PER	elle
s'	PRO:PER	se
efforçait	VER:impf	efforcer
de	PRP	de
ne	ADV	ne
pas	ADV	pas
laisser	VER:infi	laisser
paraître	VER:infi	paraître
ce	PRO:DEM	ce
qui	PRO:REL	qui
se	PRO:PER	se
passait	VER:impf	passer
en	PRP	en
elle	PRO:PER	elle
.	SENT	.
Pour	PRP	pour
moi	PRO:PER	moi
,	PUN	,
embarrassé	VER:pper	embarrasser
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
trouvais	VER:impf	trouver
rien	ADV	rien
à	PRP	à
dire	VER:infi	dire
.	SENT	.
À	PRP	à
la	DET:ART	le
fin	NOM	fin
elle	PRO:PER	elle
se	PRO:PER	se
leva	VER:simp	lever
et	KON	et
je	PRO:PER	je
la	DET:ART	le
suivis	NOM	suivi
pour	PRP	pour
rentrer	VER:infi	rentrer
dans	PRP	dans
le	DET:ART	le
salon	NOM	salon
;	PUN	;
mais	KON	mais
près	ADV	près
de	PRP	de
la	DET:ART	le
porte	NOM	porte
elle	PRO:PER	elle
s'	PRO:PER	se
arrêta	VER:simp	arrêter
:	PUN	:
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
quelqu'un	PRO:IND	quelqu'un
de	PRP	de
Marseille	NAM	Marseille
?	SENT	?
dit-elle	NOM	dit-elle
.	SENT	.
--	PUN	--
Permettez	VER:pres	permettre
-moi	PRO:PER	moi
de	PRP	de
ne	ADV	ne
pas	ADV	pas
répondre	VER:infi	répondre
à	PRP	à
cette	PRO:DEM	ce
question	NOM	question
,	PUN	,
seulement	ADV	seulement
je	PRO:PER	je
vous	PRO:PER	vous
promets	VER:pres	promettre
que	KON	que
le	DET:ART	le
jour	NOM	jour
où	PRO:REL	où
mon	DET:POS	mon
mariage	NOM	mariage
sera	VER:futu	être
décidé	VER:pper	décider
,	PUN	,
vous	PRO:PER	vous
serez	VER:futu	être
la	DET:ART	le
première	NUM	premier
personne	NOM	personne
à	PRP	à
qui	PRO:REL	qui
j'	PRO:PER	je
en	PRO:PER	en
parlerai	VER:futu	parler
.	SENT	.
--	PUN	--
Je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
aucune	PRO:IND	aucun
curiosité	NOM	curiosité
,	PUN	,
croyez-le	VER:pres	croyez-le
.	SENT	.
--	PUN	--
Arrivez	VER:pres	arriver
donc	ADV	donc
,	PUN	,
dit	VER:pres	dire
M	VER:pper	M
.	SENT	.
Bédarrides	NOM	Bédarrides
aîné	ADJ	aîné
,	PUN	,
lorsque	KON	lorsque
nous	PRO:PER	nous
entrâmes	VER:simp	entrer
dans	PRP	dans
le	DET:ART	le
grand	ADJ	grand
salon	NOM	salon
où	PRO:REL	où
tout	PRO:IND	tout
le	DET:ART	le
monde	NOM	monde
était	VER:impf	être
réuni	VER:pper	réunir
,	PUN	,
j'	PRO:PER	je
allais	VER:impf	aller
aller	VER:infi	aller
vous	PRO:PER	vous
déranger	VER:infi	déranger
.	SENT	.
Puis	ADV	puis
s'	PRO:PER	se
adressant	VER:ppre	adresser
à	PRP	à
sa	DET:POS	son
femme	NOM	femme
:	PUN	:
--	PUN	--
Voici	ADV	voici
M	VER:pper	M
.	SENT	.
Genson	NOM	Genson
qui	PRO:REL	qui
vient	VER:pres	venir
nous	PRO:PER	nous
faire	VER:infi	faire
ses	DET:POS	son
adieux	NOM	adieu
avant	PRP	avant
d'	PRP	de
aller	VER:infi	aller
occuper	VER:infi	occuper
sa	DET:POS	son
préfecture	NOM	préfecture
:	PUN	:
il	PRO:PER	il
a	VER:pres	avoir
reçu	VER:pper	recevoir
sa	DET:POS	son
nomination	NOM	nomination
il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
deux	NUM	deux
heures	NOM	heure
.	SENT	.
--	PUN	--
Ah	INT	ah
!	SENT	!
vraiment	ADV	vraiment
,	PUN	,
dit	VER:pres	dire
madame	NOM	madame
Bédarrides	ADJ	Bédarrides
avec	PRP	avec
une	DET:ART	un
surprise	NOM	surprise
qu'	PRO:REL	que
elle	PRO:PER	elle
ne	ADV	ne
sut	VER:simp	savoir
pas	ADV	pas
cacher	VER:infi	cacher
.	SENT	.
À	PRP	à
sa	DET:POS	son
place	NOM	place
j'	PRO:PER	je
aurais	VER:cond	avoir
peut-être	ADV	peut-être
été	VER:pper	être
moins	ADV	moins
maître	NOM	maître
de	PRP	de
moi	PRO:PER	moi
qu'	KON	que
elle	PRO:PER	elle
ne	ADV	ne
l'	PRO:PER	la|le
avait	VER:impf	avoir
été	VER:pper	être
elle	PRO:PER	elle
-même	ADJ	même
,	PUN	,
car	KON	car
ce	PRO:DEM	ce
M	VER:simp	M
.	SENT	.
Genson	NOM	Genson
qui	PRO:REL	qui
venait	VER:impf	venir
de	PRP	de
recevoir	VER:infi	recevoir
sa	DET:POS	son
nomination	NOM	nomination
de	PRP	de
préfet	NOM	préfet
,	PUN	,
était	VER:impf	être
cet	PRO:DEM	ce
ancien	ADJ	ancien
magistrat	NOM	magistrat
avec	PRP	avec
lequel	PRO:REL	lequel
j'	PRO:PER	je
avais	VER:impf	avoir
voyagé	VER:pper	voyager
à	PRP	à
mon	DET:POS	mon
retour	NOM	retour
de	PRP	de
Paris	NAM	Paris
et	KON	et
qui	PRO:REL	qui
voulait	VER:impf	vouloir
qu'	ADV	qu'
on	PRO:PER	on
fît	VER:subi	faire
autour	ADV	autour
de	PRP	de
Louis-Napoléon	NAM	Louis-Napoléon
«	PUN:cit	«
la	DET:ART	le
grève	NOM	grève
des	PRP:det	du
honnêtes	ADJ	honnête
gens	NOM	gens
»	PUN:cit	»
.	SENT	.
Comme	KON	comme
il	PRO:PER	il
avait	VER:impf	avoir
prêché	VER:pper	prêcher
«	PUN:cit	«
sa	DET:POS	son
grève	NOM	grève
»	PUN:cit	»
dans	PRP	dans
tous	PRO:IND	tout
les	DET:ART	le
salons	NOM	salon
de	PRP	de
Marseille	NAM	Marseille
,	PUN	,
pendant	PRP	pendant
les	DET:ART	le
deux	NUM	deux
ou	KON	ou
trois	NUM	trois
jours	NOM	jour
qui	PRO:REL	qui
avaient	VER:impf	avoir
suivi	VER:pper	suivre
le	DET:ART	le
coup	NOM	coup
d'	PRP	de
État	NAM	État
,	PUN	,
on	PRO:PER	on
avait	VER:impf	avoir
le	DET:ART	le
droit	NOM	droit
d'	PRP	de
être	VER:infi	être
étonné	VER:pper	étonner
de	PRP	de
cette	PRO:DEM	ce
nomination	NOM	nomination
.	SENT	.
--	PUN	--
Votre	DET:POS	votre
surprise	NOM	surprise
,	PUN	,
dit-il	NOM	dit-il
à	PRP	à
madame	NOM	madame
Bédarrides	ADJ	Bédarrides
,	PUN	,
ne	ADV	ne
sera	VER:futu	être
jamais	ADV	jamais
plus	ADV	plus
grande	ADJ	grand
que	PRO:REL	que
n'	ADV	ne
a	VER:pres	avoir
été	VER:pper	être
la	DET:ART	le
mienne	PRO:POS	mien
,	PUN	,
lorsque	KON	lorsque
j'	PRO:PER	je
ai	VER:pres	avoir
appris	VER:pper	apprendre
ma	DET:POS	mon
nomination	NOM	nomination
de	PRP	de
préfet	NOM	préfet
,	PUN	,
et	KON	et
mon	DET:POS	mon
premier	NUM	premier
mouvement	NOM	mouvement
a	VER:pres	avoir
été	VER:pper	être
de	PRP	de
refuser	VER:infi	refuser
.	SENT	.
Mais	KON	mais
il	PRO:PER	il
ne	ADV	ne
faut	VER:pres	falloir
pas	ADV	pas
se	PRO:PER	se
montrer	VER:infi	montrer
plus	ADV	plus
sévère	ADJ	sévère
pour	PRP	pour
le	DET:ART	le
prince	NOM	prince
que	PRO:REL	que
ne	ADV	ne
l'	PRO:PER	la|le
a	VER:pres	avoir
été	VER:pper	être
le	DET:ART	le
pays	NOM	pays
,	PUN	,
et	KON	et
puisque	KON	puisque
la	DET:ART	le
France	NAM	France
vient	VER:pres	venir
de	PRP	de
l'	PRO:PER	la|le
acclamer	VER:infi	acclamer
par	PRP	par
sept	NUM	sept
millions	NOM	million
de	PRP	de
votants	NOM	votant
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
pouvais	VER:impf	pouvoir
pas	ADV	pas
avoir	VER:infi	avoir
l'	DET:ART	le
outrecuidance	NOM	outrecuidance
de	PRP	de
me	PRO:PER	me
croire	VER:infi	croire
plus	ADV	plus
sage	ADJ	sage
tout	ADV	tout
seul	ADJ	seul
que	KON	que
ces	PRO:DEM	ce
sept	NUM	sept
millions	NOM	million
d'	PRP	de
électeurs	NOM	électeur
.	SENT	.
D'	PRP	de
ailleurs	ADV	ailleurs
,	PUN	,
il	PRO:PER	il
est	VER:pres	être
bon	ADJ	bon
que	KON	que
ceux	PRO:DEM	celui
qui	PRO:REL	qui
ont	VER:pres	avoir
la	DET:ART	le
pratique	NOM	pratique
des	PRP:det	du
affaires	NOM	affaire
apportent	VER:pres	apporter
leur	DET:POS	leur
concours	NOM	concours
à	PRP	à
ce	PRO:DEM	ce
nouveau	ADJ	nouveau
gouvernement	NOM	gouvernement
qui	PRO:REL	qui
n'	ADV	ne
a	VER:pres	avoir
pas	ADV	pas
la	DET:ART	le
tradition	NOM	tradition
;	PUN	;
il	PRO:PER	il
faut	VER:pres	falloir
qu'	KON	que
on	PRO:PER	on
fasse	VER:subp	faire
autour	ADV	autour
de	PRP	de
lui	PRO:PER	lui
ce	PRO:DEM	ce
que	PRO:REL	que
j'	PRO:PER	je
appellerai	VER:futu	appeler
«	PUN:cit	«
le	DET:ART	le
rempart	NOM	rempart
des	PRP:det	du
honnêtes	ADJ	honnête
gens	NOM	gens
»	PUN:cit	»
pour	PRP	pour
le	PRO:PER	le
maintenir	VER:infi	maintenir
dans	PRP	dans
la	DET:ART	le
bonne	ADJ	bon
voie	NOM	voie
.	SENT	.
Puis	ADV	puis
,	PUN	,
après	PRP	après
ce	PRO:DEM	ce
petit	ADJ	petit
discours	NOM	discours
débité	VER:pper	débiter
sérieusement	ADV	sérieusement
avec	PRP	avec
une	DET:ART	un
voix	NOM	voix
que	KON	que
la	DET:ART	le
conviction	NOM	conviction
rendait	VER:impf	rendre
vibrante	ADJ	vibrant
,	PUN	,
«	PUN:cit	«
ce	PRO:DEM	ce
rempart	NOM	rempart
des	PRP:det	du
honnêtes	ADJ	honnête
gens	NOM	gens
»	PUN:cit	»
fit	VER:simp	faire
le	DET:ART	le
tour	NOM	tour
du	PRP:det	du
salon	NOM	salon
pour	PRP	pour
recevoir	VER:infi	recevoir
les	DET:ART	le
félicitations	NOM	félicitation
dues	VER:pper	devoir
à	PRP	à
son	DET:POS	son
abnégation	NOM	abnégation
.	SENT	.
Je	PRO:PER	je
m'	PRO:PER	me
étais	VER:impf	être
retiré	VER:pper	retirer
dans	PRP	dans
la	DET:ART	le
salle	NOM	salle
de	PRP	de
billard	NOM	billard
pour	PRP	pour
échapper	VER:infi	échapper
à	PRP	à
l'	DET:ART	le
étreinte	NOM	étreinte
de	PRP	de
sa	DET:POS	son
poignée	NOM	poignée
de	PRP	de
main	NOM	main
,	PUN	,
mais	KON	mais
il	PRO:PER	il
vint	VER:simp	venir
m'	PRO:PER	me
y	PRO:PER	y
rejoindre	VER:infi	rejoindre
.	SENT	.
--	PUN	--
Je	PRO:PER	je
vois	VER:pres	voir
que	ADV	que
,	PUN	,
vous	PRO:PER	vous
aussi	ADV	aussi
,	PUN	,
vous	PRO:PER	vous
êtes	VER:pres	être
étonné	VER:pper	étonner
,	PUN	,
dit-il	NOM	dit-il
,	PUN	,
et	KON	et
de	PRP	de
votre	DET:POS	votre
part	NOM	part
,	PUN	,
je	PRO:PER	je
le	PRO:PER	le
comprends	VER:pres	comprendre
mieux	ADV	mieux
que	KON	que
de	PRP	de
tout	ADV	tout
autre	ADJ	autre
,	PUN	,
car	KON	car
vous	PRO:PER	vous
avez	VER:pres	avoir
donné	VER:pper	donner
votre	DET:POS	votre
démission	NOM	démission
.	SENT	.
Aussi	ADV	aussi
je	PRO:PER	je
veux	VER:pres	vouloir
vous	PRO:PER	vous
expliquer	VER:infi	expliquer
le	DET:ART	le
véritable	ADJ	véritable
motif	NOM	motif
de	PRP	de
mon	DET:POS	mon
acceptation	NOM	acceptation
:	PUN	:
c'	PRO:DEM	ce
est	VER:pres	être
pour	PRP	pour
ma	DET:POS	mon
femme	NOM	femme
que	KON	que
l'	DET:ART	le
ambition	NOM	ambition
politique	ADJ	politique
dévore	VER:pres	dévorer
;	PUN	;
car	KON	car
,	PUN	,
pour	PRP	pour
moi	PRO:PER	moi
,	PUN	,
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
pas	ADV	pas
changé	VER:pper	changer
dans	PRP	dans
mes	DET:POS	mon
idées	NOM	idée
;	PUN	;
le	DET:ART	le
droit	NOM	droit
est	VER:pres	être
le	DET:ART	le
droit	NOM	droit
;	PUN	;
s'	PRO:PER	se
il	PRO:PER	il
en	PRO:PER	en
était	VER:impf	être
autrement	ADV	autrement
,	PUN	,
ce	PRO:DEM	ce
serait	VER:cond	être
à	PRP	à
quitter	VER:infi	quitter
la	DET:ART	le
société	NOM	société
.	SENT	.
Mais	KON	mais
les	DET:ART	le
femmes	NOM	femme
,	PUN	,
les	DET:ART	le
femmes	NOM	femme
!	SENT	!
Ah	INT	ah
!	SENT	!
jeune	ADJ	jeune
homme	NOM	homme
,	PUN	,
n'	ADV	ne
apprenez	VER:pres	apprendre
jamais	ADV	jamais
à	PRP	à
connaître	VER:infi	connaître
les	DET:ART	le
sacrifices	NOM	sacrifice
qu'	PRO:REL	que
elles	PRO:PER	elle
imposent	VER:pres	imposer
à	PRP	à
notre	DET:POS	notre
conscience	NOM	conscience
.	SENT	.
XL	NUM	XL
Le	DET:ART	le
séjour	NOM	séjour
de	PRP	de
Clotilde	NAM	Clotilde
et	KON	et
de	PRP	de
son	DET:POS	son
père	NOM	père
à	PRP	à
Toulon	NAM	Toulon
se	PRO:PER	se
prolongea	VER:simp	prolonger
pendant	PRP	pendant
plusieurs	PRO:IND	plusieurs
semaines	NOM	semaine
.	SENT	.
Enfin	ADV	enfin
je	PRO:PER	je
reçus	VER:simp	recevoir
une	DET:ART	un
lettre	NOM	lettre
qui	PRO:REL	qui
m'	PRO:PER	me
apprenait	VER:impf	apprendre
leur	DET:POS	leur
retour	NOM	retour
à	PRP	à
Cassis	NAM	Cassis
et	KON	et
m'	PRO:PER	me
invitait	VER:impf	inviter
à	PRP	à
venir	VER:infi	venir
passer	VER:infi	passer
une	DET:ART	un
journée	NOM	journée
avec	PRP	avec
eux	PRO:PER	eux
.	SENT	.
J'	PRO:PER	je
aurais	VER:cond	avoir
voulu	VER:pper	vouloir
partir	VER:infi	partir
aussitôt	ADV	aussitôt
,	PUN	,
mais	KON	mais
je	PRO:PER	je
n'	ADV	ne
avais	VER:impf	avoir
plus	ADV	plus
ma	DET:POS	mon
liberté	NOM	liberté
d'	PRP	de
autrefois	ADV	autrefois
,	PUN	,
mes	DET:POS	mon
